image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_112.png,10.42,375,0.8588,0.99628,0,1
test_113.png,0.0,0,0.81889,0.98554,8,1
test_113.png,0.21,8,0.81892,0.98571,6,1
test_113.png,0.52,19,0.81908,0.9863,4,1
test_113.png,1.04,37,0.81941,0.98689,2,1
test_113.png,2.08,75,0.82006,0.98836,0,1
test_113.png,5.21,188,0.82006,0.98836,0,1
test_113.png,10.42,375,0.82006,0.98836,0,1
test_114.png,0.0,0,0.79128,0.95576,8,12
test_114.png,0.21,8,0.7913,0.95601,5,12
test_114.png,0.52,19,0.79125,0.95588,2,12
test_114.png,1.04,37,0.79125,0.95588,2,12
test_114.png,2.08,75,0.79169,0.95664,0,12
test_114.png,5.21,188,0.79169,0.95664,0,12
test_114.png,10.42,375,0.79169,0.95664,0,12
test_115.png,0.0,0,0.93999,0.99129,2,4
test_115.png,0.21,8,0.94001,0.99141,0,4
test_115.png,0.52,19,0.94001,0.99141,0,4
test_115.png,1.04,37,0.94001,0.99141,0,4
test_115.png,2.08,75,0.94001,0.99141,0,4
test_115.png,5.21,188,0.94001,0.99141,0,4
test_115.png,10.42,375,0.94001,0.99141,0,4
test_116.png,0.0,0,0.91197,0.99564,1,1
test_116.png,0.21,8,0.91197,0.99564,1,1
test_116.png,0.52,19,0.91197,0.99564,1,1
test_116.png,1.04,37,0.91197,0.99564,1,1
test_116.png,2.08,75,0.91197,0.99564,1,1
test_116.png,5.21,188,0.91197,0.99564,1,1
test_116.png,10.42,375,0.91197,0.99564,1,1
test_117.png,0.0,0,0.96146,0.99857,0,1
test_117.png,0.21,8,0.96146,0.99857,0,1
test_117.png,0.52,19,0.96146,0.99857,0,1
test_117.png,1.04,37,0.96146,0.99857,0,1
test_117.png,2.08,75,0.96139,0.99836,1,1
test_117.png,5.21,188,0.96139,0.99836,1,1
test_117.png,10.42,375,0.96139,0.99836,1,1
test_118.png,0.0,0,0.94821,0.99867,1,0
test_118.png,0.21,8,0.94821,0.99867,1,0
test_118.png,0.52,19,0.94826,0.99908,0,0
test_118.png,1.04,37,0.94826,0.99908,0,0
test_118.png,2.08,75,0.94826,0.99908,0,0
test_118.png,5.21,188,0.94826,0.99908,0,0
test_118.png,10.42,375,0.94826,0.99908,0,0
test_119.png,0.0,0,0.96041,0.99399,2,0
test_119.png,0.21,8,0.96042,0.99406,1,0
test_119.png,0.52,19,0.96051,0.99471,0,0
test_119.png,1.04,37,0.96051,0.99471,0,0
test_119.png,2.08,75,0.96051,0.99471,0,0
test_119.png,5.21,188,0.96051,0.99471,0,0
test_119.png,10.42,375,0.96051,0.99471,0,0
test_120.png,0.0,0,0.86727,0.99834,0,3
test_120.png,0.21,8,0.86727,0.99834,0,3
test_120.png,0.52,19,0.86727,0.99834,0,3
test_120.png,1.04,37,0.86727,0.99834,0,3
test_120.png,2.08,75,0.86727,0.99834,0,3
test_120.png,5.21,188,0.86727,0.99834,0,3
test_120.png,10.42,375,0.86727,0.99834,0,3
test_121.png,0.0,0,0.75203,0.85681,45,17
test_121.png,0.21,8,0.75223,0.85851,27,17
test_121.png,0.52,19,0.75258,0.86002,20,17
test_121.png,1.04,37,0.7532,0.86148,14,17
test_121.png,2.08,75,0.75393,0.86316,10,17
test_121.png,5.21,188,0.75624,0.86613,2,17
test_121.png,10.42,375,0.75734,0.86761,1,17
test_122.png,0.0,0,0.77967,0.87212,21,24
test_122.png,0.21,8,0.77982,0.87337,4,24
test_122.png,0.52,19,0.77982,0.87337,4,24
test_122.png,1.04,37,0.77967,0.87347,1,24
test_122.png,2.08,75,0.77967,0.87347,1,24
test_122.png,5.21,188,0.77911,0.87042,1,24
test_122.png,10.42,375,0.77911,0.87042,1,24
