image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_113.png,10.42,375,0.85425,0.99575,0,0
test_114.png,0.0,0,0.84869,0.97442,22,3
test_114.png,0.21,8,0.84889,0.97619,6,3
test_114.png,0.52,19,0.84914,0.97782,2,3
test_114.png,1.04,37,0.84914,0.97782,2,3
test_114.png,2.08,75,0.84898,0.97814,0,3
test_114.png,5.21,188,0.84898,0.97814,0,3
test_114.png,10.42,375,0.84898,0.97814,0,3
test_115.png,0.0,0,0.94983,0.99068,6,3
test_115.png,0.21,8,0.94989,0.99112,2,3
test_115.png,0.52,19,0.94994,0.99148,1,3
test_115.png,1.04,37,0.94994,0.99148,1,3
test_115.png,2.08,75,0.95013,0.99248,0,3
test_115.png,5.21,188,0.95013,0.99248,0,3
test_115.png,10.42,375,0.95013,0.99248,0,3
test_116.png,0.0,0,0.93943,0.99766,1,0
test_116.png,0.21,8,0.93945,0.99781,0,0
test_116.png,0.52,19,0.93945,0.99781,0,0
test_116.png,1.04,37,0.93945,0.99781,0,0
test_116.png,2.08,75,0.93945,0.99781,0,0
test_116.png,5.21,188,0.93899,0.99712,1,0
test_116.png,10.42,375,0.93899,0.99712,1,0
test_117.png,0.0,0,0.94863,0.99873,0,1
test_117.png,0.21,8,0.94863,0.99873,0,1
test_117.png,0.52,19,0.94863,0.99873,0,1
test_117.png,1.04,37,0.94863,0.99873,0,1
test_117.png,2.08,75,0.94854,0.99841,1,1
test_117.png,5.21,188,0.94854,0.99841,1,1
test_117.png,10.42,375,0.94854,0.99841,1,1
test_118.png,0.0,0,0.94891,0.99852,2,0
test_118.png,0.21,8,0.94893,0.99872,0,0
test_118.png,0.52,19,0.94893,0.99872,0,0
test_118.png,1.04,37,0.94893,0.99872,0,0
test_118.png,2.08,75,0.94893,0.99872,0,0
test_118.png,5.21,188,0.94893,0.99872,0,0
test_118.png,10.42,375,0.94893,0.99872,0,0
test_119.png,0.0,0,0.96739,0.99589,4,1
test_119.png,0.21,8,0.96747,0.99627,1,1
test_119.png,0.52,19,0.96754,0.99646,0,1
test_119.png,1.04,37,0.96754,0.99646,0,1
test_119.png,2.08,75,0.96754,0.99646,0,1
test_119.png,5.21,188,0.96754,0.99646,0,1
test_119.png,10.42,375,0.96754,0.99646,0,1
test_120.png,0.0,0,0.9494,0.9988,0,3
test_120.png,0.21,8,0.9494,0.9988,0,3
test_120.png,0.52,19,0.9494,0.9988,0,3
test_120.png,1.04,37,0.9494,0.9988,0,3
test_120.png,2.08,75,0.9494,0.9988,0,3
test_120.png,5.21,188,0.9494,0.9988,0,3
test_120.png,10.42,375,0.9494,0.9988,0,3
test_121.png,0.0,0,0.7924,0.80195,100,56
test_121.png,0.21,8,0.793,0.80678,35,56
test_121.png,0.52,19,0.7935,0.80837,20,56
test_121.png,1.04,37,0.79454,0.81052,7,56
test_121.png,2.08,75,0.79456,0.81052,5,55
test_121.png,5.21,188,0.79517,0.81177,2,54
test_121.png,10.42,375,0.79614,0.81293,1,54
test_122.png,0.0,0,0.77826,0.86694,64,19
test_122.png,0.21,8,0.77835,0.86806,37,19
test_122.png,0.52,19,0.77854,0.86882,21,19
test_122.png,1.04,37,0.77874,0.86934,14,19
test_122.png,2.08,75,0.77853,0.86989,10,19
test_122.png,5.21,188,0.77786,0.86773,5,19
test_122.png,10.42,375,0.77786,0.86773,5,19
test_123.png,0.0,0,0.71225,0.74686,543,62
test_123.png,0.21,8,0.71287,0.75242,242,62
test_123.png,0.52,19,0.71288,0.75417,170,62
test_123.png,1.04,37,0.70877,0.74971,126,64
test_123.png,2.08,75,0.70502,0.74597,98,64
test_123.png,5.21,188,0.68509,0.72399,75,72
