run,config,seed,epoch,threshold,dice,traced
A_dice_s2,A_dice,2,20,0.475,0.8166853916999556,0.3102487075951885
A_dice_s2,A_dice,2,20,0.5,0.8165900960549811,0.30455948085410434
A_dice_s2,A_dice,2,20,0.525,0.8162766658912709,0.3008265883634231
A_dice_s2,A_dice,2,20,0.55,0.8161188265300295,0.28441859029582245
A_dice_s2,A_dice,2,20,0.575,0.8157634859349145,0.2746541040676818
A_dice_s2,A_dice,2,20,0.6,0.8153129427954793,0.2653319917592366
A_dice_s2,A_dice,2,20,0.625,0.8146432575108138,0.26062379853710027
A_dice_s2,A_dice,2,20,0.65,0.8139983984837547,0.24488110787464024
A_dice_s2,A_dice,2,20,0.675,0.8130729948500814,0.23774642623423778
A_dice_s2,A_dice,2,20,0.7,0.811919750011322,0.2310824206278134
A_dice_s2,A_dice,2,20,0.725,0.8107663731300025,0.2128092909997712
A_dice_s2,A_dice,2,20,0.75,0.8090847514872949,0.20082962216717018
A_dice_s2,A_dice,2,20,0.775,0.8069417886876472,0.19121583680921012
A_dice_s2,A_dice,2,20,0.8,0.804322541591778,0.18333729857294684
A_dice_s2,A_dice,2,20,0.825,0.8007548620388812,0.15875777970252974
A_dice_s2,A_dice,2,20,0.85,0.7963426514633016,0.14486850598258502
A_dice_s2,A_dice,2,20,0.875,0.7899616730029198,0.12281489731912207
A_dice_s2,A_dice,2,20,0.9,0.7805946329353352,0.09982739503115057
A_dice_s3,A_dice,3,10,0.1,0.7932749772973584,0.5433379223698461
A_dice_s3,A_dice,3,10,0.125,0.7986970582988855,0.49307010854938543
A_dice_s3,A_dice,3,10,0.15,0.8025030982630106,0.480749296735407
A_dice_s3,A_dice,3,10,0.175,0.805199562052013,0.45739884373209017
A_dice_s3,A_dice,3,10,0.2,0.8075035133226314,0.4302533252142302
A_dice_s3,A_dice,3,10,0.225,0.8093054448346656,0.4192242270837214
A_dice_s3,A_dice,3,10,0.25,0.8108578337891243,0.4132501170084774
A_dice_s3,A_dice,3,10,0.275,0.8121007014343102,0.40564011644445996
A_dice_s3,A_dice,3,10,0.3,0.8132879622616088,0.39555135781413453
A_dice_s3,A_dice,3,10,0.325,0.8142763782435517,0.38887287197337134
A_dice_s3,A_dice,3,10,0.35,0.8149862714710704,0.3773928300249838
A_dice_s3,A_dice,3,10,0.375,0.8155270910956405,0.35922651945695655
A_dice_s3,A_dice,3,10,0.4,0.8160317722652085,0.33665470294931626
A_dice_s3,A_dice,3,10,0.425,0.8165794110456343,0.3324943637756974
A_dice_s3,A_dice,3,10,0.45,0.8169158207175095,0.3264404355457744
A_dice_s3,A_dice,3,10,0.475,0.8172687839741871,0.3230041581540855
A_dice_s3,A_dice,3,10,0.5,0.8175531641888077,0.30524547982681755
A_dice_s3,A_dice,3,10,0.525,0.8175757106876069,0.29420766681454114
A_dice_s3,A_dice,3,10,0.55,0.8175750968782988,0.2871282876085927
A_dice_s3,A_dice,3,10,0.575,0.8175204154808642,0.2801283975426842
A_dice_s3,A_dice,3,10,0.6,0.8173971774351886,0.27275400657758664
A_dice_s3,A_dice,3,10,0.625,0.817102241930646,0.2656738961590287
A_dice_s3,A_dice,3,10,0.65,0.8167745030939765,0.2562982218648976
A_dice_s3,A_dice,3,10,0.675,0.8162187861456256,0.25088814126698494
A_dice_s3,A_dice,3,10,0.7,0.8156287262679128,0.2431269179963033
A_dice_s3,A_dice,3,10,0.725,0.8147572473599,0.23468179104447617
A_dice_s3,A_dice,3,10,0.75,0.8136127076073675,0.22468696836574345
A_dice_s3,A_dice,3,10,0.775,0.8121654150563566,0.21619348251398834
A_dice_s3,A_dice,3,10,0.8,0.8100577266696478,0.2086747945049309
A_dice_s3,A_dice,3,10,0.825,0.8072767012485921,0.1976253789488142
A_dice_s3,A_dice,3,10,0.85,0.8035844599423718,0.17236900615079556
A_dice_s3,A_dice,3,10,0.875,0.7982616542328776,0.14748497292060256
A_dice_s3,A_dice,3,10,0.9,0.7905376995629304,0.13724541688085723
A_dice_s4,A_dice,4,10,0.1,0.7996540816658634,0.5011562268206555
A_dice_s4,A_dice,4,10,0.125,0.8043793736286913,0.46530179286856893
A_dice_s4,A_dice,4,10,0.15,0.8078913654528883,0.43140188322826756
A_dice_s4,A_dice,4,10,0.175,0.8106731713600284,0.4182296677843437
A_dice_s4,A_dice,4,10,0.2,0.8126215121841089,0.4091780640475944
A_dice_s4,A_dice,4,10,0.225,0.8141678820527175,0.38516849951480164
A_dice_s4,A_dice,4,10,0.25,0.8154205761533947,0.37422941852149655
A_dice_s4,A_dice,4,10,0.275,0.816398583125254,0.36731265929639784
A_dice_s4,A_dice,4,10,0.3,0.8171356811174574,0.35648803608326696
A_dice_s4,A_dice,4,10,0.325,0.8175305718464615,0.34949436591985855
A_dice_s4,A_dice,4,10,0.35,0.8180214265162631,0.34013455675471344
A_dice_s4,A_dice,4,10,0.375,0.8183246921443916,0.33387811305595766
A_dice_s4,A_dice,4,10,0.4,0.8184748828400027,0.328365797674395
A_dice_s4,A_dice,4,10,0.425,0.8185619309260149,0.3225130833240233
A_dice_s4,A_dice,4,10,0.45,0.8185949378094142,0.31608987211588513
A_dice_s4,A_dice,4,10,0.475,0.8185531825089367,0.3112839295432419
A_dice_s4,A_dice,4,10,0.5,0.8185028518597045,0.3047397402682805
A_dice_s4,A_dice,4,10,0.525,0.8182596873944032,0.2984118651801666
A_dice_s4,A_dice,4,10,0.55,0.8180536213685181,0.2945341966117111
A_dice_s4,A_dice,4,10,0.575,0.8177466853291916,0.28779345742638707
A_dice_s4,A_dice,4,10,0.6,0.8172295634982202,0.27711034798019885
A_dice_s4,A_dice,4,10,0.625,0.8166562539827402,0.27218942961012776
A_dice_s4,A_dice,4,10,0.65,0.8159519373551027,0.25997879445612854
A_dice_s4,A_dice,4,10,0.675,0.8148860037342127,0.252747465297188
A_dice_s4,A_dice,4,10,0.7,0.8136738612071875,0.24171351751851988
A_dice_s4,A_dice,4,10,0.725,0.8122682031616197,0.22839219874658084
A_dice_s4,A_dice,4,10,0.75,0.8104496810090592,0.21825969277118787
A_dice_s4,A_dice,4,10,0.775,0.80793580184084,0.20406311242112954
A_dice_s4,A_dice,4,10,0.8,0.8048487053521612,0.17771879231646978
A_dice_s4,A_dice,4,10,0.825,0.8010526944484209,0.16082307965854672
A_dice_s4,A_dice,4,10,0.85,0.7956297422666053,0.14495099646652188
A_dice_s4,A_dice,4,10,0.875,0.7884401839922094,0.13294677411110375
A_dice_s4,A_dice,4,10,0.9,0.7775856249794655,0.10830203827798081
A_dice_s5,A_dice,5,10,0.1,0.7954119183558481,0.5173108755822718
A_dice_s5,A_dice,5,10,0.125,0.8005535578922817,0.4967998667767707
A_dice_s5,A_dice,5,10,0.15,0.8043965455488636,0.46614792816647
A_dice_s5,A_dice,5,10,0.175,0.8071241727661206,0.437042642395297
A_dice_s5,A_dice,5,10,0.2,0.8091835539416657,0.4164904943297897
A_dice_s5,A_dice,5,10,0.225,0.8108817131258238,0.4025578311248142
A_dice_s5,A_dice,5,10,0.25,0.8122098913018694,0.37400560851425624
A_dice_s5,A_dice,5,10,0.275,0.8134592273552255,0.3653913369261751
A_dice_s5,A_dice,5,10,0.3,0.814457656433126,0.35947541699895214
A_dice_s5,A_dice,5,10,0.325,0.8151624716464867,0.353512964324414
A_dice_s5,A_dice,5,10,0.35,0.8157689910878972,0.3444926781574989
A_dice_s5,A_dice,5,10,0.375,0.8164376208309394,0.3401763873325004
A_dice_s5,A_dice,5,10,0.4,0.8168069748642226,0.3340223894010307
A_dice_s5,A_dice,5,10,0.425,0.8170332598254958,0.3234144491857023
A_dice_s5,A_dice,5,10,0.45,0.8172026346377373,0.3157780677895815
A_dice_s5,A_dice,5,10,0.475,0.8172821672283391,0.30778956909563665
A_dice_s5,A_dice,5,10,0.5,0.8173552666891459,0.30070732165199576
A_dice_s5,A_dice,5,10,0.525,0.8173881169270723,0.29563553746064153
A_dice_s5,A_dice,5,10,0.55,0.8172462298634262,0.289263191564065
A_dice_s5,A_dice,5,10,0.575,0.8170839814529349,0.28138212595361856
A_dice_s5,A_dice,5,10,0.6,0.8167139899593845,0.2761448071964823
A_dice_s5,A_dice,5,10,0.625,0.8162040417399842,0.2661512905955458
A_dice_s5,A_dice,5,10,0.65,0.8158008773331913,0.26084412504992066
A_dice_s5,A_dice,5,10,0.675,0.8149758877058568,0.23549521541431478
A_dice_s5,A_dice,5,10,0.7,0.8138839717962157,0.22636476419445822
A_dice_s5,A_dice,5,10,0.725,0.8126156027367123,0.21598027422858618
A_dice_s5,A_dice,5,10,0.75,0.8108439955557096,0.20517606048884177
A_dice_s5,A_dice,5,10,0.775,0.8086911483167754,0.19476760763245715
A_dice_s5,A_dice,5,10,0.8,0.8059408735966952,0.18401368897136564
A_dice_s5,A_dice,5,10,0.825,0.8023402490717807,0.14374550079558557
A_dice_s5,A_dice,5,10,0.85,0.7974137315818771,0.10847110116869736
A_dice_s5,A_dice,5,10,0.875,0.7904818942555248,0.09069787164147386
A_dice_s5,A_dice,5,10,0.9,0.7802244679107263,0.07312073123280431
A_dice_s6,A_dice,6,10,0.1,0.799189096466332,0.4479894362547031
A_dice_s6,A_dice,6,10,0.125,0.8034659663818989,0.41225834875686324
A_dice_s6,A_dice,6,10,0.15,0.8065134943551584,0.39895380449223317
A_dice_s6,A_dice,6,10,0.175,0.8088499341749127,0.38001637163446894
A_dice_s6,A_dice,6,10,0.2,0.8106528390482193,0.3663569179006732
A_dice_s6,A_dice,6,10,0.225,0.8119986805597257,0.3578839578718134
A_dice_s6,A_dice,6,10,0.25,0.8131011711678121,0.35198185131864085
A_dice_s6,A_dice,6,10,0.275,0.81387862127864,0.3422170126370483
A_dice_s6,A_dice,6,10,0.3,0.8145124206611598,0.3366647725223732
A_dice_s6,A_dice,6,10,0.325,0.8149600850618555,0.3295502627037897
A_dice_s6,A_dice,6,10,0.35,0.8152422708662432,0.3252678681438312
A_dice_s6,A_dice,6,10,0.375,0.8153891685949469,0.31622842319573113
A_dice_s6,A_dice,6,10,0.4,0.8155007581855321,0.3083542568723333
A_dice_s6,A_dice,6,10,0.425,0.8155572153318533,0.3010684462740492
A_dice_s6,A_dice,6,10,0.45,0.8155054518253269,0.2950366007644445
A_dice_s6,A_dice,6,10,0.475,0.8153240863998386,0.2856989114010936
A_dice_s6,A_dice,6,10,0.5,0.8149657901064551,0.27103643629761437
A_dice_s6,A_dice,6,10,0.525,0.8145602765886578,0.2677024443148621
A_dice_s6,A_dice,6,10,0.55,0.8140799932158234,0.26219614454224366
A_dice_s6,A_dice,6,10,0.575,0.8134844708750665,0.25758478709727406
A_dice_s6,A_dice,6,10,0.6,0.812853028560005,0.25250057755513816
A_dice_s6,A_dice,6,10,0.625,0.8119755966265925,0.24659499216732986
A_dice_s6,A_dice,6,10,0.65,0.8109540683871282,0.23541938515471555
A_dice_s6,A_dice,6,10,0.675,0.8096909940214356,0.21977450706195084
A_dice_s6,A_dice,6,10,0.7,0.8081642648479184,0.2113353038329957
A_dice_s6,A_dice,6,10,0.725,0.8064246606855302,0.20525988385378371
A_dice_s6,A_dice,6,10,0.75,0.8042579156651533,0.18928317864614544
A_dice_s6,A_dice,6,10,0.775,0.8016154043280714,0.17573003564132997
A_dice_s6,A_dice,6,10,0.8,0.7982823699214484,0.15388544646606372
A_dice_s6,A_dice,6,10,0.825,0.7939389249826377,0.14276413945924674
A_dice_s6,A_dice,6,10,0.85,0.7884202171935191,0.13048548693376968
A_dice_s6,A_dice,6,10,0.875,0.7806763912164342,0.11744683614536004
A_dice_s6,A_dice,6,10,0.9,0.7693260064954284,0.09276611695870933
A_dice_s7,A_dice,7,10,0.1,0.7875974825401858,0.5265688610235152
A_dice_s7,A_dice,7,10,0.125,0.7934010543515122,0.49906937330464457
A_dice_s7,A_dice,7,10,0.15,0.7977100845913241,0.4756560102811566
A_dice_s7,A_dice,7,10,0.175,0.8010502325999966,0.44003330174368643
A_dice_s7,A_dice,7,10,0.2,0.8036916750018929,0.42460565233108344
A_dice_s7,A_dice,7,10,0.225,0.8058113723904338,0.41508457706257723
A_dice_s7,A_dice,7,10,0.25,0.8074371427761282,0.3946866719222739
A_dice_s7,A_dice,7,10,0.275,0.8088370635806458,0.385806897518275
A_dice_s7,A_dice,7,10,0.3,0.8101230889022861,0.37588133449170924
A_dice_s7,A_dice,7,10,0.325,0.8110550712325348,0.3686349176577067
A_dice_s7,A_dice,7,10,0.35,0.811711376953815,0.36260862597644433
A_dice_s7,A_dice,7,10,0.375,0.8125079418157499,0.3568955954073459
A_dice_s7,A_dice,7,10,0.4,0.8130000806852871,0.3489075356328942
A_dice_s7,A_dice,7,10,0.425,0.8133843545030632,0.34157640570097453
A_dice_s7,A_dice,7,10,0.45,0.8136967827625916,0.3374432224283686
A_dice_s7,A_dice,7,10,0.475,0.8137673243667646,0.32898612750530276
A_dice_s7,A_dice,7,10,0.5,0.8140232577093173,0.3114571066318034
A_dice_s7,A_dice,7,10,0.525,0.8142305920990218,0.3055668243008433
A_dice_s7,A_dice,7,10,0.55,0.8141567450513288,0.2845750784299652
A_dice_s7,A_dice,7,10,0.575,0.8140875393874945,0.2760085324655486
A_dice_s7,A_dice,7,10,0.6,0.8137533254734554,0.267861718164158
A_dice_s7,A_dice,7,10,0.625,0.8134880268815593,0.2613800696694578
A_dice_s7,A_dice,7,10,0.65,0.8128995527935109,0.24681216944799697
A_dice_s7,A_dice,7,10,0.675,0.8121957509769433,0.23886283406749007
A_dice_s7,A_dice,7,10,0.7,0.8113092264397106,0.23265070456916928
A_dice_s7,A_dice,7,10,0.725,0.8100126348105321,0.21991484381756027
A_dice_s7,A_dice,7,10,0.75,0.8085401900152125,0.20668617943386244
A_dice_s7,A_dice,7,10,0.775,0.8062180077333825,0.19291994829659706
A_dice_s7,A_dice,7,10,0.8,0.8035214390707179,0.1767420981286947
A_dice_s7,A_dice,7,10,0.825,0.799827341701681,0.15835570404272006
A_dice_s7,A_dice,7,10,0.85,0.7947610990634607,0.1355851319555686
A_dice_s7,A_dice,7,10,0.875,0.7876147366992663,0.12202984581665405
A_dice_s7,A_dice,7,10,0.9,0.7767975577210148,0.10181895158903145
A_dice_s8,A_dice,8,10,0.1,0.797720758088287,0.4818120117838289
A_dice_s8,A_dice,8,10,0.125,0.8033086083370456,0.4658421291312378
A_dice_s8,A_dice,8,10,0.15,0.8070741546132123,0.4473199188847945
A_dice_s8,A_dice,8,10,0.175,0.8096264980551635,0.4297769202822797
A_dice_s8,A_dice,8,10,0.2,0.8116105881884731,0.42001119252711955
A_dice_s8,A_dice,8,10,0.225,0.8132493911516774,0.4102320368110482
A_dice_s8,A_dice,8,10,0.25,0.8146142275929726,0.4039028300589526
A_dice_s8,A_dice,8,10,0.275,0.8156941308973842,0.39466731937338506
A_dice_s8,A_dice,8,10,0.3,0.8164756940381098,0.38705109639445806
A_dice_s8,A_dice,8,10,0.325,0.817038838380271,0.37773027740208165
A_dice_s8,A_dice,8,10,0.35,0.817511433442481,0.3688967038175331
A_dice_s8,A_dice,8,10,0.375,0.8178965575301159,0.3604160536149995
A_dice_s8,A_dice,8,10,0.4,0.8182166315062451,0.34804163936487637
A_dice_s8,A_dice,8,10,0.425,0.8183350660285765,0.34325534498449833
A_dice_s8,A_dice,8,10,0.45,0.8183471565413539,0.3281248051569833
A_dice_s8,A_dice,8,10,0.475,0.818126827388634,0.32351031408698344
A_dice_s8,A_dice,8,10,0.5,0.8181191792363472,0.3158834477628509
A_dice_s8,A_dice,8,10,0.525,0.8177362185913458,0.30879649407162485
A_dice_s8,A_dice,8,10,0.55,0.8173107169007345,0.29490519964199524
A_dice_s8,A_dice,8,10,0.575,0.8168376899545295,0.2824849335651747
A_dice_s8,A_dice,8,10,0.6,0.8163122145763044,0.27764507590286674
A_dice_s8,A_dice,8,10,0.625,0.8156727112261604,0.2700323913124831
A_dice_s8,A_dice,8,10,0.65,0.8147602685158262,0.2607856331662405
A_dice_s8,A_dice,8,10,0.675,0.813793990351307,0.25111400211103807
A_dice_s8,A_dice,8,10,0.7,0.8123822552846699,0.243070833084742
A_dice_s8,A_dice,8,10,0.725,0.8107339240747946,0.2343341592664842
A_dice_s8,A_dice,8,10,0.75,0.8085098906301873,0.2248969842011866
A_dice_s8,A_dice,8,10,0.775,0.8061335171286887,0.21418867027746177
A_dice_s8,A_dice,8,10,0.8,0.8027316084506193,0.20262884298544923
A_dice_s8,A_dice,8,10,0.825,0.7985027145442423,0.18189589573129325
A_dice_s8,A_dice,8,10,0.85,0.7931059107358263,0.16529395648363454
A_dice_s8,A_dice,8,10,0.875,0.7855235980533887,0.14887270663651025
A_dice_s8,A_dice,8,10,0.9,0.7740458580696049,0.12470255686474854
A_dice_s9,A_dice,9,20,0.1,0.7967435490868443,0.48591956279037934
A_dice_s9,A_dice,9,20,0.125,0.8012252812502692,0.4520858263721639
A_dice_s9,A_dice,9,20,0.15,0.8045833603815139,0.4150766937281846
A_dice_s9,A_dice,9,20,0.175,0.8070444630383062,0.40453198441770344
A_dice_s9,A_dice,9,20,0.2,0.8089781732844482,0.3913691793563039
A_dice_s9,A_dice,9,20,0.225,0.8104319123955637,0.3845792793924225
A_dice_s9,A_dice,9,20,0.25,0.8117038018245949,0.37779996324490733
A_dice_s9,A_dice,9,20,0.275,0.8127893939207255,0.36783377318821814
A_dice_s9,A_dice,9,20,0.3,0.8137338800540553,0.35881601899825794
A_dice_s9,A_dice,9,20,0.325,0.814355387504795,0.35393444416229675
A_dice_s9,A_dice,9,20,0.35,0.8148673511533503,0.3458448646910515
A_dice_s9,A_dice,9,20,0.375,0.8153216334065801,0.3415972687211305
A_dice_s9,A_dice,9,20,0.4,0.8157640048820303,0.33478707768673394
A_dice_s9,A_dice,9,20,0.425,0.8161842667535424,0.32788851597857543
A_dice_s9,A_dice,9,20,0.45,0.8164239216732999,0.3181082514498775
A_dice_s9,A_dice,9,20,0.475,0.8165804666159456,0.31115781302232415
A_dice_s9,A_dice,9,20,0.5,0.8166352158100597,0.29564180829053116
A_dice_s9,A_dice,9,20,0.525,0.8166813130007754,0.2911958790688763
A_dice_s9,A_dice,9,20,0.55,0.8166183558159054,0.2876898490337462
A_dice_s9,A_dice,9,20,0.575,0.8164471911479656,0.28103170118315735
A_dice_s9,A_dice,9,20,0.6,0.8163290254977297,0.27263159828428074
A_dice_s9,A_dice,9,20,0.625,0.8159636284195962,0.26681236303132383
A_dice_s9,A_dice,9,20,0.65,0.8155064538226149,0.2576970394952548
A_dice_s9,A_dice,9,20,0.675,0.8149722896199947,0.2403517841041961
A_dice_s9,A_dice,9,20,0.7,0.8142403056024745,0.23310513411950137
A_dice_s9,A_dice,9,20,0.725,0.8134778217766774,0.22402066291574532
A_dice_s9,A_dice,9,20,0.75,0.8124868677231405,0.2149472615260767
A_dice_s9,A_dice,9,20,0.775,0.8112511792998931,0.20713146342062394
A_dice_s9,A_dice,9,20,0.8,0.8094752225273544,0.19864323681818863
A_dice_s9,A_dice,9,20,0.825,0.8070302463873987,0.1810753863113265
A_dice_s9,A_dice,9,20,0.85,0.8037017050175805,0.15938674705461495
A_dice_s9,A_dice,9,20,0.875,0.7991918374064639,0.14165793049882958
A_dice_s9,A_dice,9,20,0.9,0.7920661557824726,0.11979862435034468
A_dice_w32_s0,A_dice_w32,0,10,0.1,0.8069242438324357,0.43953185620144924
A_dice_w32_s0,A_dice_w32,0,10,0.125,0.8109036071362319,0.42044762259318336
A_dice_w32_s0,A_dice_w32,0,10,0.15,0.8134900109518918,0.4058504182639658
A_dice_w32_s0,A_dice_w32,0,10,0.175,0.8154069945714433,0.39265485696246655
A_dice_w32_s0,A_dice_w32,0,10,0.2,0.8168089654853885,0.38267076707402037
A_dice_w32_s0,A_dice_w32,0,10,0.225,0.8177026892264734,0.3673297546060606
A_dice_w32_s0,A_dice_w32,0,10,0.25,0.8184177805148665,0.35443975595498206
A_dice_w32_s0,A_dice_w32,0,10,0.275,0.8189271164718424,0.3444083555110906
A_dice_w32_s0,A_dice_w32,0,10,0.3,0.8193213359161068,0.3384112736453224
A_dice_w32_s0,A_dice_w32,0,10,0.325,0.819632476630539,0.33130777803468336
A_dice_w32_s0,A_dice_w32,0,10,0.35,0.8196993019325698,0.3129155450463161
A_dice_w32_s0,A_dice_w32,0,10,0.375,0.8197902055778812,0.305961448631562
A_dice_w32_s0,A_dice_w32,0,10,0.4,0.8196540989277067,0.299360922997558
A_dice_w32_s0,A_dice_w32,0,10,0.425,0.8195432594751629,0.2887206215037308
A_dice_w32_s0,A_dice_w32,0,10,0.45,0.8192634966534481,0.27989440758856643
A_dice_w32_s0,A_dice_w32,0,10,0.475,0.8189996824555833,0.2623998495514327
A_dice_w32_s0,A_dice_w32,0,10,0.5,0.8185928713872922,0.2539462385964254
A_dice_w32_s0,A_dice_w32,0,10,0.525,0.8181192666643643,0.2493705283156126
A_dice_w32_s0,A_dice_w32,0,10,0.55,0.8175301725825452,0.2455068183335442
A_dice_w32_s0,A_dice_w32,0,10,0.575,0.8167904528733124,0.2413476250609127
A_dice_w32_s0,A_dice_w32,0,10,0.6,0.8160589531819114,0.23497389724939555
A_dice_w32_s0,A_dice_w32,0,10,0.625,0.815004677099385,0.22648718471466836
A_dice_w32_s0,A_dice_w32,0,10,0.65,0.8137451348696377,0.2199550042132216
A_dice_w32_s0,A_dice_w32,0,10,0.675,0.8123155226519215,0.20938199897283585
A_dice_w32_s0,A_dice_w32,0,10,0.7,0.8107220493251802,0.20273332608964495
A_dice_w32_s0,A_dice_w32,0,10,0.725,0.8087364881762859,0.19523145260587454
A_dice_w32_s0,A_dice_w32,0,10,0.75,0.8064296028308024,0.1855924789557872
A_dice_w32_s0,A_dice_w32,0,10,0.775,0.803669403533674,0.17450152621590462
A_dice_w32_s0,A_dice_w32,0,10,0.8,0.8000079828406939,0.16290089357671872
A_dice_w32_s0,A_dice_w32,0,10,0.825,0.7950968473554978,0.14754897163884342
A_dice_w32_s0,A_dice_w32,0,10,0.85,0.7889712585020764,0.13312753974162775
A_dice_w32_s0,A_dice_w32,0,10,0.875,0.7805328349363366,0.11819945114057362
A_dice_w32_s0,A_dice_w32,0,10,0.9,0.7690102457982133,0.09400778688385894
A_dice_w32_s1,A_dice_w32,1,10,0.1,0.7984745275618073,0.47288756200381776
A_dice_w32_s1,A_dice_w32,1,10,0.125,0.8037906087313459,0.44089947743868524
A_dice_w32_s1,A_dice_w32,1,10,0.15,0.8074690814063022,0.4183539483115294
A_dice_w32_s1,A_dice_w32,1,10,0.175,0.8099699904548148,0.3931397960987732
A_dice_w32_s1,A_dice_w32,1,10,0.2,0.811851808350197,0.3808622297135494
A_dice_w32_s1,A_dice_w32,1,10,0.225,0.8131725901055915,0.35522096945545306
A_dice_w32_s1,A_dice_w32,1,10,0.25,0.8142609591258365,0.3466081794506876
A_dice_w32_s1,A_dice_w32,1,10,0.275,0.8150688241970511,0.3368315358695199
A_dice_w32_s1,A_dice_w32,1,10,0.3,0.8156560151069461,0.3274388750361954
A_dice_w32_s1,A_dice_w32,1,10,0.325,0.816246270337574,0.3106245419166014
A_dice_w32_s1,A_dice_w32,1,10,0.35,0.8164282430614574,0.3055869474500293
A_dice_w32_s1,A_dice_w32,1,10,0.375,0.8166705038670453,0.3021181440900459
A_dice_w32_s1,A_dice_w32,1,10,0.4,0.816878789852365,0.2875544593951474
A_dice_w32_s1,A_dice_w32,1,10,0.425,0.8169766983285587,0.2825129583879712
A_dice_w32_s1,A_dice_w32,1,10,0.45,0.8169543469589587,0.2767972509893316
A_dice_w32_s1,A_dice_w32,1,10,0.475,0.8169324349111937,0.2730195245994178
A_dice_w32_s1,A_dice_w32,1,10,0.5,0.8167854110395578,0.26856012637595644
A_dice_w32_s1,A_dice_w32,1,10,0.525,0.8164742459339728,0.26024133545983674
A_dice_w32_s1,A_dice_w32,1,10,0.55,0.81608433984682,0.24917133982311476
A_dice_w32_s1,A_dice_w32,1,10,0.575,0.8154918090915538,0.2449076285348573
A_dice_w32_s1,A_dice_w32,1,10,0.6,0.8148443173262409,0.2410157577506467
A_dice_w32_s1,A_dice_w32,1,10,0.625,0.813894510152764,0.2239062010062226
A_dice_w32_s1,A_dice_w32,1,10,0.65,0.8129838422695598,0.2125531997788597
A_dice_w32_s1,A_dice_w32,1,10,0.675,0.8118359970489765,0.2093299232858706
A_dice_w32_s1,A_dice_w32,1,10,0.7,0.8103675079411126,0.20163420451473923
A_dice_w32_s1,A_dice_w32,1,10,0.725,0.808716293306338,0.18943241737167393
A_dice_w32_s1,A_dice_w32,1,10,0.75,0.8066456475414844,0.1817756649012234
A_dice_w32_s1,A_dice_w32,1,10,0.775,0.803787693451186,0.15693673074108816
A_dice_w32_s1,A_dice_w32,1,10,0.8,0.8003368997676032,0.14754712808462953
A_dice_w32_s1,A_dice_w32,1,10,0.825,0.795575586904638,0.13684520183015084
A_dice_w32_s1,A_dice_w32,1,10,0.85,0.7894988408590415,0.12005150141903745
A_dice_w32_s1,A_dice_w32,1,10,0.875,0.7814102759612007,0.10572932973264629
A_dice_w32_s1,A_dice_w32,1,10,0.9,0.76939552546187,0.08638110729141894
A_dice_w32_s2,A_dice_w32,2,10,0.1,0.7970606121879419,0.5091349241781759
A_dice_w32_s2,A_dice_w32,2,10,0.125,0.801665967837219,0.494102301157347
A_dice_w32_s2,A_dice_w32,2,10,0.15,0.8051591938621698,0.48191422814577534
A_dice_w32_s2,A_dice_w32,2,10,0.175,0.8077612434020207,0.45978727402396713
A_dice_w32_s2,A_dice_w32,2,10,0.2,0.8097518216359229,0.4479807203103517
A_dice_w32_s2,A_dice_w32,2,10,0.225,0.8114295855887834,0.43819927396801006
A_dice_w32_s2,A_dice_w32,2,10,0.25,0.8126745288532724,0.42679195298146494
A_dice_w32_s2,A_dice_w32,2,10,0.275,0.813726482719432,0.418484065788941
A_dice_w32_s2,A_dice_w32,2,10,0.3,0.8146852572899362,0.4082155685061473
A_dice_w32_s2,A_dice_w32,2,10,0.325,0.8154827151909854,0.4039291570276281
A_dice_w32_s2,A_dice_w32,2,10,0.35,0.8161986074270557,0.3983162625358018
A_dice_w32_s2,A_dice_w32,2,10,0.375,0.8167577983821136,0.3806718204755874
A_dice_w32_s2,A_dice_w32,2,10,0.4,0.8172621278646391,0.37599683259276917
A_dice_w32_s2,A_dice_w32,2,10,0.425,0.8175610034859134,0.3684793415288798
A_dice_w32_s2,A_dice_w32,2,10,0.45,0.817970554991394,0.36210941514568873
A_dice_w32_s2,A_dice_w32,2,10,0.475,0.8182158078444904,0.35680606957326977
A_dice_w32_s2,A_dice_w32,2,10,0.5,0.8184509109984025,0.3451203550871583
A_dice_w32_s2,A_dice_w32,2,10,0.525,0.8186223313668483,0.34082648750782374
A_dice_w32_s2,A_dice_w32,2,10,0.55,0.8187518528862059,0.33443484701432646
A_dice_w32_s2,A_dice_w32,2,10,0.575,0.8187964881963034,0.3272820828345918
A_dice_w32_s2,A_dice_w32,2,10,0.6,0.8187040178153324,0.31845013553040813
A_dice_w32_s2,A_dice_w32,2,10,0.625,0.8185936655685127,0.314466716961274
A_dice_w32_s2,A_dice_w32,2,10,0.65,0.8184473333800547,0.308960745075184
A_dice_w32_s2,A_dice_w32,2,10,0.675,0.818091278853207,0.30012555712445643
A_dice_w32_s2,A_dice_w32,2,10,0.7,0.8175106335308459,0.2904895170475863
A_dice_w32_s2,A_dice_w32,2,10,0.725,0.8167768374164811,0.2828312250130528
A_dice_w32_s2,A_dice_w32,2,10,0.75,0.8157225947733635,0.27631893424445275
A_dice_w32_s2,A_dice_w32,2,10,0.775,0.8143702730850491,0.2689609300058468
A_dice_w32_s2,A_dice_w32,2,10,0.8,0.8126204326651635,0.25996819137130006
