run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_s0,A_dice,0,80,03,0.78229,0.76983,86.0,671.677,9221
A_dice_s0,A_dice,0,80,04,0.82286,0.79119,56.0,1926.63,8926
A_dice_s0,A_dice,0,80,05,0.79548,0.77475,64.0,1585.006,9586
A_dice_s0,A_dice,0,80,06,0.7845,0.76272,85.0,970.544,9989
A_dice_s0,A_dice,0,80,07,0.79939,0.78646,94.0,2371.373,8968
A_dice_s0,A_dice,0,80,08,0.78064,0.7675,72.0,636.269,8585
A_dice_s0,A_dice,0,80,09,0.78234,0.78356,80.0,822.821,8726
A_dice_s0,A_dice,0,80,10,0.80365,0.77847,61.0,2250.784,9137
A_dice_s0,A_dice,0,80,11,0.8109,0.7799,68.0,3018.529,10456
A_dice_s0,A_dice,0,80,12,0.81627,0.83553,52.0,1091.267,8712
A_dice_s0,A_dice,0,80,13,0.80917,0.79013,78.0,1388.02,10186
A_dice_s0,A_dice,0,80,14,0.81964,0.8294,85.0,3148.55,8358
A_dice_s0,A_dice,0,80,15,0.80566,0.82665,76.0,2866.71,7651
A_dice_s0,A_dice,0,80,16,0.83651,0.86581,62.0,3857.544,8812
A_dice_s0,A_dice,0,80,17,0.80826,0.82473,69.0,1810.602,7984
A_dice_s0,A_dice,0,80,18,0.82136,0.86936,48.0,1547.661,7659
A_dice_s0,A_dice,0,80,19,0.85321,0.87917,63.0,4635.386,8476
A_dice_s0,A_dice,0,80,20,0.81607,0.84969,86.0,1024.299,7373
A_dice_s0,A_dice,0,90,01,0.82616,0.86691,65.0,4191.535,9312
A_dice_s0,A_dice,0,90,02,0.84976,0.84955,81.0,2976.798,9289
A_dice_s0,A_dice,0,90,03,0.79638,0.78022,101.0,911.604,9221
A_dice_s0,A_dice,0,90,04,0.82642,0.79403,64.0,2583.842,8926
A_dice_s0,A_dice,0,90,05,0.80678,0.78317,66.0,1877.09,9586
A_dice_s0,A_dice,0,90,06,0.79678,0.76585,84.0,1233.969,9989
A_dice_s0,A_dice,0,90,07,0.80452,0.79068,106.0,2775.181,8968
A_dice_s0,A_dice,0,90,08,0.79056,0.77419,76.0,732.029,8585
A_dice_s0,A_dice,0,90,09,0.78806,0.78816,67.0,1137.501,8726
