config,run,seed,variant,image,dice,cldice,betti0_err,erl,skel_px
K_focal_aug,K_focal_aug_s0,0,tta_i,15,0.79856,0.87724,26.0,4747.722,7651
K_focal_aug,K_focal_aug_s0,0,tta_i,16,0.83885,0.9098,22.0,5832.199,8812
K_focal_aug,K_focal_aug_s0,0,tta_i,17,0.82156,0.86925,33.0,1945.877,7984
K_focal_aug,K_focal_aug_s0,0,tta_i,18,0.81688,0.90825,17.0,5184.195,7659
K_focal_aug,K_focal_aug_s0,0,tta_i,19,0.833,0.9113,38.0,5876.909,8476
K_focal_aug,K_focal_aug_s0,0,tta_i,20,0.80694,0.88595,46.0,1982.908,7373
K_focal_aug,K_focal_aug_s0,0,tta_iv,01,0.80342,0.89048,12.0,6612.842,9312
K_focal_aug,K_focal_aug_s0,0,tta_iv,02,0.83115,0.882,37.0,6262.962,9289
K_focal_aug,K_focal_aug_s0,0,tta_iv,03,0.78645,0.81216,36.0,1703.585,9221
K_focal_aug,K_focal_aug_s0,0,tta_iv,04,0.81157,0.82291,24.0,4520.605,8926
K_focal_aug,K_focal_aug_s0,0,tta_iv,05,0.80492,0.8154,33.0,3598.362,9586
K_focal_aug,K_focal_aug_s0,0,tta_iv,06,0.7976,0.80511,39.0,3960.7,9989
K_focal_aug,K_focal_aug_s0,0,tta_iv,07,0.81417,0.83639,29.0,3911.757,8968
K_focal_aug,K_focal_aug_s0,0,tta_iv,08,0.79253,0.81819,49.0,948.435,8585
K_focal_aug,K_focal_aug_s0,0,tta_iv,09,0.79426,0.84227,26.0,2214.559,8726
K_focal_aug,K_focal_aug_s0,0,tta_iv,10,0.79146,0.82109,30.0,4389.807,9137
K_focal_aug,K_focal_aug_s0,0,tta_iv,11,0.78414,0.81389,37.0,5228.611,10456
K_focal_aug,K_focal_aug_s0,0,tta_iv,12,0.80418,0.87133,34.0,2683.309,8712
K_focal_aug,K_focal_aug_s0,0,tta_iv,13,0.79785,0.83755,36.0,2228.459,10186
K_focal_aug,K_focal_aug_s0,0,tta_iv,14,0.7998,0.86895,36.0,5774.063,8358
K_focal_aug,K_focal_aug_s0,0,tta_iv,15,0.79795,0.87963,29.0,5035.004,7651
K_focal_aug,K_focal_aug_s0,0,tta_iv,16,0.83503,0.91022,40.0,6453.576,8812
K_focal_aug,K_focal_aug_s0,0,tta_iv,17,0.82019,0.87447,45.0,2075.462,7984
K_focal_aug,K_focal_aug_s0,0,tta_iv,18,0.81173,0.9062,27.0,5405.138,7659
K_focal_aug,K_focal_aug_s0,0,tta_iv,19,0.82386,0.90805,28.0,6209.871,8476
K_focal_aug,K_focal_aug_s0,0,tta_iv,20,0.79424,0.87748,46.0,2218.595,7373
K_focal_aug,K_focal_aug_s0,0,swa,01,0.79769,0.88999,20.0,6684.12,9312
K_focal_aug,K_focal_aug_s0,0,swa,02,0.82697,0.88276,34.0,6353.665,9289
K_focal_aug,K_focal_aug_s0,0,swa,03,0.78595,0.81492,43.0,1807.208,9221
K_focal_aug,K_focal_aug_s0,0,swa,04,0.81017,0.82786,24.0,4588.593,8926
K_focal_aug,K_focal_aug_s0,0,swa,05,0.79945,0.81864,34.0,3651.587,9586
K_focal_aug,K_focal_aug_s0,0,swa,06,0.79436,0.81098,49.0,4015.425,9989
K_focal_aug,K_focal_aug_s0,0,swa,07,0.8106,0.83804,34.0,4231.373,8968
K_focal_aug,K_focal_aug_s0,0,swa,08,0.78906,0.82289,49.0,978.086,8585
K_focal_aug,K_focal_aug_s0,0,swa,09,0.79082,0.84755,36.0,3973.54,8726
K_focal_aug,K_focal_aug_s0,0,swa,10,0.78345,0.82076,43.0,4444.445,9137
K_focal_aug,K_focal_aug_s0,0,swa,11,0.7782,0.81766,37.0,5155.77,10456
K_focal_aug,K_focal_aug_s0,0,swa,12,0.80344,0.87803,30.0,2585.51,8712
K_focal_aug,K_focal_aug_s0,0,swa,13,0.79331,0.83928,35.0,2194.585,10186
K_focal_aug,K_focal_aug_s0,0,swa,14,0.79394,0.87118,44.0,5928.974,8358
K_focal_aug,K_focal_aug_s0,0,swa,15,0.78931,0.87757,35.0,4503.443,7651
K_focal_aug,K_focal_aug_s0,0,swa,16,0.82702,0.90756,41.0,6305.584,8812
K_focal_aug,K_focal_aug_s0,0,swa,17,0.81432,0.87678,47.0,2081.327,7984
K_focal_aug,K_focal_aug_s0,0,swa,18,0.80429,0.90056,30.0,5355.118,7659
K_focal_aug,K_focal_aug_s0,0,swa,19,0.81705,0.9093,34.0,6181.813,8476
K_focal_aug,K_focal_aug_s0,0,swa,20,0.78359,0.87215,56.0,1961.524,7373
K_focal_aug,K_focal_aug_s0,0,swa_tta,01,0.80312,0.89108,23.0,6682.123,9312
K_focal_aug,K_focal_aug_s0,0,swa_tta,02,0.8311,0.88059,34.0,6419.712,9289
K_focal_aug,K_focal_aug_s0,0,swa_tta,03,0.79187,0.81769,41.0,1953.855,9221
K_focal_aug,K_focal_aug_s0,0,swa_tta,04,0.81348,0.82679,21.0,4751.174,8926
K_focal_aug,K_focal_aug_s0,0,swa_tta,05,0.80481,0.81844,28.0,3640.188,9586
K_focal_aug,K_focal_aug_s0,0,swa_tta,06,0.79744,0.80939,33.0,4049.422,9989
K_focal_aug,K_focal_aug_s0,0,swa_tta,07,0.81551,0.84067,27.0,4044.852,8968
K_focal_aug,K_focal_aug_s0,0,swa_tta,08,0.79382,0.82046,48.0,955.787,8585
K_focal_aug,K_focal_aug_s0,0,swa_tta,09,0.79562,0.84352,28.0,2202.658,8726
K_focal_aug,K_focal_aug_s0,0,swa_tta,10,0.78999,0.82478,35.0,4546.61,9137
K_focal_aug,K_focal_aug_s0,0,swa_tta,11,0.78378,0.81838,35.0,5227.122,10456
K_focal_aug,K_focal_aug_s0,0,swa_tta,12,0.807,0.87418,32.0,2624.131,8712
K_focal_aug,K_focal_aug_s0,0,swa_tta,13,0.79873,0.83929,38.0,2199.388,10186
K_focal_aug,K_focal_aug_s0,0,swa_tta,14,0.80005,0.8712,39.0,5870.949,8358
K_focal_aug,K_focal_aug_s0,0,swa_tta,15,0.79484,0.87956,26.0,4706.697,7651
K_focal_aug,K_focal_aug_s0,0,swa_tta,16,0.83364,0.91019,39.0,6340.891,8812
K_focal_aug,K_focal_aug_s0,0,swa_tta,17,0.8212,0.88209,45.0,2082.116,7984
K_focal_aug,K_focal_aug_s0,0,swa_tta,18,0.80937,0.90353,24.0,5459.108,7659
K_focal_aug,K_focal_aug_s0,0,swa_tta,19,0.82323,0.91207,29.0,6109.313,8476
K_focal_aug,K_focal_aug_s0,0,swa_tta,20,0.79266,0.87632,54.0,2206.009,7373
K_focal_aug,K_focal_aug_s1,1,rule_i,01,0.81102,0.88131,53.0,5098.068,9312
K_focal_aug,K_focal_aug_s1,1,rule_i,02,0.83751,0.86591,44.0,4546.072,9289
K_focal_aug,K_focal_aug_s1,1,rule_i,03,0.78769,0.79544,70.0,757.514,9221
K_focal_aug,K_focal_aug_s1,1,rule_i,04,0.81908,0.81124,48.0,3513.42,8926
K_focal_aug,K_focal_aug_s1,1,rule_i,05,0.8076,0.79903,55.0,3042.268,9586
K_focal_aug,K_focal_aug_s1,1,rule_i,06,0.79907,0.78472,73.0,2891.589,9989
K_focal_aug,K_focal_aug_s1,1,rule_i,07,0.81567,0.81661,57.0,3325.8,8968
K_focal_aug,K_focal_aug_s1,1,rule_i,08,0.79116,0.79739,68.0,903.816,8585
K_focal_aug,K_focal_aug_s1,1,rule_i,09,0.79974,0.83081,54.0,1676.567,8726
K_focal_aug,K_focal_aug_s1,1,rule_i,10,0.79689,0.79498,62.0,3328.356,9137
K_focal_aug,K_focal_aug_s1,1,rule_i,11,0.79599,0.8005,75.0,4142.583,10456
K_focal_aug,K_focal_aug_s1,1,rule_i,12,0.80997,0.85224,55.0,1642.136,8712
K_focal_aug,K_focal_aug_s1,1,rule_i,13,0.80794,0.82866,63.0,2156.264,10186
K_focal_aug,K_focal_aug_s1,1,rule_i,14,0.8074,0.8514,69.0,4460.773,8358
K_focal_aug,K_focal_aug_s1,1,rule_i,15,0.79994,0.86261,52.0,3911.313,7651
K_focal_aug,K_focal_aug_s1,1,rule_i,16,0.83462,0.89049,62.0,4880.598,8812
K_focal_aug,K_focal_aug_s1,1,rule_i,17,0.81341,0.85432,77.0,1667.469,7984
K_focal_aug,K_focal_aug_s1,1,rule_i,18,0.80323,0.8861,44.0,2011.086,7659
K_focal_aug,K_focal_aug_s1,1,rule_i,19,0.83147,0.89507,61.0,5621.144,8476
K_focal_aug,K_focal_aug_s1,1,rule_i,20,0.79601,0.85733,73.0,1193.326,7373
K_focal_aug,K_focal_aug_s1,1,rule_iv,01,0.79885,0.88861,21.0,6391.391,9312
K_focal_aug,K_focal_aug_s1,1,rule_iv,02,0.82464,0.87783,42.0,6394.87,9289
K_focal_aug,K_focal_aug_s1,1,rule_iv,03,0.78299,0.81819,31.0,924.614,9221
K_focal_aug,K_focal_aug_s1,1,rule_iv,04,0.80774,0.82692,23.0,3891.131,8926
K_focal_aug,K_focal_aug_s1,1,rule_iv,05,0.79765,0.81708,30.0,3775.147,9586
K_focal_aug,K_focal_aug_s1,1,rule_iv,06,0.79332,0.81158,46.0,2722.239,9989
K_focal_aug,K_focal_aug_s1,1,rule_iv,07,0.80995,0.84094,41.0,3815.649,8968
K_focal_aug,K_focal_aug_s1,1,rule_iv,08,0.78703,0.82242,48.0,914.043,8585
K_focal_aug,K_focal_aug_s1,1,rule_iv,09,0.78906,0.84317,33.0,2125.669,8726
K_focal_aug,K_focal_aug_s1,1,rule_iv,10,0.78722,0.82445,35.0,4539.893,9137
K_focal_aug,K_focal_aug_s1,1,rule_iv,11,0.77941,0.81878,42.0,5178.908,10456
K_focal_aug,K_focal_aug_s1,1,rule_iv,12,0.79882,0.87025,31.0,2614.837,8712
K_focal_aug,K_focal_aug_s1,1,rule_iv,13,0.79448,0.84123,46.0,2201.395,10186
K_focal_aug,K_focal_aug_s1,1,rule_iv,14,0.79185,0.86446,52.0,5835.09,8358
K_focal_aug,K_focal_aug_s1,1,rule_iv,15,0.7882,0.87597,35.0,4578.677,7651
K_focal_aug,K_focal_aug_s1,1,rule_iv,16,0.83038,0.91213,35.0,6216.559,8812
K_focal_aug,K_focal_aug_s1,1,rule_iv,17,0.81289,0.87936,54.0,2214.578,7984
K_focal_aug,K_focal_aug_s1,1,rule_iv,18,0.8029,0.90237,27.0,5237.716,7659
K_focal_aug,K_focal_aug_s1,1,rule_iv,19,0.81971,0.91055,32.0,6319.047,8476
K_focal_aug,K_focal_aug_s1,1,rule_iv,20,0.78626,0.87395,45.0,1998.77,7373
K_focal_aug,K_focal_aug_s1,1,tta_i,01,0.81402,0.88168,49.0,5285.076,9312
K_focal_aug,K_focal_aug_s1,1,tta_i,02,0.84431,0.87051,47.0,5309.677,9289
K_focal_aug,K_focal_aug_s1,1,tta_i,03,0.79108,0.79625,51.0,701.141,9221
K_focal_aug,K_focal_aug_s1,1,tta_i,04,0.82338,0.81272,33.0,3345.488,8926
K_focal_aug,K_focal_aug_s1,1,tta_i,05,0.81377,0.80177,46.0,3203.295,9586
K_focal_aug,K_focal_aug_s1,1,tta_i,06,0.80134,0.78417,77.0,2997.973,9989
K_focal_aug,K_focal_aug_s1,1,tta_i,07,0.82141,0.82103,47.0,3308.312,8968
K_focal_aug,K_focal_aug_s1,1,tta_i,08,0.79344,0.79693,54.0,935.147,8585
K_focal_aug,K_focal_aug_s1,1,tta_i,09,0.80547,0.83063,40.0,1713.289,8726
K_focal_aug,K_focal_aug_s1,1,tta_i,10,0.80334,0.79973,61.0,3531.289,9137
K_focal_aug,K_focal_aug_s1,1,tta_i,11,0.79931,0.79901,63.0,4056.054,10456
K_focal_aug,K_focal_aug_s1,1,tta_i,12,0.8143,0.85486,51.0,1522.657,8712
K_focal_aug,K_focal_aug_s1,1,tta_i,13,0.81084,0.82263,50.0,2185.363,10186
K_focal_aug,K_focal_aug_s1,1,tta_i,14,0.81517,0.86058,59.0,4719.328,8358
K_focal_aug,K_focal_aug_s1,1,tta_i,15,0.80528,0.87012,42.0,4120.546,7651
K_focal_aug,K_focal_aug_s1,1,tta_i,16,0.84126,0.89582,49.0,5244.861,8812
K_focal_aug,K_focal_aug_s1,1,tta_i,17,0.81804,0.85563,60.0,1810.642,7984
K_focal_aug,K_focal_aug_s1,1,tta_i,18,0.81209,0.89589,36.0,3783.987,7659
K_focal_aug,K_focal_aug_s1,1,tta_i,19,0.84089,0.89954,55.0,5777.089,8476
K_focal_aug,K_focal_aug_s1,1,tta_i,20,0.8094,0.87304,64.0,1452.223,7373
K_focal_aug,K_focal_aug_s1,1,tta_iv,01,0.80578,0.89207,17.0,6617.997,9312
K_focal_aug,K_focal_aug_s1,1,tta_iv,02,0.83195,0.8788,29.0,6235.271,9289
K_focal_aug,K_focal_aug_s1,1,tta_iv,03,0.78954,0.81711,36.0,1613.637,9221
K_focal_aug,K_focal_aug_s1,1,tta_iv,04,0.81283,0.82643,20.0,4186.122,8926
K_focal_aug,K_focal_aug_s1,1,tta_iv,05,0.80259,0.81692,28.0,3690.835,9586
K_focal_aug,K_focal_aug_s1,1,tta_iv,06,0.79809,0.80765,38.0,3913.181,9989
K_focal_aug,K_focal_aug_s1,1,tta_iv,07,0.81455,0.83785,25.0,4080.885,8968
K_focal_aug,K_focal_aug_s1,1,tta_iv,08,0.79329,0.81895,49.0,953.481,8585
K_focal_aug,K_focal_aug_s1,1,tta_iv,09,0.79515,0.84444,29.0,2162.949,8726
K_focal_aug,K_focal_aug_s1,1,tta_iv,10,0.79274,0.82232,31.0,4459.572,9137
K_focal_aug,K_focal_aug_s1,1,tta_iv,11,0.7849,0.81971,33.0,5184.847,10456
K_focal_aug,K_focal_aug_s1,1,tta_iv,12,0.80749,0.87272,28.0,2571.971,8712
K_focal_aug,K_focal_aug_s1,1,tta_iv,13,0.8001,0.83659,36.0,2188.757,10186
K_focal_aug,K_focal_aug_s1,1,tta_iv,14,0.80048,0.87018,35.0,5854.233,8358
K_focal_aug,K_focal_aug_s1,1,tta_iv,15,0.79873,0.88097,21.0,4611.504,7651
K_focal_aug,K_focal_aug_s1,1,tta_iv,16,0.83611,0.91058,40.0,6294.781,8812
K_focal_aug,K_focal_aug_s1,1,tta_iv,17,0.82276,0.88097,37.0,2167.146,7984
K_focal_aug,K_focal_aug_s1,1,tta_iv,18,0.81261,0.90328,17.0,5368.607,7659
K_focal_aug,K_focal_aug_s1,1,tta_iv,19,0.82688,0.91138,37.0,6159.834,8476
K_focal_aug,K_focal_aug_s1,1,tta_iv,20,0.79576,0.87681,49.0,2088.696,7373
K_focal_aug,K_focal_aug_s1,1,swa,01,0.79738,0.88965,20.0,6919.322,9312
K_focal_aug,K_focal_aug_s1,1,swa,02,0.8247,0.87787,43.0,6261.55,9289
K_focal_aug,K_focal_aug_s1,1,swa,03,0.78465,0.81432,41.0,865.463,9221
K_focal_aug,K_focal_aug_s1,1,swa,04,0.80925,0.82947,20.0,4225.901,8926
K_focal_aug,K_focal_aug_s1,1,swa,05,0.79979,0.81822,35.0,3674.18,9586
K_focal_aug,K_focal_aug_s1,1,swa,06,0.79433,0.81403,49.0,2849.383,9989
K_focal_aug,K_focal_aug_s1,1,swa,07,0.81054,0.84135,38.0,3845.332,8968
K_focal_aug,K_focal_aug_s1,1,swa,08,0.78924,0.82217,58.0,1001.811,8585
K_focal_aug,K_focal_aug_s1,1,swa,09,0.78938,0.84432,35.0,2130.704,8726
K_focal_aug,K_focal_aug_s1,1,swa,10,0.78524,0.8249,33.0,4358.945,9137
K_focal_aug,K_focal_aug_s1,1,swa,11,0.77871,0.82126,45.0,5255.143,10456
K_focal_aug,K_focal_aug_s1,1,swa,12,0.80063,0.87276,39.0,2623.622,8712
K_focal_aug,K_focal_aug_s1,1,swa,13,0.79374,0.83932,45.0,2238.309,10186
K_focal_aug,K_focal_aug_s1,1,swa,14,0.79099,0.86656,48.0,5805.51,8358
K_focal_aug,K_focal_aug_s1,1,swa,15,0.78818,0.87833,29.0,4781.547,7651
K_focal_aug,K_focal_aug_s1,1,swa,16,0.82996,0.91391,35.0,6630.055,8812
K_focal_aug,K_focal_aug_s1,1,swa,17,0.81592,0.88222,52.0,2234.262,7984
K_focal_aug,K_focal_aug_s1,1,swa,18,0.80412,0.90442,36.0,5407.467,7659
K_focal_aug,K_focal_aug_s1,1,swa,19,0.81688,0.91107,26.0,6280.599,8476
K_focal_aug,K_focal_aug_s1,1,swa,20,0.78592,0.87411,47.0,2253.31,7373
K_focal_aug,K_focal_aug_s1,1,swa_tta,01,0.80324,0.89258,20.0,6874.667,9312
K_focal_aug,K_focal_aug_s1,1,swa_tta,02,0.83026,0.87951,29.0,6452.347,9289
K_focal_aug,K_focal_aug_s1,1,swa_tta,03,0.79076,0.81747,34.0,1711.403,9221
K_focal_aug,K_focal_aug_s1,1,swa_tta,04,0.81268,0.82775,22.0,4304.144,8926
K_focal_aug,K_focal_aug_s1,1,swa_tta,05,0.80359,0.81804,30.0,3699.561,9586
K_focal_aug,K_focal_aug_s1,1,swa_tta,06,0.79793,0.8093,42.0,4008.795,9989
K_focal_aug,K_focal_aug_s1,1,swa_tta,07,0.81515,0.8402,25.0,4152.262,8968
K_focal_aug,K_focal_aug_s1,1,swa_tta,08,0.79313,0.82093,51.0,982.234,8585
K_focal_aug,K_focal_aug_s1,1,swa_tta,09,0.79441,0.84443,23.0,2146.769,8726
K_focal_aug,K_focal_aug_s1,1,swa_tta,10,0.79079,0.82559,32.0,4587.698,9137
K_focal_aug,K_focal_aug_s1,1,swa_tta,11,0.78303,0.81999,37.0,5317.838,10456
K_focal_aug,K_focal_aug_s1,1,swa_tta,12,0.80694,0.87553,32.0,2639.078,8712
K_focal_aug,K_focal_aug_s1,1,swa_tta,13,0.79935,0.83822,36.0,2235.365,10186
K_focal_aug,K_focal_aug_s1,1,swa_tta,14,0.79759,0.86896,38.0,6113.538,8358
K_focal_aug,K_focal_aug_s1,1,swa_tta,15,0.79506,0.87957,27.0,4664.479,7651
K_focal_aug,K_focal_aug_s1,1,swa_tta,16,0.83318,0.91175,36.0,6473.789,8812
K_focal_aug,K_focal_aug_s1,1,swa_tta,17,0.82148,0.87984,45.0,2165.405,7984
K_focal_aug,K_focal_aug_s1,1,swa_tta,18,0.80989,0.90263,23.0,5514.839,7659
K_focal_aug,K_focal_aug_s1,1,swa_tta,19,0.82237,0.91156,31.0,6253.875,8476
K_focal_aug,K_focal_aug_s1,1,swa_tta,20,0.79254,0.87507,45.0,2159.83,7373
K_focal_aug,K_focal_aug_s2,2,rule_i,01,0.80884,0.88128,39.0,5734.752,9312
K_focal_aug,K_focal_aug_s2,2,rule_i,02,0.83585,0.87119,39.0,5372.209,9289
K_focal_aug,K_focal_aug_s2,2,rule_i,03,0.78932,0.80066,46.0,1175.698,9221
K_focal_aug,K_focal_aug_s2,2,rule_i,04,0.81396,0.81463,33.0,3045.284,8926
K_focal_aug,K_focal_aug_s2,2,rule_i,05,0.80731,0.80282,34.0,3104.881,9586
K_focal_aug,K_focal_aug_s2,2,rule_i,06,0.80149,0.79106,58.0,3212.803,9989
K_focal_aug,K_focal_aug_s2,2,rule_i,07,0.81351,0.8207,50.0,3688.077,8968
K_focal_aug,K_focal_aug_s2,2,rule_i,08,0.79243,0.79912,52.0,1028.233,8585
K_focal_aug,K_focal_aug_s2,2,rule_i,09,0.80164,0.8357,38.0,1892.246,8726
K_focal_aug,K_focal_aug_s2,2,rule_i,10,0.79791,0.79985,45.0,3500.666,9137
K_focal_aug,K_focal_aug_s2,2,rule_i,11,0.79076,0.79862,51.0,4688.244,10456
K_focal_aug,K_focal_aug_s2,2,rule_i,12,0.81055,0.86162,44.0,1726.259,8712
K_focal_aug,K_focal_aug_s2,2,rule_i,13,0.80385,0.82693,43.0,2404.266,10186
K_focal_aug,K_focal_aug_s2,2,rule_i,14,0.80475,0.85427,50.0,4878.595,8358
K_focal_aug,K_focal_aug_s2,2,rule_i,15,0.79965,0.86652,43.0,3993.887,7651
K_focal_aug,K_focal_aug_s2,2,rule_i,16,0.83668,0.89755,38.0,5345.99,8812
K_focal_aug,K_focal_aug_s2,2,rule_i,17,0.81355,0.85692,53.0,1804.128,7984
K_focal_aug,K_focal_aug_s2,2,rule_i,18,0.80503,0.88943,36.0,4690.304,7659
K_focal_aug,K_focal_aug_s2,2,rule_i,19,0.83649,0.89777,42.0,5738.791,8476
K_focal_aug,K_focal_aug_s2,2,rule_i,20,0.79809,0.86914,55.0,1189.629,7373
K_focal_aug,K_focal_aug_s2,2,rule_iv,01,0.79861,0.88942,21.0,6461.144,9312
K_focal_aug,K_focal_aug_s2,2,rule_iv,02,0.82874,0.88192,34.0,6147.851,9289
K_focal_aug,K_focal_aug_s2,2,rule_iv,03,0.78735,0.81358,44.0,1573.022,9221
K_focal_aug,K_focal_aug_s2,2,rule_iv,04,0.81123,0.8225,23.0,3901.26,8926
K_focal_aug,K_focal_aug_s2,2,rule_iv,05,0.80319,0.8184,34.0,3615.405,9586
K_focal_aug,K_focal_aug_s2,2,rule_iv,06,0.79608,0.80432,43.0,3954.239,9989
K_focal_aug,K_focal_aug_s2,2,rule_iv,07,0.81031,0.8341,42.0,3971.561,8968
K_focal_aug,K_focal_aug_s2,2,rule_iv,08,0.79283,0.81871,51.0,1105.856,8585
K_focal_aug,K_focal_aug_s2,2,rule_iv,09,0.79391,0.84399,26.0,2130.358,8726
K_focal_aug,K_focal_aug_s2,2,rule_iv,10,0.78984,0.82071,42.0,4466.311,9137
K_focal_aug,K_focal_aug_s2,2,rule_iv,11,0.78195,0.81622,42.0,5347.456,10456
K_focal_aug,K_focal_aug_s2,2,rule_iv,12,0.80514,0.87306,37.0,2634.526,8712
K_focal_aug,K_focal_aug_s2,2,rule_iv,13,0.79779,0.84056,40.0,2154.255,10186
K_focal_aug,K_focal_aug_s2,2,rule_iv,14,0.79586,0.86508,42.0,5501.903,8358
K_focal_aug,K_focal_aug_s2,2,rule_iv,15,0.79655,0.8769,42.0,5142.712,7651
K_focal_aug,K_focal_aug_s2,2,rule_iv,16,0.83153,0.90881,44.0,6064.445,8812
K_focal_aug,K_focal_aug_s2,2,rule_iv,17,0.81397,0.8728,52.0,2198.687,7984
K_focal_aug,K_focal_aug_s2,2,rule_iv,18,0.80056,0.89883,21.0,5315.304,7659
K_focal_aug,K_focal_aug_s2,2,rule_iv,19,0.81648,0.90818,34.0,6295.909,8476
K_focal_aug,K_focal_aug_s2,2,rule_iv,20,0.78812,0.87582,51.0,1913.112,7373
K_focal_aug,K_focal_aug_s2,2,tta_i,01,0.81207,0.88414,26.0,6120.222,9312
K_focal_aug,K_focal_aug_s2,2,tta_i,02,0.84011,0.87508,34.0,2960.817,9289
K_focal_aug,K_focal_aug_s2,2,tta_i,03,0.78982,0.7981,37.0,1044.943,9221
K_focal_aug,K_focal_aug_s2,2,tta_i,04,0.81716,0.81473,25.0,3697.277,8926
K_focal_aug,K_focal_aug_s2,2,tta_i,05,0.81123,0.80129,29.0,3158.121,9586
K_focal_aug,K_focal_aug_s2,2,tta_i,06,0.80044,0.7845,48.0,3141.848,9989
K_focal_aug,K_focal_aug_s2,2,tta_i,07,0.81863,0.82523,37.0,3702.196,8968
K_focal_aug,K_focal_aug_s2,2,tta_i,08,0.79459,0.80165,38.0,741.132,8585
K_focal_aug,K_focal_aug_s2,2,tta_i,09,0.80259,0.83627,35.0,1924.897,8726
K_focal_aug,K_focal_aug_s2,2,tta_i,10,0.79967,0.79799,38.0,3794.094,9137
K_focal_aug,K_focal_aug_s2,2,tta_i,11,0.79394,0.8008,38.0,4535.957,10456
K_focal_aug,K_focal_aug_s2,2,tta_i,12,0.8125,0.86282,29.0,1803.703,8712
K_focal_aug,K_focal_aug_s2,2,tta_i,13,0.80746,0.82678,37.0,1976.2,10186
K_focal_aug,K_focal_aug_s2,2,tta_i,14,0.81003,0.86117,40.0,5103.079,8358
K_focal_aug,K_focal_aug_s2,2,tta_i,15,0.80403,0.86938,29.0,4292.935,7651
K_focal_aug,K_focal_aug_s2,2,tta_i,16,0.84138,0.90103,33.0,5628.23,8812
K_focal_aug,K_focal_aug_s2,2,tta_i,17,0.81654,0.85947,44.0,1859.874,7984
K_focal_aug,K_focal_aug_s2,2,tta_i,18,0.81165,0.89944,31.0,4752.228,7659
K_focal_aug,K_focal_aug_s2,2,tta_i,19,0.84076,0.90112,38.0,5697.725,8476
K_focal_aug,K_focal_aug_s2,2,tta_i,20,0.80685,0.87623,41.0,1751.091,7373
K_focal_aug,K_focal_aug_s2,2,tta_iv,01,0.80252,0.88704,22.0,6558.981,9312
K_focal_aug,K_focal_aug_s2,2,tta_iv,02,0.83373,0.88087,36.0,6389.872,9289
K_focal_aug,K_focal_aug_s2,2,tta_iv,03,0.79088,0.81397,40.0,1200.071,9221
K_focal_aug,K_focal_aug_s2,2,tta_iv,04,0.81292,0.8222,24.0,4052.696,8926
K_focal_aug,K_focal_aug_s2,2,tta_iv,05,0.80703,0.81497,28.0,3628.361,9586
K_focal_aug,K_focal_aug_s2,2,tta_iv,06,0.79966,0.80342,37.0,3982.066,9989
K_focal_aug,K_focal_aug_s2,2,tta_iv,07,0.81632,0.83812,34.0,4096.665,8968
K_focal_aug,K_focal_aug_s2,2,tta_iv,08,0.79514,0.81743,43.0,957.674,8585
K_focal_aug,K_focal_aug_s2,2,tta_iv,09,0.79722,0.8418,29.0,2157.538,8726
K_focal_aug,K_focal_aug_s2,2,tta_iv,10,0.79152,0.8201,37.0,4221.988,9137
K_focal_aug,K_focal_aug_s2,2,tta_iv,11,0.78754,0.81592,30.0,5272.269,10456
K_focal_aug,K_focal_aug_s2,2,tta_iv,12,0.8082,0.8711,34.0,2578.0,8712
K_focal_aug,K_focal_aug_s2,2,tta_iv,13,0.80124,0.83622,32.0,2216.454,10186
K_focal_aug,K_focal_aug_s2,2,tta_iv,14,0.80285,0.86805,36.0,5777.493,8358
K_focal_aug,K_focal_aug_s2,2,tta_iv,15,0.80013,0.8814,24.0,5077.153,7651
K_focal_aug,K_focal_aug_s2,2,tta_iv,16,0.83357,0.90962,43.0,6469.554,8812
K_focal_aug,K_focal_aug_s2,2,tta_iv,17,0.82055,0.87915,34.0,2066.907,7984
K_focal_aug,K_focal_aug_s2,2,tta_iv,18,0.80754,0.90035,18.0,5286.94,7659
K_focal_aug,K_focal_aug_s2,2,tta_iv,19,0.82224,0.90915,26.0,6422.903,8476
K_focal_aug,K_focal_aug_s2,2,tta_iv,20,0.79489,0.87906,46.0,2121.767,7373
K_focal_aug,K_focal_aug_s2,2,swa,01,0.79947,0.89129,25.0,6840.37,9312
K_focal_aug,K_focal_aug_s2,2,swa,02,0.82749,0.87837,29.0,6267.83,9289
K_focal_aug,K_focal_aug_s2,2,swa,03,0.78961,0.8158,37.0,1131.612,9221
K_focal_aug,K_focal_aug_s2,2,swa,04,0.81095,0.82602,18.0,4189.359,8926
K_focal_aug,K_focal_aug_s2,2,swa,05,0.80246,0.82014,39.0,3415.146,9586
K_focal_aug,K_focal_aug_s2,2,swa,06,0.79627,0.80867,45.0,3999.122,9989
K_focal_aug,K_focal_aug_s2,2,swa,07,0.80963,0.83367,45.0,4080.86,8968
K_focal_aug,K_focal_aug_s2,2,swa,08,0.79284,0.81973,58.0,1153.654,8585
K_focal_aug,K_focal_aug_s2,2,swa,09,0.79114,0.84587,20.0,2103.965,8726
K_focal_aug,K_focal_aug_s2,2,swa,10,0.78672,0.81998,36.0,4363.777,9137
K_focal_aug,K_focal_aug_s2,2,swa,11,0.78124,0.81755,43.0,5501.656,10456
K_focal_aug,K_focal_aug_s2,2,swa,12,0.80417,0.8744,37.0,2641.216,8712
K_focal_aug,K_focal_aug_s2,2,swa,13,0.7955,0.83741,36.0,2462.763,10186
