config,run,epoch,seed,condition,radius_px,image,erl,skel_px,dice,foreground
H_aug,H_aug_s3,70,3,oracle_sever,0,19,5138.291,8476,0.86056,31689
H_aug,H_aug_s3,70,3,oracle_all,0,19,8233.349,8476,0.87374,32380
H_aug,H_aug_s3,70,3,raw,0,20,1323.993,7373,0.80983,28731
H_aug,H_aug_s3,70,3,closing,6,20,3682.584,7373,0.71552,38112
H_aug,H_aug_s3,70,3,closing_fair,1,20,1410.622,7373,0.80803,28973
H_aug,H_aug_s3,70,3,oracle_sever,0,20,1470.957,7373,0.81335,28888
H_aug,H_aug_s3,70,3,oracle_all,0,20,7299.352,7373,0.82867,29583
H_aug,H_aug_s4,90,4,raw,0,01,4539.571,9312,0.83189,33501
H_aug,H_aug_s4,90,4,closing,6,01,5845.517,9312,0.72194,46228
H_aug,H_aug_s4,90,4,closing_fair,1,01,4762.612,9312,0.82956,33902
H_aug,H_aug_s4,90,4,oracle_sever,0,01,4697.135,9312,0.83341,33583
H_aug,H_aug_s4,90,4,oracle_all,0,01,8944.818,9312,0.851,34548
H_aug,H_aug_s4,90,4,raw,0,02,4747.766,9289,0.85071,34400
H_aug,H_aug_s4,90,4,closing,6,02,5861.836,9289,0.75978,45883
H_aug,H_aug_s4,90,4,closing_fair,1,02,4810.956,9289,0.84949,34750
H_aug,H_aug_s4,90,4,oracle_sever,0,02,4949.927,9289,0.85218,34487
H_aug,H_aug_s4,90,4,oracle_all,0,02,9161.659,9289,0.87169,35668
H_aug,H_aug_s4,90,4,raw,0,03,1017.604,9221,0.79071,28826
H_aug,H_aug_s4,90,4,closing,6,03,1932.475,9221,0.7528,37359
H_aug,H_aug_s4,90,4,closing_fair,1,03,1212.684,9221,0.79278,29127
H_aug,H_aug_s4,90,4,oracle_sever,0,03,1352.111,9221,0.79699,29148
H_aug,H_aug_s4,90,4,oracle_all,0,03,9221.0,9221,0.83634,31246
H_aug,H_aug_s4,90,4,raw,0,04,3115.734,8926,0.82965,28488
H_aug,H_aug_s4,90,4,closing,6,04,3735.167,8926,0.76181,36516
H_aug,H_aug_s4,90,4,closing_fair,1,04,3132.584,8926,0.82949,28634
H_aug,H_aug_s4,90,4,oracle_sever,0,04,3504.159,8926,0.83262,28638
H_aug,H_aug_s4,90,4,oracle_all,0,04,8926.0,8926,0.87184,30689
H_aug,H_aug_s4,90,4,raw,0,05,2484.351,9586,0.81114,27346
H_aug,H_aug_s4,90,4,closing,6,05,3147.775,9586,0.75317,35128
H_aug,H_aug_s4,90,4,closing_fair,1,05,2746.495,9586,0.81099,27636
H_aug,H_aug_s4,90,4,oracle_sever,0,05,2830.357,9586,0.81766,27667
H_aug,H_aug_s4,90,4,oracle_all,0,05,9582.001,9586,0.86257,29980
H_aug,H_aug_s4,90,4,raw,0,06,2884.784,9989,0.80362,27442
H_aug,H_aug_s4,90,4,closing,6,06,3513.293,9989,0.73517,37658
H_aug,H_aug_s4,90,4,closing_fair,1,06,2934.352,9989,0.80368,27632
H_aug,H_aug_s4,90,4,oracle_sever,0,06,3391.493,9989,0.80894,27708
H_aug,H_aug_s4,90,4,oracle_all,0,06,9254.356,9989,0.85866,30314
H_aug,H_aug_s4,90,4,raw,0,07,2813.006,8968,0.81753,26734
H_aug,H_aug_s4,90,4,closing,6,07,4103.377,8968,0.76052,34238
H_aug,H_aug_s4,90,4,closing_fair,1,07,3082.212,8968,0.81721,26915
H_aug,H_aug_s4,90,4,oracle_sever,0,07,3243.824,8968,0.82289,26993
H_aug,H_aug_s4,90,4,oracle_all,0,07,8900.258,8968,0.86104,28907
H_aug,H_aug_s4,90,4,raw,0,08,805.637,8585,0.79641,25021
H_aug,H_aug_s4,90,4,closing,6,08,2641.671,8585,0.74431,32164
H_aug,H_aug_s4,90,4,closing_fair,1,08,1058.944,8585,0.7969,25254
H_aug,H_aug_s4,90,4,oracle_sever,0,08,1053.64,8585,0.80989,25626
H_aug,H_aug_s4,90,4,oracle_all,0,08,8119.764,8585,0.845,27268
H_aug,H_aug_s4,90,4,raw,0,09,1390.157,8726,0.814,24738
H_aug,H_aug_s4,90,4,closing,6,09,3510.797,8726,0.74995,32196
H_aug,H_aug_s4,90,4,closing_fair,1,09,2985.357,8726,0.81395,24960
H_aug,H_aug_s4,90,4,oracle_sever,0,09,1556.247,8726,0.81941,24974
H_aug,H_aug_s4,90,4,oracle_all,0,09,8480.974,8726,0.85536,26598
H_aug,H_aug_s4,90,4,raw,0,10,2810.606,9137,0.80952,27086
H_aug,H_aug_s4,90,4,closing,6,10,3851.7,9137,0.71478,37275
H_aug,H_aug_s4,90,4,closing_fair,1,10,2878.77,9137,0.80944,27319
H_aug,H_aug_s4,90,4,oracle_sever,0,10,3187.646,9137,0.81444,27311
H_aug,H_aug_s4,90,4,oracle_all,0,10,8792.259,9137,0.85379,29181
H_aug,H_aug_s4,90,4,raw,0,11,3477.565,10456,0.81368,30450
H_aug,H_aug_s4,90,4,closing,6,11,4528.889,10456,0.72645,40630
H_aug,H_aug_s4,90,4,closing_fair,1,11,3687.407,10456,0.81201,30822
H_aug,H_aug_s4,90,4,oracle_sever,0,11,3739.427,10456,0.8165,30593
H_aug,H_aug_s4,90,4,oracle_all,0,11,10173.384,10456,0.85895,32830
H_aug,H_aug_s4,90,4,raw,0,12,1826.426,8712,0.82954,28633
H_aug,H_aug_s4,90,4,closing,6,12,2390.796,8712,0.72966,40032
H_aug,H_aug_s4,90,4,closing_fair,1,12,1912.154,8712,0.82972,28879
H_aug,H_aug_s4,90,4,oracle_sever,0,12,2109.06,8712,0.83216,28761
H_aug,H_aug_s4,90,4,oracle_all,0,12,8712.0,8712,0.85719,30015
H_aug,H_aug_s4,90,4,raw,0,13,1987.169,10186,0.82231,31131
H_aug,H_aug_s4,90,4,closing,6,13,5228.086,10186,0.7415,41343
H_aug,H_aug_s4,90,4,closing_fair,1,13,2316.071,10186,0.82191,31395
H_aug,H_aug_s4,90,4,oracle_sever,0,13,2194.032,10186,0.82701,31385
H_aug,H_aug_s4,90,4,oracle_all,0,13,9934.041,10186,0.86019,33238
H_aug,H_aug_s4,90,4,raw,0,14,4166.981,8358,0.82717,28557
H_aug,H_aug_s4,90,4,closing,6,14,5230.061,8358,0.74321,36963
H_aug,H_aug_s4,90,4,closing_fair,1,14,4266.079,8358,0.82605,28792
H_aug,H_aug_s4,90,4,oracle_sever,0,14,4312.027,8358,0.82855,28622
H_aug,H_aug_s4,90,4,oracle_all,0,14,8358.0,8358,0.84858,29584
H_aug,H_aug_s4,90,4,raw,0,15,3262.181,7651,0.82298,25811
H_aug,H_aug_s4,90,4,closing,6,15,3786.401,7651,0.71106,36066
H_aug,H_aug_s4,90,4,closing_fair,1,15,3271.346,7651,0.82191,25968
H_aug,H_aug_s4,90,4,oracle_sever,0,15,3349.441,7651,0.82451,25875
H_aug,H_aug_s4,90,4,oracle_all,0,15,7617.076,7651,0.8458,26788
H_aug,H_aug_s4,90,4,raw,0,16,2207.893,8812,0.84874,30154
H_aug,H_aug_s4,90,4,closing,6,16,5151.459,8812,0.76301,39550
H_aug,H_aug_s4,90,4,closing_fair,1,16,2241.984,8812,0.84702,30441
H_aug,H_aug_s4,90,4,oracle_sever,0,16,2278.267,8812,0.85001,30220
H_aug,H_aug_s4,90,4,oracle_all,0,16,8665.243,8812,0.86895,31225
H_aug,H_aug_s4,90,4,raw,0,17,1544.774,7984,0.82677,27346
H_aug,H_aug_s4,90,4,closing,6,17,3778.306,7984,0.75347,35474
H_aug,H_aug_s4,90,4,closing_fair,1,17,2896.617,7984,0.82728,27578
H_aug,H_aug_s4,90,4,oracle_sever,0,17,1773.865,7984,0.83062,27528
H_aug,H_aug_s4,90,4,oracle_all,0,17,7984.0,7984,0.85738,28825
H_aug,H_aug_s4,90,4,raw,0,18,3945.644,7659,0.82605,30068
H_aug,H_aug_s4,90,4,closing,6,18,4454.535,7659,0.74878,37621
H_aug,H_aug_s4,90,4,closing_fair,1,18,3990.259,7659,0.82365,30380
H_aug,H_aug_s4,90,4,oracle_sever,0,18,4056.814,7659,0.82695,30111
H_aug,H_aug_s4,90,4,oracle_all,0,18,7547.708,7659,0.84552,31016
H_aug,H_aug_s4,90,4,raw,0,19,5066.722,8476,0.86267,31132
H_aug,H_aug_s4,90,4,closing,6,19,5929.701,8476,0.74454,41547
H_aug,H_aug_s4,90,4,closing_fair,1,19,5353.334,8476,0.86053,31356
H_aug,H_aug_s4,90,4,oracle_sever,0,19,5595.647,8476,0.86587,31297
H_aug,H_aug_s4,90,4,oracle_all,0,19,8233.349,8476,0.87756,31908
H_aug,H_aug_s4,90,4,raw,0,20,1329.531,7373,0.81144,28227
H_aug,H_aug_s4,90,4,closing,6,20,3737.257,7373,0.71224,37908
H_aug,H_aug_s4,90,4,closing_fair,1,20,1425.159,7373,0.80973,28518
H_aug,H_aug_s4,90,4,oracle_sever,0,20,1376.03,7373,0.81377,28330
H_aug,H_aug_s4,90,4,oracle_all,0,20,7299.352,7373,0.83075,29094
H_aug,H_aug_s5,100,5,raw,0,01,4541.4,9312,0.83222,33993
H_aug,H_aug_s5,100,5,closing,6,01,5277.492,9312,0.72215,46101
H_aug,H_aug_s5,100,5,closing_fair,1,01,4606.111,9312,0.82927,34380
H_aug,H_aug_s5,100,5,oracle_sever,0,01,4719.341,9312,0.83383,34081
H_aug,H_aug_s5,100,5,oracle_all,0,01,8944.818,9312,0.85141,35053
H_aug,H_aug_s5,100,5,raw,0,02,4950.163,9289,0.85355,34644
H_aug,H_aug_s5,100,5,closing,6,02,5617.428,9289,0.76209,45836
H_aug,H_aug_s5,100,5,closing_fair,1,02,5033.604,9289,0.85275,34948
H_aug,H_aug_s5,100,5,oracle_sever,0,02,5226.714,9289,0.85506,34734
H_aug,H_aug_s5,100,5,oracle_all,0,02,9161.659,9289,0.87539,35973
H_aug,H_aug_s5,100,5,raw,0,03,792.102,9221,0.7981,29064
H_aug,H_aug_s5,100,5,closing,6,03,1859.311,9221,0.75499,37765
H_aug,H_aug_s5,100,5,closing_fair,1,03,811.893,9221,0.79891,29314
H_aug,H_aug_s5,100,5,oracle_sever,0,03,1055.672,9221,0.80629,29489
H_aug,H_aug_s5,100,5,oracle_all,0,03,9221.0,9221,0.84416,31533
H_aug,H_aug_s5,100,5,raw,0,04,2847.652,8926,0.83127,28676
H_aug,H_aug_s5,100,5,closing,6,04,3665.779,8926,0.76622,36136
H_aug,H_aug_s5,100,5,closing_fair,1,04,2904.206,8926,0.83113,28821
H_aug,H_aug_s5,100,5,oracle_sever,0,04,3048.146,8926,0.83378,28803
H_aug,H_aug_s5,100,5,oracle_all,0,04,8926.0,8926,0.8744,30938
H_aug,H_aug_s5,100,5,raw,0,05,2271.725,9586,0.80983,27226
H_aug,H_aug_s5,100,5,closing,6,05,3083.604,9586,0.75253,34897
H_aug,H_aug_s5,100,5,closing_fair,1,05,2610.649,9586,0.80995,27516
H_aug,H_aug_s5,100,5,oracle_sever,0,05,2626.22,9586,0.81533,27496
H_aug,H_aug_s5,100,5,oracle_all,0,05,9582.001,9586,0.86325,29958
H_aug,H_aug_s5,100,5,raw,0,06,2531.506,9989,0.80387,27396
H_aug,H_aug_s5,100,5,closing,6,06,3423.967,9989,0.73837,36844
H_aug,H_aug_s5,100,5,closing_fair,1,06,2584.029,9989,0.80378,27609
H_aug,H_aug_s5,100,5,oracle_sever,0,06,2987.239,9989,0.81092,27749
H_aug,H_aug_s5,100,5,oracle_all,0,06,9254.356,9989,0.86076,30368
H_aug,H_aug_s5,100,5,raw,0,07,2814.326,8968,0.82289,26733
H_aug,H_aug_s5,100,5,closing,6,07,4077.15,8968,0.76738,33926
H_aug,H_aug_s5,100,5,closing_fair,1,07,3008.418,8968,0.82302,26916
H_aug,H_aug_s5,100,5,oracle_sever,0,07,3496.801,8968,0.83007,27082
H_aug,H_aug_s5,100,5,oracle_all,0,07,8900.258,8968,0.868,29000
H_aug,H_aug_s5,100,5,raw,0,08,769.221,8585,0.7979,24685
H_aug,H_aug_s5,100,5,closing,6,08,2503.933,8585,0.74902,31473
H_aug,H_aug_s5,100,5,closing_fair,1,08,919.391,8585,0.79839,24903
H_aug,H_aug_s5,100,5,oracle_sever,0,08,1000.434,8585,0.81477,25440
H_aug,H_aug_s5,100,5,oracle_all,0,08,8119.764,8585,0.84902,27042
H_aug,H_aug_s5,100,5,raw,0,09,1373.464,8726,0.81774,24779
H_aug,H_aug_s5,100,5,closing,6,09,3383.244,8726,0.75345,31970
H_aug,H_aug_s5,100,5,closing_fair,1,09,2833.303,8726,0.81741,24976
H_aug,H_aug_s5,100,5,oracle_sever,0,09,1592.226,8726,0.82402,25054
H_aug,H_aug_s5,100,5,oracle_all,0,09,8480.974,8726,0.85921,26652
H_aug,H_aug_s5,100,5,raw,0,10,2740.755,9137,0.81179,26927
H_aug,H_aug_s5,100,5,closing,6,10,3467.165,9137,0.71812,36736
H_aug,H_aug_s5,100,5,closing_fair,1,10,2850.269,9137,0.81125,27150
H_aug,H_aug_s5,100,5,oracle_sever,0,10,3091.999,9137,0.81921,27267
H_aug,H_aug_s5,100,5,oracle_all,0,10,8792.259,9137,0.85846,29138
H_aug,H_aug_s5,100,5,raw,0,11,3632.724,10456,0.81521,30399
H_aug,H_aug_s5,100,5,closing,6,11,4215.954,10456,0.72906,39929
H_aug,H_aug_s5,100,5,closing_fair,1,11,3692.993,10456,0.81297,30783
H_aug,H_aug_s5,100,5,oracle_sever,0,11,3985.095,10456,0.81988,30636
H_aug,H_aug_s5,100,5,oracle_all,0,11,10173.384,10456,0.86263,32898
H_aug,H_aug_s5,100,5,raw,0,12,1439.447,8712,0.83125,29055
H_aug,H_aug_s5,100,5,closing,6,12,2305.667,8712,0.73331,39950
H_aug,H_aug_s5,100,5,closing_fair,1,12,1503.959,8712,0.83038,29317
H_aug,H_aug_s5,100,5,oracle_sever,0,12,1511.014,8712,0.83406,29194
H_aug,H_aug_s5,100,5,oracle_all,0,12,8712.0,8712,0.8591,30460
H_aug,H_aug_s5,100,5,raw,0,13,1953.664,10186,0.8283,30646
H_aug,H_aug_s5,100,5,closing,6,13,4985.657,10186,0.75283,40020
H_aug,H_aug_s5,100,5,closing_fair,1,13,2092.899,10186,0.82745,30901
H_aug,H_aug_s5,100,5,oracle_sever,0,13,2052.46,10186,0.83384,30945
H_aug,H_aug_s5,100,5,oracle_all,0,13,9934.041,10186,0.86813,32860
H_aug,H_aug_s5,100,5,raw,0,14,4067.878,8358,0.83498,28493
H_aug,H_aug_s5,100,5,closing,6,14,4846.85,8358,0.74908,36844
H_aug,H_aug_s5,100,5,closing_fair,1,14,4114.066,8358,0.83369,28725
H_aug,H_aug_s5,100,5,oracle_sever,0,14,4249.69,8358,0.83627,28554
H_aug,H_aug_s5,100,5,oracle_all,0,14,8358.0,8358,0.85709,29560
H_aug,H_aug_s5,100,5,raw,0,15,2721.058,7651,0.82499,25662
H_aug,H_aug_s5,100,5,closing,6,15,3373.555,7651,0.70843,36056
H_aug,H_aug_s5,100,5,closing_fair,1,15,2727.54,7651,0.82425,25830
H_aug,H_aug_s5,100,5,oracle_sever,0,15,2821.068,7651,0.82725,25757
H_aug,H_aug_s5,100,5,oracle_all,0,15,7617.076,7651,0.84991,26730
H_aug,H_aug_s5,100,5,raw,0,16,4086.899,8812,0.84352,30177
H_aug,H_aug_s5,100,5,closing,6,16,4817.885,8812,0.76325,39036
H_aug,H_aug_s5,100,5,closing_fair,1,16,4119.629,8812,0.84203,30435
H_aug,H_aug_s5,100,5,oracle_sever,0,16,4195.136,8812,0.84427,30216
H_aug,H_aug_s5,100,5,oracle_all,0,16,8665.243,8812,0.86609,31371
H_aug,H_aug_s5,100,5,raw,0,17,1245.852,7984,0.82238,27271
H_aug,H_aug_s5,100,5,closing,6,17,3636.513,7984,0.75166,35150
H_aug,H_aug_s5,100,5,closing_fair,1,17,1404.291,7984,0.82239,27460
H_aug,H_aug_s5,100,5,oracle_sever,0,17,1425.733,7984,0.82672,27475
H_aug,H_aug_s5,100,5,oracle_all,0,17,7984.0,7984,0.85443,28813
H_aug,H_aug_s5,100,5,raw,0,18,3539.807,7659,0.82213,30640
H_aug,H_aug_s5,100,5,closing,6,18,3950.672,7659,0.7404,38429
H_aug,H_aug_s5,100,5,closing_fair,1,18,3583.384,7659,0.81949,30911
H_aug,H_aug_s5,100,5,oracle_sever,0,18,3595.61,7659,0.82338,30700
H_aug,H_aug_s5,100,5,oracle_all,0,18,7547.708,7659,0.8418,31604
H_aug,H_aug_s5,100,5,raw,0,19,5325.989,8476,0.8615,31471
H_aug,H_aug_s5,100,5,closing,6,19,5879.514,8476,0.74701,41533
H_aug,H_aug_s5,100,5,closing_fair,1,19,5526.753,8476,0.85853,31719
H_aug,H_aug_s5,100,5,oracle_sever,0,19,5879.344,8476,0.86369,31584
H_aug,H_aug_s5,100,5,oracle_all,0,19,8233.349,8476,0.87608,32234
H_aug,H_aug_s5,100,5,raw,0,20,1415.7,7373,0.81506,28283
H_aug,H_aug_s5,100,5,closing,6,20,1774.853,7373,0.71523,37712
H_aug,H_aug_s5,100,5,closing_fair,1,20,1439.102,7373,0.81315,28537
H_aug,H_aug_s5,100,5,oracle_sever,0,20,1508.936,7373,0.81758,28395
H_aug,H_aug_s5,100,5,oracle_all,0,20,7299.352,7373,0.83406,29139
G_focal,G_focal_s0,30,0,raw,0,01,5060.893,9312,0.80875,35641
G_focal,G_focal_s0,30,0,closing,6,01,5998.735,9312,0.70368,48072
G_focal,G_focal_s0,30,0,closing_fair,1,01,5071.279,9312,0.80567,36083
G_focal,G_focal_s0,30,0,oracle_sever,0,01,5598.09,9312,0.81128,35780
G_focal,G_focal_s0,30,0,oracle_all,0,01,8944.818,9312,0.82761,36688
G_focal,G_focal_s0,30,0,raw,0,02,5532.14,9289,0.8373,36839
G_focal,G_focal_s0,30,0,closing,6,02,6561.036,9289,0.74358,48708
G_focal,G_focal_s0,30,0,closing_fair,1,02,5681.244,9289,0.83564,37226
G_focal,G_focal_s0,30,0,oracle_sever,0,02,6129.541,9289,0.83926,36958
G_focal,G_focal_s0,30,0,oracle_all,0,02,9161.659,9289,0.85501,37931
G_focal,G_focal_s0,30,0,raw,0,03,1321.126,9221,0.79298,31913
G_focal,G_focal_s0,30,0,closing,6,03,2271.403,9221,0.74278,41102
G_focal,G_focal_s0,30,0,closing_fair,1,03,1464.044,9221,0.79466,32239
G_focal,G_focal_s0,30,0,oracle_sever,0,03,1653.131,9221,0.79945,32262
G_focal,G_focal_s0,30,0,oracle_all,0,03,9221.0,9221,0.83306,34139
G_focal,G_focal_s0,30,0,raw,0,04,3870.333,8926,0.8153,30642
G_focal,G_focal_s0,30,0,closing,6,04,4745.186,8926,0.75072,38630
G_focal,G_focal_s0,30,0,closing_fair,1,04,4328.144,8926,0.81447,30844
G_focal,G_focal_s0,30,0,oracle_sever,0,04,4901.559,8926,0.82052,30912
G_focal,G_focal_s0,30,0,oracle_all,0,04,8926.0,8926,0.85418,32712
G_focal,G_focal_s0,30,0,raw,0,05,3567.801,9586,0.8091,29038
G_focal,G_focal_s0,30,0,closing,6,05,3932.775,9586,0.74884,36856
G_focal,G_focal_s0,30,0,closing_fair,1,05,3669.9,9586,0.80889,29355
G_focal,G_focal_s0,30,0,oracle_sever,0,05,4015.695,9586,0.81495,29334
G_focal,G_focal_s0,30,0,oracle_all,0,05,9582.001,9586,0.85919,31670
G_focal,G_focal_s0,30,0,raw,0,06,3246.945,9989,0.80149,29826
G_focal,G_focal_s0,30,0,closing,6,06,4342.652,9989,0.73002,39808
G_focal,G_focal_s0,30,0,closing_fair,1,06,3560.681,9989,0.80093,30119
G_focal,G_focal_s0,30,0,oracle_sever,0,06,4173.118,9989,0.80876,30204
G_focal,G_focal_s0,30,0,oracle_all,0,06,9254.356,9989,0.85279,32596
G_focal,G_focal_s0,30,0,raw,0,07,3461.44,8968,0.80801,29075
G_focal,G_focal_s0,30,0,closing,6,07,4443.097,8968,0.74748,36742
G_focal,G_focal_s0,30,0,closing_fair,1,07,3676.547,8968,0.80741,29302
G_focal,G_focal_s0,30,0,oracle_sever,0,07,4237.045,8968,0.81521,29435
G_focal,G_focal_s0,30,0,oracle_all,0,07,8900.258,8968,0.8501,31243
G_focal,G_focal_s0,30,0,raw,0,08,1004.773,8585,0.7937,27534
G_focal,G_focal_s0,30,0,closing,6,08,3153.85,8585,0.7381,35055
G_focal,G_focal_s0,30,0,closing_fair,1,08,1229.028,8585,0.79424,27770
G_focal,G_focal_s0,30,0,oracle_sever,0,08,1260.33,8585,0.80574,28098
G_focal,G_focal_s0,30,0,oracle_all,0,08,8119.764,8585,0.8379,29661
G_focal,G_focal_s0,30,0,raw,0,09,1553.347,8726,0.79789,26695
G_focal,G_focal_s0,30,0,closing,6,09,2145.634,8726,0.73634,33951
G_focal,G_focal_s0,30,0,closing_fair,1,09,1811.598,8726,0.79727,26967
G_focal,G_focal_s0,30,0,oracle_sever,0,09,2196.786,8726,0.80735,27119
G_focal,G_focal_s0,30,0,oracle_all,0,09,8480.974,8726,0.83902,28588
G_focal,G_focal_s0,30,0,raw,0,10,3702.665,9137,0.79953,29392
G_focal,G_focal_s0,30,0,closing,6,10,4277.481,9137,0.70362,39607
G_focal,G_focal_s0,30,0,closing_fair,1,10,3991.103,9137,0.79858,29720
G_focal,G_focal_s0,30,0,oracle_sever,0,10,4233.409,9137,0.80551,29675
G_focal,G_focal_s0,30,0,oracle_all,0,10,8792.259,9137,0.83961,31345
G_focal,G_focal_s0,30,0,raw,0,11,3997.649,10456,0.79475,32493
G_focal,G_focal_s0,30,0,closing,6,11,5282.534,10456,0.71288,42243
G_focal,G_focal_s0,30,0,closing_fair,1,11,4486.033,10456,0.79222,32954
G_focal,G_focal_s0,30,0,oracle_sever,0,11,4346.834,10456,0.7983,32676
G_focal,G_focal_s0,30,0,oracle_all,0,11,10173.384,10456,0.83891,34852
G_focal,G_focal_s0,30,0,raw,0,12,2271.006,8712,0.81442,31047
G_focal,G_focal_s0,30,0,closing,6,12,5558.537,8712,0.7168,42501
G_focal,G_focal_s0,30,0,closing_fair,1,12,2484.063,8712,0.81355,31344
G_focal,G_focal_s0,30,0,oracle_sever,0,12,2589.329,8712,0.81718,31186
G_focal,G_focal_s0,30,0,oracle_all,0,12,8712.0,8712,0.8391,32313
G_focal,G_focal_s0,30,0,raw,0,13,2218.11,10186,0.80285,33362
G_focal,G_focal_s0,30,0,closing,6,13,5714.016,10186,0.7192,44015
G_focal,G_focal_s0,30,0,closing_fair,1,13,4939.88,10186,0.80241,33682
G_focal,G_focal_s0,30,0,oracle_sever,0,13,2304.461,10186,0.80413,33432
G_focal,G_focal_s0,30,0,oracle_all,0,13,9934.041,10186,0.84122,35535
G_focal,G_focal_s0,30,0,raw,0,14,4632.906,8358,0.80434,31077
G_focal,G_focal_s0,30,0,closing,6,14,5507.39,8358,0.71694,40456
G_focal,G_focal_s0,30,0,closing_fair,1,14,4797.803,8358,0.80242,31395
G_focal,G_focal_s0,30,0,oracle_sever,0,14,5119.235,8358,0.80699,31205
G_focal,G_focal_s0,30,0,oracle_all,0,14,8358.0,8358,0.82533,32109
G_focal,G_focal_s0,30,0,raw,0,15,4439.201,7651,0.78755,29076
G_focal,G_focal_s0,30,0,closing,6,15,4878.19,7651,0.67298,40346
G_focal,G_focal_s0,30,0,closing_fair,1,15,4527.76,7651,0.78538,29326
G_focal,G_focal_s0,30,0,oracle_sever,0,15,4585.908,7651,0.78985,29176
G_focal,G_focal_s0,30,0,oracle_all,0,15,7617.076,7651,0.80722,29945
G_focal,G_focal_s0,30,0,raw,0,16,5504.733,8812,0.84072,32962
G_focal,G_focal_s0,30,0,closing,6,16,6121.31,8812,0.75103,42190
G_focal,G_focal_s0,30,0,closing_fair,1,16,5652.505,8812,0.83827,33284
G_focal,G_focal_s0,30,0,oracle_sever,0,16,5741.317,8812,0.84176,33018
G_focal,G_focal_s0,30,0,oracle_all,0,16,8665.243,8812,0.85871,33951
G_focal,G_focal_s0,30,0,raw,0,17,1607.345,7984,0.82309,28995
G_focal,G_focal_s0,30,0,closing,6,17,4556.086,7984,0.75188,37129
G_focal,G_focal_s0,30,0,closing_fair,1,17,3277.87,7984,0.8231,29317
G_focal,G_focal_s0,30,0,oracle_sever,0,17,1745.99,7984,0.82727,29198
G_focal,G_focal_s0,30,0,oracle_all,0,17,7984.0,7984,0.85088,30370
G_focal,G_focal_s0,30,0,raw,0,18,2162.779,7659,0.8132,31945
G_focal,G_focal_s0,30,0,closing,6,18,5283.491,7659,0.73197,40135
G_focal,G_focal_s0,30,0,closing_fair,1,18,2198.586,7659,0.81012,32324
G_focal,G_focal_s0,30,0,oracle_sever,0,18,2272.6,7659,0.81469,32018
G_focal,G_focal_s0,30,0,oracle_all,0,18,7547.708,7659,0.8299,32774
G_focal,G_focal_s0,30,0,raw,0,19,5757.219,8476,0.83468,34239
G_focal,G_focal_s0,30,0,closing,6,19,6554.22,8476,0.72318,44678
G_focal,G_focal_s0,30,0,closing_fair,1,19,6192.185,8476,0.83082,34626
G_focal,G_focal_s0,30,0,oracle_sever,0,19,6206.779,8476,0.83709,34367
G_focal,G_focal_s0,30,0,oracle_all,0,19,8233.349,8476,0.84662,34877
G_focal,G_focal_s0,30,0,raw,0,20,1493.044,7373,0.80046,30771
G_focal,G_focal_s0,30,0,closing,6,20,2470.034,7373,0.6991,40573
G_focal,G_focal_s0,30,0,closing_fair,1,20,1557.041,7373,0.79786,31153
G_focal,G_focal_s0,30,0,oracle_sever,0,20,1610.8,7373,0.80283,30880
G_focal,G_focal_s0,30,0,oracle_all,0,20,7299.352,7373,0.81497,31445
G_focal,G_focal_s1,40,1,raw,0,01,5523.371,9312,0.81744,35289
G_focal,G_focal_s1,40,1,closing,6,01,6340.526,9312,0.70874,47928
G_focal,G_focal_s1,40,1,closing_fair,1,01,5732.679,9312,0.81443,35744
G_focal,G_focal_s1,40,1,oracle_sever,0,01,5944.815,9312,0.81906,35378
G_focal,G_focal_s1,40,1,oracle_all,0,01,8944.818,9312,0.83614,36329
G_focal,G_focal_s1,40,1,raw,0,02,3268.816,9289,0.84038,36069
G_focal,G_focal_s1,40,1,closing,6,02,6025.106,9289,0.74957,47513
G_focal,G_focal_s1,40,1,closing_fair,1,02,5680.914,9289,0.83921,36507
G_focal,G_focal_s1,40,1,oracle_sever,0,02,3522.676,9289,0.84338,36250
G_focal,G_focal_s1,40,1,oracle_all,0,02,9161.659,9289,0.86009,37277
G_focal,G_focal_s1,40,1,raw,0,03,1319.945,9221,0.79447,31656
G_focal,G_focal_s1,40,1,closing,6,03,4572.296,9221,0.74631,41017
G_focal,G_focal_s1,40,1,closing_fair,1,03,1488.715,9221,0.7962,32013
G_focal,G_focal_s1,40,1,oracle_sever,0,03,1848.468,9221,0.80263,32096
G_focal,G_focal_s1,40,1,oracle_all,0,03,9221.0,9221,0.83219,33741
G_focal,G_focal_s1,40,1,raw,0,04,3437.054,8926,0.82083,30107
G_focal,G_focal_s1,40,1,closing,6,04,4411.947,8926,0.75485,38171
G_focal,G_focal_s1,40,1,closing_fair,1,04,4119.072,8926,0.82061,30325
G_focal,G_focal_s1,40,1,oracle_sever,0,04,3848.983,8926,0.82495,30319
G_focal,G_focal_s1,40,1,oracle_all,0,04,8926.0,8926,0.86043,32208
G_focal,G_focal_s1,40,1,raw,0,05,3248.574,9586,0.81038,28795
G_focal,G_focal_s1,40,1,closing,6,05,3818.681,9586,0.75212,36513
G_focal,G_focal_s1,40,1,closing_fair,1,05,3396.615,9586,0.81032,29128
G_focal,G_focal_s1,40,1,oracle_sever,0,05,3738.045,9586,0.81534,29045
G_focal,G_focal_s1,40,1,oracle_all,0,05,9582.001,9586,0.85876,31326
