run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_dir_s4,A_dice_dir,4,10,10,0.80893,0.79811,64.0,3103.723,9137
A_dice_dir_s4,A_dice_dir,4,10,11,0.80614,0.79276,69.0,3734.949,10456
A_dice_dir_s4,A_dice_dir,4,10,12,0.8242,0.85197,65.0,1695.814,8712
A_dice_dir_s4,A_dice_dir,4,10,13,0.82123,0.81264,56.0,2274.601,10186
A_dice_dir_s4,A_dice_dir,4,10,14,0.82011,0.84362,55.0,4570.79,8358
A_dice_dir_s4,A_dice_dir,4,10,15,0.80266,0.84493,65.0,3767.786,7651
A_dice_dir_s4,A_dice_dir,4,10,16,0.83804,0.89016,48.0,5191.452,8812
A_dice_dir_s4,A_dice_dir,4,10,17,0.82165,0.86065,61.0,2921.293,7984
A_dice_dir_s4,A_dice_dir,4,10,18,0.80966,0.88284,36.0,2772.296,7659
A_dice_dir_s4,A_dice_dir,4,10,19,0.83893,0.88927,48.0,5616.882,8476
A_dice_dir_s4,A_dice_dir,4,10,20,0.80319,0.85679,71.0,1540.04,7373
A_dice_dir_s4,A_dice_dir,4,20,01,0.82514,0.86724,55.0,4847.109,9312
A_dice_dir_s4,A_dice_dir,4,20,02,0.85023,0.85875,65.0,4681.15,9289
A_dice_dir_s4,A_dice_dir,4,20,03,0.80175,0.78968,83.0,1040.087,9221
A_dice_dir_s4,A_dice_dir,4,20,04,0.82883,0.8006,62.0,2439.537,8926
A_dice_dir_s4,A_dice_dir,4,20,05,0.81208,0.79323,53.0,2828.129,9586
A_dice_dir_s4,A_dice_dir,4,20,06,0.80302,0.7757,74.0,2833.684,9989
A_dice_dir_s4,A_dice_dir,4,20,07,0.81443,0.80241,60.0,2733.195,8968
A_dice_dir_s4,A_dice_dir,4,20,08,0.79328,0.78452,74.0,714.992,8585
A_dice_dir_s4,A_dice_dir,4,20,09,0.79712,0.80262,56.0,1162.709,8726
A_dice_dir_s4,A_dice_dir,4,20,10,0.80609,0.79168,80.0,2809.908,9137
A_dice_dir_s4,A_dice_dir,4,20,11,0.80963,0.79029,80.0,3407.437,10456
A_dice_dir_s4,A_dice_dir,4,20,12,0.82986,0.85217,54.0,1291.906,8712
A_dice_dir_s4,A_dice_dir,4,20,13,0.82035,0.80269,64.0,1530.507,10186
A_dice_dir_s4,A_dice_dir,4,20,14,0.82191,0.83879,75.0,4308.969,8358
A_dice_dir_s4,A_dice_dir,4,20,15,0.79278,0.82446,92.0,3844.324,7651
A_dice_dir_s4,A_dice_dir,4,20,16,0.84027,0.87738,55.0,4455.007,8812
A_dice_dir_s4,A_dice_dir,4,20,17,0.8171,0.84175,65.0,1302.278,7984
A_dice_dir_s4,A_dice_dir,4,20,18,0.82347,0.88336,54.0,3225.903,7659
A_dice_dir_s4,A_dice_dir,4,20,19,0.84866,0.88354,62.0,5161.623,8476
A_dice_dir_s4,A_dice_dir,4,20,20,0.81489,0.85916,71.0,1247.496,7373
A_dice_dir_s4,A_dice_dir,4,30,01,0.82959,0.86483,57.0,3899.28,9312
A_dice_dir_s4,A_dice_dir,4,30,02,0.84903,0.85667,63.0,1834.664,9289
A_dice_dir_s4,A_dice_dir,4,30,03,0.78684,0.77668,68.0,541.214,9221
A_dice_dir_s4,A_dice_dir,4,30,04,0.82684,0.79582,49.0,2481.256,8926
A_dice_dir_s4,A_dice_dir,4,30,05,0.80521,0.7865,47.0,1266.972,9586
A_dice_dir_s4,A_dice_dir,4,30,06,0.79156,0.76917,82.0,2253.626,9989
A_dice_dir_s4,A_dice_dir,4,30,07,0.80981,0.80381,50.0,2493.646,8968
A_dice_dir_s4,A_dice_dir,4,30,08,0.78172,0.77397,65.0,588.522,8585
A_dice_dir_s4,A_dice_dir,4,30,09,0.79452,0.80425,51.0,1016.06,8726
A_dice_dir_s4,A_dice_dir,4,30,10,0.80434,0.78209,69.0,2383.585,9137
A_dice_dir_s4,A_dice_dir,4,30,11,0.81153,0.78707,68.0,3036.417,10456
A_dice_dir_s4,A_dice_dir,4,30,12,0.82209,0.84181,66.0,1123.661,8712
A_dice_dir_s4,A_dice_dir,4,30,13,0.81532,0.80242,64.0,1187.097,10186
A_dice_dir_s4,A_dice_dir,4,30,14,0.8262,0.84196,65.0,3567.329,8358
A_dice_dir_s4,A_dice_dir,4,30,15,0.81074,0.84014,62.0,2986.568,7651
A_dice_dir_s4,A_dice_dir,4,30,16,0.84475,0.87901,63.0,3978.137,8812
A_dice_dir_s4,A_dice_dir,4,30,17,0.81993,0.84589,60.0,994.337,7984
A_dice_dir_s4,A_dice_dir,4,30,18,0.8268,0.87974,45.0,3380.259,7659
A_dice_dir_s4,A_dice_dir,4,30,19,0.86315,0.888,58.0,4898.386,8476
A_dice_dir_s4,A_dice_dir,4,30,20,0.8165,0.84909,79.0,966.709,7373
A_dice_dir_s4,A_dice_dir,4,40,01,0.82629,0.86838,50.0,4341.817,9312
A_dice_dir_s4,A_dice_dir,4,40,02,0.84823,0.85918,56.0,4657.808,9289
A_dice_dir_s4,A_dice_dir,4,40,03,0.79493,0.7817,79.0,878.385,9221
A_dice_dir_s4,A_dice_dir,4,40,04,0.82641,0.79832,70.0,2446.315,8926
A_dice_dir_s4,A_dice_dir,4,40,05,0.80921,0.7933,56.0,2932.902,9586
A_dice_dir_s4,A_dice_dir,4,40,06,0.79862,0.77936,80.0,2459.683,9989
A_dice_dir_s4,A_dice_dir,4,40,07,0.81199,0.80395,63.0,2493.827,8968
A_dice_dir_s4,A_dice_dir,4,40,08,0.78941,0.78158,73.0,720.293,8585
A_dice_dir_s4,A_dice_dir,4,40,09,0.80175,0.8056,42.0,1289.583,8726
A_dice_dir_s4,A_dice_dir,4,40,10,0.8074,0.79634,67.0,2780.092,9137
A_dice_dir_s4,A_dice_dir,4,40,11,0.80891,0.7878,81.0,3402.49,10456
A_dice_dir_s4,A_dice_dir,4,40,12,0.82566,0.8439,68.0,1260.66,8712
A_dice_dir_s4,A_dice_dir,4,40,13,0.81675,0.80595,66.0,1335.024,10186
A_dice_dir_s4,A_dice_dir,4,40,14,0.82025,0.83692,65.0,3990.23,8358
A_dice_dir_s4,A_dice_dir,4,40,15,0.79891,0.83331,72.0,3558.67,7651
A_dice_dir_s4,A_dice_dir,4,40,16,0.8425,0.88235,53.0,4564.998,8812
A_dice_dir_s4,A_dice_dir,4,40,17,0.82196,0.84817,78.0,1107.119,7984
A_dice_dir_s4,A_dice_dir,4,40,18,0.82194,0.87678,42.0,3739.817,7659
A_dice_dir_s4,A_dice_dir,4,40,19,0.85201,0.88108,72.0,5027.347,8476
A_dice_dir_s4,A_dice_dir,4,40,20,0.80914,0.84658,77.0,1364.695,7373
A_dice_dir_s4,A_dice_dir,4,50,01,0.82781,0.86736,47.0,4560.168,9312
A_dice_dir_s4,A_dice_dir,4,50,02,0.84671,0.85603,77.0,2898.299,9289
A_dice_dir_s4,A_dice_dir,4,50,03,0.79604,0.78245,90.0,951.719,9221
A_dice_dir_s4,A_dice_dir,4,50,04,0.82613,0.79627,47.0,2999.815,8926
A_dice_dir_s4,A_dice_dir,4,50,05,0.80561,0.79012,83.0,1023.615,9586
A_dice_dir_s4,A_dice_dir,4,50,06,0.7963,0.77902,80.0,2673.725,9989
A_dice_dir_s4,A_dice_dir,4,50,07,0.80913,0.80099,74.0,2738.508,8968
A_dice_dir_s4,A_dice_dir,4,50,08,0.78866,0.77842,75.0,662.643,8585
A_dice_dir_s4,A_dice_dir,4,50,09,0.79929,0.80388,70.0,2316.337,8726
A_dice_dir_s4,A_dice_dir,4,50,10,0.80402,0.78796,73.0,2457.561,9137
A_dice_dir_s4,A_dice_dir,4,50,11,0.80875,0.78566,92.0,3266.054,10456
A_dice_dir_s4,A_dice_dir,4,50,12,0.82319,0.83695,72.0,1641.629,8712
A_dice_dir_s4,A_dice_dir,4,50,13,0.81241,0.79668,93.0,1352.46,10186
A_dice_dir_s4,A_dice_dir,4,50,14,0.817,0.83009,88.0,3652.354,8358
A_dice_dir_s4,A_dice_dir,4,50,15,0.79812,0.83248,72.0,3519.028,7651
A_dice_dir_s4,A_dice_dir,4,50,16,0.83495,0.86788,78.0,4234.235,8812
A_dice_dir_s4,A_dice_dir,4,50,17,0.81529,0.83751,75.0,1157.646,7984
A_dice_dir_s4,A_dice_dir,4,50,18,0.82324,0.87291,54.0,3847.405,7659
A_dice_dir_s4,A_dice_dir,4,50,19,0.85503,0.87831,60.0,4947.937,8476
A_dice_dir_s4,A_dice_dir,4,50,20,0.81206,0.84614,79.0,1457.181,7373
A_dice_dir_s4,A_dice_dir,4,60,01,0.82467,0.8617,58.0,4484.778,9312
A_dice_dir_s4,A_dice_dir,4,60,02,0.84973,0.85477,73.0,4526.814,9289
A_dice_dir_s4,A_dice_dir,4,60,03,0.79681,0.77716,69.0,992.828,9221
A_dice_dir_s4,A_dice_dir,4,60,04,0.82536,0.79401,52.0,3022.311,8926
A_dice_dir_s4,A_dice_dir,4,60,05,0.80863,0.78808,60.0,1889.305,9586
A_dice_dir_s4,A_dice_dir,4,60,06,0.80248,0.77876,82.0,1424.337,9989
A_dice_dir_s4,A_dice_dir,4,60,07,0.81002,0.7953,75.0,2638.128,8968
A_dice_dir_s4,A_dice_dir,4,60,08,0.78655,0.77349,77.0,651.844,8585
A_dice_dir_s4,A_dice_dir,4,60,09,0.79693,0.79946,71.0,1058.674,8726
A_dice_dir_s4,A_dice_dir,4,60,10,0.80909,0.78777,79.0,2674.912,9137
A_dice_dir_s4,A_dice_dir,4,60,11,0.81072,0.78476,74.0,3493.566,10456
A_dice_dir_s4,A_dice_dir,4,60,12,0.82793,0.84222,63.0,1522.404,8712
A_dice_dir_s4,A_dice_dir,4,60,13,0.81794,0.80185,75.0,1596.967,10186
A_dice_dir_s4,A_dice_dir,4,60,14,0.8184,0.82731,73.0,3566.429,8358
A_dice_dir_s4,A_dice_dir,4,60,15,0.79748,0.8322,76.0,3400.114,7651
A_dice_dir_s4,A_dice_dir,4,60,16,0.83879,0.87221,59.0,4424.467,8812
A_dice_dir_s4,A_dice_dir,4,60,17,0.81628,0.83822,73.0,1187.774,7984
A_dice_dir_s4,A_dice_dir,4,60,18,0.82032,0.87424,49.0,1822.554,7659
A_dice_dir_s4,A_dice_dir,4,60,19,0.85001,0.87483,50.0,4862.721,8476
A_dice_dir_s4,A_dice_dir,4,60,20,0.80709,0.8425,75.0,1458.508,7373
A_dice_dir_s4,A_dice_dir,4,70,01,0.82501,0.86774,51.0,4680.682,9312
A_dice_dir_s4,A_dice_dir,4,70,02,0.84813,0.85618,59.0,4763.221,9289
A_dice_dir_s4,A_dice_dir,4,70,03,0.79537,0.78193,85.0,1007.69,9221
A_dice_dir_s4,A_dice_dir,4,70,04,0.82891,0.80039,47.0,2893.508,8926
A_dice_dir_s4,A_dice_dir,4,70,05,0.80954,0.79074,65.0,2082.106,9586
A_dice_dir_s4,A_dice_dir,4,70,06,0.79948,0.77707,94.0,2799.966,9989
A_dice_dir_s4,A_dice_dir,4,70,07,0.81084,0.79737,69.0,2802.852,8968
A_dice_dir_s4,A_dice_dir,4,70,08,0.79058,0.77593,80.0,817.944,8585
A_dice_dir_s4,A_dice_dir,4,70,09,0.79783,0.80145,64.0,1352.647,8726
A_dice_dir_s4,A_dice_dir,4,70,10,0.8066,0.78834,76.0,2725.247,9137
A_dice_dir_s4,A_dice_dir,4,70,11,0.80979,0.78417,88.0,3270.002,10456
A_dice_dir_s4,A_dice_dir,4,70,12,0.82608,0.84286,59.0,1403.635,8712
A_dice_dir_s4,A_dice_dir,4,70,13,0.81743,0.80264,83.0,1387.851,10186
A_dice_dir_s4,A_dice_dir,4,70,14,0.81792,0.83518,65.0,4110.927,8358
A_dice_dir_s4,A_dice_dir,4,70,15,0.79628,0.82984,85.0,3460.303,7651
A_dice_dir_s4,A_dice_dir,4,70,16,0.83926,0.87799,78.0,4439.093,8812
A_dice_dir_s4,A_dice_dir,4,70,17,0.8159,0.84091,77.0,1161.911,7984
A_dice_dir_s4,A_dice_dir,4,70,18,0.81775,0.87264,57.0,3795.314,7659
A_dice_dir_s4,A_dice_dir,4,70,19,0.84901,0.8809,73.0,5365.437,8476
A_dice_dir_s4,A_dice_dir,4,70,20,0.81039,0.84684,87.0,1074.731,7373
A_dice_dir_s4,A_dice_dir,4,80,01,0.81981,0.86588,63.0,4496.009,9312
A_dice_dir_s4,A_dice_dir,4,80,02,0.84999,0.85369,54.0,4726.145,9289
A_dice_dir_s4,A_dice_dir,4,80,03,0.7994,0.78318,79.0,640.075,9221
A_dice_dir_s4,A_dice_dir,4,80,04,0.82834,0.79751,52.0,2942.589,8926
A_dice_dir_s4,A_dice_dir,4,80,05,0.81317,0.79276,56.0,2825.7,9586
A_dice_dir_s4,A_dice_dir,4,80,06,0.80463,0.77996,88.0,2888.737,9989
A_dice_dir_s4,A_dice_dir,4,80,07,0.81688,0.80311,68.0,3468.837,8968
A_dice_dir_s4,A_dice_dir,4,80,08,0.79529,0.78022,67.0,819.615,8585
A_dice_dir_s4,A_dice_dir,4,80,09,0.80392,0.80712,63.0,1331.95,8726
A_dice_dir_s4,A_dice_dir,4,80,10,0.80405,0.78132,76.0,2443.392,9137
A_dice_dir_s4,A_dice_dir,4,80,11,0.80873,0.78441,79.0,3781.761,10456
A_dice_dir_s4,A_dice_dir,4,80,12,0.82339,0.83879,77.0,1702.069,8712
A_dice_dir_s4,A_dice_dir,4,80,13,0.82032,0.80247,72.0,1508.764,10186
A_dice_dir_s4,A_dice_dir,4,80,14,0.82046,0.83596,63.0,4081.612,8358
A_dice_dir_s4,A_dice_dir,4,80,15,0.80108,0.83642,60.0,3131.494,7651
A_dice_dir_s4,A_dice_dir,4,80,16,0.83384,0.87382,49.0,4443.932,8812
A_dice_dir_s4,A_dice_dir,4,80,17,0.81566,0.84311,64.0,2404.73,7984
A_dice_dir_s4,A_dice_dir,4,80,18,0.81203,0.87515,49.0,3574.533,7659
A_dice_dir_s4,A_dice_dir,4,80,19,0.84456,0.87861,59.0,4899.872,8476
A_dice_dir_s4,A_dice_dir,4,80,20,0.80138,0.8417,86.0,1080.86,7373
A_dice_dir_s4,A_dice_dir,4,90,01,0.82445,0.8657,50.0,4387.266,9312
A_dice_dir_s4,A_dice_dir,4,90,02,0.84839,0.85627,62.0,2851.081,9289
A_dice_dir_s4,A_dice_dir,4,90,03,0.79231,0.77981,66.0,563.419,9221
A_dice_dir_s4,A_dice_dir,4,90,04,0.82353,0.79056,57.0,2529.11,8926
A_dice_dir_s4,A_dice_dir,4,90,05,0.80313,0.78267,54.0,2595.675,9586
A_dice_dir_s4,A_dice_dir,4,90,06,0.79836,0.77769,80.0,2765.496,9989
A_dice_dir_s4,A_dice_dir,4,90,07,0.8077,0.79689,80.0,3113.605,8968
A_dice_dir_s4,A_dice_dir,4,90,08,0.78527,0.77274,71.0,672.651,8585
A_dice_dir_s4,A_dice_dir,4,90,09,0.79441,0.79978,59.0,1134.619,8726
A_dice_dir_s4,A_dice_dir,4,90,10,0.80283,0.78042,84.0,2275.254,9137
A_dice_dir_s4,A_dice_dir,4,90,11,0.81112,0.78566,74.0,3397.727,10456
A_dice_dir_s4,A_dice_dir,4,90,12,0.82446,0.84043,73.0,1289.929,8712
A_dice_dir_s4,A_dice_dir,4,90,13,0.81197,0.79534,86.0,1299.652,10186
A_dice_dir_s4,A_dice_dir,4,90,14,0.81724,0.83163,61.0,3695.24,8358
A_dice_dir_s4,A_dice_dir,4,90,15,0.79413,0.82624,86.0,3618.524,7651
A_dice_dir_s4,A_dice_dir,4,90,16,0.84015,0.8767,61.0,4271.935,8812
A_dice_dir_s4,A_dice_dir,4,90,17,0.81532,0.83516,83.0,1012.097,7984
A_dice_dir_s4,A_dice_dir,4,90,18,0.82236,0.87396,52.0,3419.986,7659
A_dice_dir_s4,A_dice_dir,4,90,19,0.84966,0.87584,50.0,4628.531,8476
A_dice_dir_s4,A_dice_dir,4,90,20,0.80847,0.84472,69.0,1072.329,7373
A_dice_dir_s4,A_dice_dir,4,100,01,0.8257,0.86456,51.0,4024.168,9312
A_dice_dir_s4,A_dice_dir,4,100,02,0.84879,0.8545,67.0,2989.078,9289
A_dice_dir_s4,A_dice_dir,4,100,03,0.79367,0.77944,80.0,883.899,9221
A_dice_dir_s4,A_dice_dir,4,100,04,0.82572,0.79313,63.0,2500.203,8926
A_dice_dir_s4,A_dice_dir,4,100,05,0.8019,0.78179,78.0,2507.544,9586
A_dice_dir_s4,A_dice_dir,4,100,06,0.798,0.77649,87.0,2389.009,9989
A_dice_dir_s4,A_dice_dir,4,100,07,0.806,0.79126,76.0,2767.475,8968
A_dice_dir_s4,A_dice_dir,4,100,08,0.78253,0.77015,76.0,732.133,8585
A_dice_dir_s4,A_dice_dir,4,100,09,0.79741,0.80278,59.0,1232.757,8726
A_dice_dir_s4,A_dice_dir,4,100,10,0.80262,0.78097,77.0,2267.084,9137
A_dice_dir_s4,A_dice_dir,4,100,11,0.81,0.7845,88.0,3261.249,10456
A_dice_dir_s4,A_dice_dir,4,100,12,0.82107,0.83768,74.0,1210.714,8712
A_dice_dir_s4,A_dice_dir,4,100,13,0.81663,0.80052,78.0,1365.192,10186
A_dice_dir_s4,A_dice_dir,4,100,14,0.81937,0.83201,67.0,4066.061,8358
A_dice_dir_s4,A_dice_dir,4,100,15,0.79779,0.82935,82.0,3379.088,7651
A_dice_dir_s4,A_dice_dir,4,100,16,0.83358,0.87115,67.0,2150.533,8812
A_dice_dir_s4,A_dice_dir,4,100,17,0.81075,0.83385,76.0,866.952,7984
A_dice_dir_s4,A_dice_dir,4,100,18,0.81843,0.86938,57.0,1775.816,7659
A_dice_dir_s4,A_dice_dir,4,100,19,0.85215,0.87483,62.0,4699.892,8476
A_dice_dir_s4,A_dice_dir,4,100,20,0.81051,0.84488,75.0,1336.227,7373
A_dice_dir_s5,A_dice_dir,5,10,01,0.81838,0.86397,81.0,4932.538,9312
A_dice_dir_s5,A_dice_dir,5,10,02,0.84405,0.85369,81.0,5095.65,9289
A_dice_dir_s5,A_dice_dir,5,10,03,0.80171,0.79743,79.0,1387.715,9221
A_dice_dir_s5,A_dice_dir,5,10,04,0.82764,0.80816,64.0,3292.998,8926
A_dice_dir_s5,A_dice_dir,5,10,05,0.81538,0.79749,87.0,3117.388,9586
A_dice_dir_s5,A_dice_dir,5,10,06,0.79995,0.77931,108.0,2837.809,9989
A_dice_dir_s5,A_dice_dir,5,10,07,0.8128,0.80777,93.0,3082.699,8968
A_dice_dir_s5,A_dice_dir,5,10,08,0.7973,0.80172,90.0,902.967,8585
A_dice_dir_s5,A_dice_dir,5,10,09,0.80573,0.81251,76.0,1432.49,8726
A_dice_dir_s5,A_dice_dir,5,10,10,0.80579,0.79437,97.0,3427.313,9137
A_dice_dir_s5,A_dice_dir,5,10,11,0.80533,0.7944,93.0,3869.043,10456
A_dice_dir_s5,A_dice_dir,5,10,12,0.82308,0.84709,76.0,2150.119,8712
A_dice_dir_s5,A_dice_dir,5,10,13,0.81636,0.81119,92.0,2289.045,10186
A_dice_dir_s5,A_dice_dir,5,10,14,0.81588,0.83558,87.0,4612.622,8358
A_dice_dir_s5,A_dice_dir,5,10,15,0.7938,0.82948,98.0,4055.318,7651
A_dice_dir_s5,A_dice_dir,5,10,16,0.83837,0.87703,98.0,4789.631,8812
A_dice_dir_s5,A_dice_dir,5,10,17,0.82151,0.85137,79.0,1566.404,7984
A_dice_dir_s5,A_dice_dir,5,10,18,0.81731,0.88027,67.0,4293.339,7659
A_dice_dir_s5,A_dice_dir,5,10,19,0.84436,0.88468,67.0,5643.51,8476
A_dice_dir_s5,A_dice_dir,5,10,20,0.80161,0.84538,98.0,1214.777,7373
A_dice_dir_s5,A_dice_dir,5,20,01,0.8273,0.8622,71.0,4178.677,9312
A_dice_dir_s5,A_dice_dir,5,20,02,0.84553,0.85443,90.0,2317.609,9289
A_dice_dir_s5,A_dice_dir,5,20,03,0.78551,0.78323,92.0,460.528,9221
A_dice_dir_s5,A_dice_dir,5,20,04,0.82073,0.80253,62.0,2487.789,8926
A_dice_dir_s5,A_dice_dir,5,20,05,0.80459,0.78662,86.0,1831.304,9586
A_dice_dir_s5,A_dice_dir,5,20,06,0.79157,0.77156,101.0,2540.992,9989
A_dice_dir_s5,A_dice_dir,5,20,07,0.80425,0.80293,95.0,2750.079,8968
A_dice_dir_s5,A_dice_dir,5,20,08,0.78486,0.78775,97.0,483.677,8585
A_dice_dir_s5,A_dice_dir,5,20,09,0.78632,0.79685,79.0,808.457,8726
A_dice_dir_s5,A_dice_dir,5,20,10,0.79758,0.78375,94.0,2627.987,9137
A_dice_dir_s5,A_dice_dir,5,20,11,0.80281,0.78483,84.0,2886.252,10456
A_dice_dir_s5,A_dice_dir,5,20,12,0.81581,0.83982,78.0,1422.897,8712
A_dice_dir_s5,A_dice_dir,5,20,13,0.80859,0.80015,81.0,1295.362,10186
A_dice_dir_s5,A_dice_dir,5,20,14,0.81819,0.83333,82.0,4023.044,8358
A_dice_dir_s5,A_dice_dir,5,20,15,0.79087,0.81587,103.0,2958.217,7651
A_dice_dir_s5,A_dice_dir,5,20,16,0.84686,0.88285,79.0,4734.46,8812
A_dice_dir_s5,A_dice_dir,5,20,17,0.81913,0.84329,81.0,1293.291,7984
A_dice_dir_s5,A_dice_dir,5,20,18,0.82501,0.87854,67.0,1465.393,7659
A_dice_dir_s5,A_dice_dir,5,20,19,0.8538,0.87558,77.0,4636.666,8476
A_dice_dir_s5,A_dice_dir,5,20,20,0.81205,0.84918,95.0,944.055,7373
A_dice_dir_s5,A_dice_dir,5,30,01,0.83273,0.86803,76.0,4166.502,9312
A_dice_dir_s5,A_dice_dir,5,30,02,0.8474,0.85675,77.0,4447.651,9289
A_dice_dir_s5,A_dice_dir,5,30,03,0.79049,0.78825,90.0,784.896,9221
A_dice_dir_s5,A_dice_dir,5,30,04,0.82519,0.80601,61.0,2451.629,8926
A_dice_dir_s5,A_dice_dir,5,30,05,0.80379,0.78945,83.0,1568.255,9586
A_dice_dir_s5,A_dice_dir,5,30,06,0.79463,0.77649,104.0,1606.064,9989
A_dice_dir_s5,A_dice_dir,5,30,07,0.80608,0.80314,90.0,2658.662,8968
A_dice_dir_s5,A_dice_dir,5,30,08,0.78447,0.78423,94.0,415.298,8585
A_dice_dir_s5,A_dice_dir,5,30,09,0.80029,0.80763,66.0,887.858,8726
A_dice_dir_s5,A_dice_dir,5,30,10,0.80258,0.78794,90.0,2410.601,9137
A_dice_dir_s5,A_dice_dir,5,30,11,0.80925,0.7863,91.0,2891.983,10456
A_dice_dir_s5,A_dice_dir,5,30,12,0.82179,0.84152,76.0,1575.923,8712
A_dice_dir_s5,A_dice_dir,5,30,13,0.81181,0.7987,100.0,1260.412,10186
A_dice_dir_s5,A_dice_dir,5,30,14,0.82004,0.83124,85.0,3672.629,8358
A_dice_dir_s5,A_dice_dir,5,30,15,0.79734,0.82685,93.0,3323.946,7651
A_dice_dir_s5,A_dice_dir,5,30,16,0.84077,0.87339,90.0,2126.305,8812
A_dice_dir_s5,A_dice_dir,5,30,17,0.82243,0.84626,92.0,1305.922,7984
A_dice_dir_s5,A_dice_dir,5,30,18,0.82972,0.88095,67.0,3355.505,7659
A_dice_dir_s5,A_dice_dir,5,30,19,0.85989,0.88076,83.0,4564.642,8476
A_dice_dir_s5,A_dice_dir,5,30,20,0.81429,0.85005,85.0,962.97,7373
A_dice_dir_s5,A_dice_dir,5,40,01,0.82343,0.86142,50.0,4764.616,9312
A_dice_dir_s5,A_dice_dir,5,40,02,0.84963,0.86026,73.0,4926.708,9289
A_dice_dir_s5,A_dice_dir,5,40,03,0.79687,0.79557,69.0,1434.71,9221
A_dice_dir_s5,A_dice_dir,5,40,04,0.82759,0.80883,55.0,2490.928,8926
A_dice_dir_s5,A_dice_dir,5,40,05,0.81184,0.79115,61.0,3088.038,9586
A_dice_dir_s5,A_dice_dir,5,40,06,0.80614,0.78179,76.0,2851.346,9989
A_dice_dir_s5,A_dice_dir,5,40,07,0.81196,0.80656,82.0,2964.794,8968
A_dice_dir_s5,A_dice_dir,5,40,08,0.79551,0.79129,88.0,874.991,8585
A_dice_dir_s5,A_dice_dir,5,40,09,0.80527,0.80864,59.0,1162.841,8726
A_dice_dir_s5,A_dice_dir,5,40,10,0.80683,0.79126,75.0,2747.33,9137
A_dice_dir_s5,A_dice_dir,5,40,11,0.80924,0.78609,63.0,3185.073,10456
A_dice_dir_s5,A_dice_dir,5,40,12,0.82045,0.84066,60.0,1548.955,8712
A_dice_dir_s5,A_dice_dir,5,40,13,0.81666,0.80286,97.0,1555.834,10186
A_dice_dir_s5,A_dice_dir,5,40,14,0.81543,0.83474,75.0,4215.066,8358
A_dice_dir_s5,A_dice_dir,5,40,15,0.79119,0.82906,66.0,3821.593,7651
A_dice_dir_s5,A_dice_dir,5,40,16,0.84269,0.87936,68.0,4451.092,8812
A_dice_dir_s5,A_dice_dir,5,40,17,0.82192,0.84656,79.0,1404.157,7984
A_dice_dir_s5,A_dice_dir,5,40,18,0.82083,0.8804,64.0,2078.602,7659
A_dice_dir_s5,A_dice_dir,5,40,19,0.84949,0.88109,73.0,5099.546,8476
A_dice_dir_s5,A_dice_dir,5,40,20,0.80681,0.85377,74.0,1172.856,7373
A_dice_dir_s5,A_dice_dir,5,50,01,0.82602,0.86493,30.0,4651.704,9312
A_dice_dir_s5,A_dice_dir,5,50,02,0.85063,0.85635,73.0,4769.063,9289
A_dice_dir_s5,A_dice_dir,5,50,03,0.80032,0.78988,84.0,1135.38,9221
A_dice_dir_s5,A_dice_dir,5,50,04,0.83104,0.8036,54.0,3244.794,8926
A_dice_dir_s5,A_dice_dir,5,50,05,0.81309,0.79109,61.0,2929.674,9586
A_dice_dir_s5,A_dice_dir,5,50,06,0.80164,0.77747,68.0,2611.818,9989
A_dice_dir_s5,A_dice_dir,5,50,07,0.80986,0.79863,71.0,2797.017,8968
A_dice_dir_s5,A_dice_dir,5,50,08,0.79508,0.78268,63.0,877.979,8585
A_dice_dir_s5,A_dice_dir,5,50,09,0.80601,0.80024,57.0,1339.171,8726
A_dice_dir_s5,A_dice_dir,5,50,10,0.80812,0.78873,70.0,2776.047,9137
A_dice_dir_s5,A_dice_dir,5,50,11,0.80683,0.78168,97.0,3281.931,10456
A_dice_dir_s5,A_dice_dir,5,50,12,0.82585,0.84318,60.0,1855.572,8712
A_dice_dir_s5,A_dice_dir,5,50,13,0.81881,0.79746,92.0,1627.95,10186
A_dice_dir_s5,A_dice_dir,5,50,14,0.8161,0.83144,73.0,4473.245,8358
A_dice_dir_s5,A_dice_dir,5,50,15,0.77574,0.81339,58.0,3844.24,7651
A_dice_dir_s5,A_dice_dir,5,50,16,0.83913,0.87509,63.0,4497.468,8812
A_dice_dir_s5,A_dice_dir,5,50,17,0.81993,0.84055,74.0,2745.685,7984
A_dice_dir_s5,A_dice_dir,5,50,18,0.81662,0.8694,66.0,2092.569,7659
A_dice_dir_s5,A_dice_dir,5,50,19,0.84729,0.87823,61.0,5137.056,8476
A_dice_dir_s5,A_dice_dir,5,50,20,0.80932,0.85286,60.0,1188.479,7373
A_dice_dir_s5,A_dice_dir,5,60,01,0.82786,0.86199,51.0,4459.545,9312
A_dice_dir_s5,A_dice_dir,5,60,02,0.8499,0.85826,84.0,4723.227,9289
A_dice_dir_s5,A_dice_dir,5,60,03,0.79057,0.78811,76.0,966.431,9221
A_dice_dir_s5,A_dice_dir,5,60,04,0.82466,0.80116,54.0,2711.421,8926
A_dice_dir_s5,A_dice_dir,5,60,05,0.80714,0.78976,60.0,1742.487,9586
A_dice_dir_s5,A_dice_dir,5,60,06,0.79714,0.77584,85.0,2519.185,9989
