dataset,width,run,seed,image,source,along,across,erl,dice,fg
DRIVE,2.828,K_focal_aug_s0,0,12,isotropic,0.75,0.75,0.77976,0.60109,62787
DRIVE,2.828,K_focal_aug_s0,0,12,isotropic,1.0,1.0,0.78915,0.53765,74089
DRIVE,2.828,K_focal_aug_s0,0,12,isotropic,1.5,1.5,0.86532,0.44057,97596
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.0,0.25,0.26309,0.7976,33396
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.0,0.5,0.2963,0.74348,40647
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.0,1.0,0.75084,0.61874,59369
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.5,0.0,0.58276,0.78873,35301
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.5,0.25,0.64573,0.77849,37317
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.5,0.5,0.75385,0.66605,53303
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,0.5,1.0,0.77572,0.57014,67711
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.0,0.0,0.71507,0.76477,40244
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.0,0.25,0.74961,0.74962,42706
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.0,0.5,0.77936,0.65458,55216
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.0,1.0,0.78894,0.54197,73247
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.5,0.0,0.7684,0.74746,43043
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.5,0.25,0.7804,0.72149,46682
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.5,0.5,0.80882,0.64088,57483
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,1.5,1.0,0.81836,0.52899,76226
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,2.0,0.0,0.79201,0.72107,46806
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,2.0,0.25,0.81108,0.70001,49660
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,2.0,0.5,0.82188,0.62092,60610
DRIVE,2.828,K_focal_aug_s0,0,12,oracle,2.0,1.0,0.86788,0.51607,79228
DRIVE,2.828,K_focal_aug_s0,0,13,raw,0.0,0.0,0.22434,0.79074,36335
DRIVE,2.828,K_focal_aug_s0,0,13,isotropic,0.25,0.25,0.22434,0.79074,36335
DRIVE,2.828,K_focal_aug_s0,0,13,isotropic,0.5,0.5,0.68225,0.66035,59044
DRIVE,2.828,K_focal_aug_s0,0,13,isotropic,0.75,0.75,0.69235,0.60233,68520
DRIVE,2.828,K_focal_aug_s0,0,13,isotropic,1.0,1.0,0.70796,0.54035,80826
DRIVE,2.828,K_focal_aug_s0,0,13,isotropic,1.5,1.5,0.74648,0.44331,107200
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.0,0.25,0.22434,0.79074,36335
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.0,0.5,0.2391,0.73697,44490
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.0,1.0,0.66342,0.61883,64770
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.5,0.0,0.23852,0.78341,38496
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.5,0.25,0.24468,0.77434,40706
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.5,0.5,0.68144,0.66735,57954
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,0.5,1.0,0.69087,0.57222,73773
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.0,0.0,0.28226,0.75984,43846
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.0,0.25,0.33773,0.74633,46449
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.0,0.5,0.69186,0.65539,60196
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.0,1.0,0.70697,0.54518,79778
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.5,0.0,0.34346,0.74203,47042
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.5,0.25,0.35668,0.72019,50833
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.5,0.5,0.71144,0.64099,62903
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,1.5,1.0,0.72359,0.53143,83297
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,2.0,0.0,0.36028,0.71754,51093
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,2.0,0.25,0.71111,0.69829,54224
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,2.0,0.5,0.72192,0.62136,66453
DRIVE,2.828,K_focal_aug_s0,0,13,oracle,2.0,1.0,0.73483,0.5178,86856
DRIVE,2.828,K_focal_aug_s0,0,14,raw,0.0,0.0,0.69924,0.79286,33306
DRIVE,2.828,K_focal_aug_s0,0,14,isotropic,0.25,0.25,0.69924,0.79286,33306
DRIVE,2.828,K_focal_aug_s0,0,14,isotropic,0.5,0.5,0.82957,0.64056,54280
DRIVE,2.828,K_focal_aug_s0,0,14,isotropic,0.75,0.75,0.84752,0.58053,62941
DRIVE,2.828,K_focal_aug_s0,0,14,isotropic,1.0,1.0,0.87656,0.5164,74392
DRIVE,2.828,K_focal_aug_s0,0,14,isotropic,1.5,1.5,0.90161,0.41885,98660
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.0,0.25,0.69924,0.79286,33306
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.0,0.5,0.72178,0.72987,40598
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.0,1.0,0.78203,0.60053,59260
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.5,0.0,0.71149,0.77911,35409
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.5,0.25,0.72954,0.76774,37457
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.5,0.5,0.82914,0.64789,53296
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,0.5,1.0,0.84159,0.55058,67747
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.0,0.0,0.81672,0.74721,40597
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.0,0.25,0.83017,0.7309,42911
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.0,0.5,0.86006,0.63313,55470
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.0,1.0,0.87656,0.52121,73451
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.5,0.0,0.84045,0.7235,43659
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.5,0.25,0.85233,0.69568,47346
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.5,0.5,0.8797,0.61379,58355
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,1.5,1.0,0.88735,0.50487,76974
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,2.0,0.0,0.85853,0.69051,47894
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,2.0,0.25,0.87768,0.66808,50898
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,2.0,0.5,0.8869,0.58977,62005
DRIVE,2.828,K_focal_aug_s0,0,14,oracle,2.0,1.0,0.89571,0.48934,80488
DRIVE,2.828,K_focal_aug_s0,0,15,raw,0.0,0.0,0.59945,0.79049,29781
DRIVE,2.828,K_focal_aug_s0,0,15,isotropic,0.25,0.25,0.59945,0.79049,29781
DRIVE,2.828,K_focal_aug_s0,0,15,isotropic,0.5,0.5,0.81016,0.62832,49164
DRIVE,2.828,K_focal_aug_s0,0,15,isotropic,0.75,0.75,0.83169,0.56839,57070
DRIVE,2.828,K_focal_aug_s0,0,15,isotropic,1.0,1.0,0.84101,0.50243,67921
DRIVE,2.828,K_focal_aug_s0,0,15,isotropic,1.5,1.5,0.8751,0.40582,90299
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.0,0.25,0.59945,0.79049,29781
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.0,0.5,0.68259,0.72324,36709
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.0,1.0,0.77072,0.58809,53843
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.5,0.0,0.65438,0.7795,31552
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.5,0.25,0.69968,0.76697,33202
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.5,0.5,0.80173,0.63572,48264
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,0.5,1.0,0.82669,0.53567,61973
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.0,0.0,0.76551,0.75017,35634
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.0,0.25,0.77493,0.73002,38154
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.0,0.5,0.83264,0.62358,49878
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.0,1.0,0.83957,0.50677,67110
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.5,0.0,0.82312,0.7299,38096
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.5,0.25,0.83407,0.69949,41559
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.5,0.5,0.85157,0.60941,51826
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,1.5,1.0,0.86753,0.49428,69633
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,2.0,0.0,0.84627,0.7011,41344
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,2.0,0.25,0.8494,0.67798,43937
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,2.0,0.5,0.86705,0.5911,54309
DRIVE,2.828,K_focal_aug_s0,0,15,oracle,2.0,1.0,0.87828,0.48237,72139
DRIVE,2.828,K_focal_aug_s0,0,16,raw,0.0,0.0,0.70238,0.82727,35687
DRIVE,2.828,K_focal_aug_s0,0,16,isotropic,0.25,0.25,0.70238,0.82727,35687
DRIVE,2.828,K_focal_aug_s0,0,16,isotropic,0.5,0.5,0.85356,0.65363,58280
DRIVE,2.828,K_focal_aug_s0,0,16,isotropic,0.75,0.75,0.8645,0.59274,67722
DRIVE,2.828,K_focal_aug_s0,0,16,isotropic,1.0,1.0,0.87508,0.52946,79789
DRIVE,2.828,K_focal_aug_s0,0,16,isotropic,1.5,1.5,0.90656,0.43126,105746
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.0,0.25,0.70238,0.82727,35687
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.0,0.5,0.80115,0.75773,43689
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.0,1.0,0.8406,0.612,63836
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.5,0.0,0.76166,0.81168,37923
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.5,0.25,0.7696,0.79493,40132
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.5,0.5,0.85293,0.6601,57377
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,0.5,1.0,0.86007,0.56297,72722
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.0,0.0,0.83211,0.77475,43218
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.0,0.25,0.83646,0.75352,45835
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.0,0.5,0.86281,0.6472,59514
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.0,1.0,0.87466,0.53345,78950
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.5,0.0,0.8544,0.75053,46438
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.5,0.25,0.8645,0.72111,50086
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.5,0.5,0.88061,0.63053,62344
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,1.5,1.0,0.88766,0.5192,82458
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,2.0,0.0,0.87042,0.72098,50228
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,2.0,0.25,0.87382,0.6956,53492
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,2.0,0.5,0.89558,0.60923,65950
DRIVE,2.828,K_focal_aug_s0,0,16,oracle,2.0,1.0,0.90959,0.50502,86050
DRIVE,2.828,K_focal_aug_s0,0,17,raw,0.0,0.0,0.2703,0.81312,31898
DRIVE,2.828,K_focal_aug_s0,0,17,isotropic,0.25,0.25,0.2703,0.81312,31898
DRIVE,2.828,K_focal_aug_s0,0,17,isotropic,0.5,0.5,0.7292,0.66346,51526
DRIVE,2.828,K_focal_aug_s0,0,17,isotropic,0.75,0.75,0.73564,0.60652,59443
DRIVE,2.828,K_focal_aug_s0,0,17,isotropic,1.0,1.0,0.79385,0.5425,70363
DRIVE,2.828,K_focal_aug_s0,0,17,isotropic,1.5,1.5,0.84272,0.44434,93110
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.0,0.25,0.2703,0.81312,31898
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.0,0.5,0.31489,0.75457,38753
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.0,1.0,0.66851,0.62484,55901
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.5,0.0,0.32625,0.80223,33776
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.5,0.25,0.3516,0.79017,35623
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.5,0.5,0.72217,0.67147,50478
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,0.5,1.0,0.73156,0.57481,64126
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.0,0.0,0.38317,0.77509,38184
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.0,0.25,0.38555,0.75484,40743
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.0,0.5,0.74017,0.65919,52471
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.0,1.0,0.79296,0.54786,69359
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.5,0.0,0.39488,0.75435,41060
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.5,0.25,0.40612,0.72668,44537
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.5,0.5,0.7608,0.64545,54742
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,1.5,1.0,0.82218,0.53396,72496
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,2.0,0.0,0.41162,0.72668,44730
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,2.0,0.25,0.41649,0.70452,47507
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,2.0,0.5,0.78826,0.62516,57899
DRIVE,2.828,K_focal_aug_s0,0,17,oracle,2.0,1.0,0.84894,0.52034,75676
DRIVE,2.828,K_focal_aug_s0,0,18,raw,0.0,0.0,0.70288,0.80619,34127
DRIVE,2.828,K_focal_aug_s0,0,18,isotropic,0.25,0.25,0.70288,0.80619,34127
DRIVE,2.828,K_focal_aug_s0,0,18,isotropic,0.5,0.5,0.87301,0.63499,53927
DRIVE,2.828,K_focal_aug_s0,0,18,isotropic,0.75,0.75,0.87888,0.581,61666
DRIVE,2.828,K_focal_aug_s0,0,18,isotropic,1.0,1.0,0.90102,0.51802,72651
DRIVE,2.828,K_focal_aug_s0,0,18,isotropic,1.5,1.5,0.92096,0.42505,94947
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.0,0.25,0.70288,0.80619,34127
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.0,0.5,0.77212,0.73959,41072
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.0,1.0,0.84857,0.59849,58462
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.5,0.0,0.73948,0.79157,35986
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.5,0.25,0.76909,0.77551,37742
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.5,0.5,0.87252,0.64226,52964
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,0.5,1.0,0.87448,0.55034,66443
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.0,0.0,0.82493,0.7541,40396
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.0,0.25,0.84567,0.73048,42961
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.0,0.5,0.88157,0.63034,54797
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.0,1.0,0.8978,0.5225,71786
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.5,0.0,0.85555,0.73119,43138
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.5,0.25,0.88499,0.70059,46583
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.5,0.5,0.89635,0.61625,57059
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,1.5,1.0,0.91196,0.50989,74623
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,2.0,0.0,0.88353,0.7022,46528
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,2.0,0.25,0.89238,0.67842,49290
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,2.0,0.5,0.9197,0.59706,59991
DRIVE,2.828,K_focal_aug_s0,0,18,oracle,2.0,1.0,0.92573,0.49713,77520
DRIVE,2.828,K_focal_aug_s0,0,19,raw,0.0,0.0,0.74644,0.81663,36573
DRIVE,2.828,K_focal_aug_s0,0,19,isotropic,0.25,0.25,0.74644,0.81663,36573
DRIVE,2.828,K_focal_aug_s0,0,19,isotropic,0.5,0.5,0.86498,0.61787,59323
DRIVE,2.828,K_focal_aug_s0,0,19,isotropic,0.75,0.75,0.88104,0.56111,68271
DRIVE,2.828,K_focal_aug_s0,0,19,isotropic,1.0,1.0,0.88636,0.49731,80815
DRIVE,2.828,K_focal_aug_s0,0,19,isotropic,1.5,1.5,0.90715,0.40585,105942
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.0,0.25,0.74644,0.81663,36573
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.0,0.5,0.80321,0.73741,44201
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.0,1.0,0.83889,0.58268,64332
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.5,0.0,0.78687,0.7943,38834
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.5,0.25,0.798,0.77305,40943
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.5,0.5,0.85298,0.62585,58179
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,0.5,1.0,0.86784,0.53107,73651
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.0,0.0,0.82731,0.74325,44150
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.0,0.25,0.85798,0.71935,46816
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.0,0.5,0.88148,0.61092,60500
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.0,1.0,0.88636,0.50223,79746
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.5,0.0,0.87595,0.71537,47351
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.5,0.25,0.87971,0.68136,51298
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.5,0.5,0.8886,0.59311,63428
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,1.5,1.0,0.89305,0.48767,83285
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,2.0,0.0,0.88304,0.68137,51420
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,2.0,0.25,0.8866,0.65431,54823
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,2.0,0.5,0.8935,0.57166,67058
DRIVE,2.828,K_focal_aug_s0,0,19,oracle,2.0,1.0,0.9058,0.47416,86729
DRIVE,2.828,K_focal_aug_s0,0,20,raw,0.0,0.0,0.28299,0.78565,33033
DRIVE,2.828,K_focal_aug_s0,0,20,isotropic,0.25,0.25,0.28299,0.78565,33033
DRIVE,2.828,K_focal_aug_s0,0,20,isotropic,0.5,0.5,0.43697,0.61106,53704
DRIVE,2.828,K_focal_aug_s0,0,20,isotropic,0.75,0.75,0.44115,0.5516,62410
DRIVE,2.828,K_focal_aug_s0,0,20,isotropic,1.0,1.0,0.45515,0.4912,73377
DRIVE,2.828,K_focal_aug_s0,0,20,isotropic,1.5,1.5,0.46004,0.39598,97321
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.0,0.25,0.28299,0.78565,33033
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.0,0.5,0.36513,0.7107,40775
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.0,1.0,0.43152,0.57636,58097
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.5,0.0,0.35118,0.76324,35598
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.5,0.25,0.36019,0.74882,37325
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.5,0.5,0.43685,0.6186,52722
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,0.5,1.0,0.43821,0.52613,66549
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.0,0.0,0.4049,0.7198,40811
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.0,0.25,0.42194,0.69869,43264
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.0,0.5,0.44666,0.60037,55313
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.0,1.0,0.45503,0.49559,72505
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.5,0.0,0.44235,0.68744,44582
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.5,0.25,0.4532,0.65957,47967
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.5,0.5,0.45664,0.57577,59057
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,1.5,1.0,0.45888,0.47702,76557
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,2.0,0.0,0.45125,0.65618,48419
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,2.0,0.25,0.45585,0.63016,51671
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,2.0,0.5,0.45871,0.55008,63170
DRIVE,2.828,K_focal_aug_s0,0,20,oracle,2.0,1.0,0.461,0.45961,80580
DRIVE,2.828,K_focal_aug_s1,1,01,raw,0.0,0.0,0.68636,0.79916,38476
DRIVE,2.828,K_focal_aug_s1,1,01,isotropic,0.25,0.25,0.68636,0.79916,38476
DRIVE,2.828,K_focal_aug_s1,1,01,isotropic,0.5,0.5,0.80545,0.62987,61731
DRIVE,2.828,K_focal_aug_s1,1,01,isotropic,0.75,0.75,0.81743,0.57186,71246
DRIVE,2.828,K_focal_aug_s1,1,01,isotropic,1.0,1.0,0.86401,0.511,83671
DRIVE,2.828,K_focal_aug_s1,1,01,isotropic,1.5,1.5,0.88308,0.41878,109307
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.0,0.25,0.68636,0.79916,38476
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.0,0.5,0.72649,0.72747,46767
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.0,1.0,0.79354,0.59046,67407
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.5,0.0,0.718,0.78394,40726
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.5,0.25,0.72914,0.7698,42919
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.5,0.5,0.80449,0.63773,60554
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,0.5,1.0,0.81221,0.54249,76608
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.0,0.0,0.78609,0.7465,46367
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.0,0.25,0.79277,0.72613,48995
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.0,0.5,0.82016,0.62344,62992
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.0,1.0,0.85843,0.51587,82573
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.5,0.0,0.82715,0.72102,49803
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.5,0.25,0.83792,0.6899,53946
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.5,0.5,0.86125,0.60633,65984
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,1.5,1.0,0.87744,0.50132,86230
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,2.0,0.0,0.85726,0.68508,54568
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,2.0,0.25,0.87261,0.66175,57820
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,2.0,0.5,0.87844,0.58299,70034
DRIVE,2.828,K_focal_aug_s1,1,01,oracle,2.0,1.0,0.88369,0.48659,89966
DRIVE,2.828,K_focal_aug_s1,1,02,raw,0.0,0.0,0.68843,0.82482,38633
DRIVE,2.828,K_focal_aug_s1,1,02,isotropic,0.25,0.25,0.68843,0.82482,38633
DRIVE,2.828,K_focal_aug_s1,1,02,isotropic,0.5,0.5,0.77701,0.68833,61781
DRIVE,2.828,K_focal_aug_s1,1,02,isotropic,0.75,0.75,0.82739,0.62748,71440
DRIVE,2.828,K_focal_aug_s1,1,02,isotropic,1.0,1.0,0.85381,0.56327,83741
DRIVE,2.828,K_focal_aug_s1,1,02,isotropic,1.5,1.5,0.87685,0.46284,109910
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.0,0.25,0.68843,0.82482,38633
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.0,0.5,0.71803,0.76917,46816
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.0,1.0,0.76943,0.64778,67460
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.5,0.0,0.729,0.81289,40988
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.5,0.25,0.7449,0.80597,43220
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.5,0.5,0.77474,0.69557,60673
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,0.5,1.0,0.81343,0.59805,76536
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.0,0.0,0.78567,0.78832,46644
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.0,0.25,0.79026,0.77421,49384
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.0,0.5,0.81494,0.68033,63166
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.0,1.0,0.85301,0.56802,82731
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.5,0.0,0.8014,0.76582,50227
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.5,0.25,0.81727,0.74119,54276
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.5,0.5,0.83195,0.65955,66570
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,1.5,1.0,0.8664,0.5511,86623
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,2.0,0.0,0.82566,0.73606,54752
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,2.0,0.25,0.8347,0.71403,58175
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,2.0,0.5,0.85129,0.63502,70679
DRIVE,2.828,K_focal_aug_s1,1,02,oracle,2.0,1.0,0.87504,0.53487,90543
DRIVE,2.828,K_focal_aug_s1,1,03,raw,0.0,0.0,0.10027,0.78291,33398
DRIVE,2.828,K_focal_aug_s1,1,03,isotropic,0.25,0.25,0.10027,0.78291,33398
DRIVE,2.828,K_focal_aug_s1,1,03,isotropic,0.5,0.5,0.59857,0.69739,53196
DRIVE,2.828,K_focal_aug_s1,1,03,isotropic,0.75,0.75,0.61597,0.64268,61646
DRIVE,2.828,K_focal_aug_s1,1,03,isotropic,1.0,1.0,0.64933,0.58488,71932
DRIVE,2.828,K_focal_aug_s1,1,03,isotropic,1.5,1.5,0.72211,0.48829,94580
