run,config,image,min_size,dice,cldice,b0_pred,b0_gt,betti0_err,n,on,off,off_px,median_off
B_cldice_s1,B_cldice,06,10,0.803914188934889,0.7783878322592278,40,4,36,82,48,34,249.0,5.0
B_cldice_s1,B_cldice,06,20,0.8046749500049175,0.7793594605716462,32,4,28,82,48,34,249.0,5.0
B_cldice_s1,B_cldice,06,50,0.8032887430172228,0.7727012004104646,11,4,7,82,48,34,249.0,5.0
B_cldice_s1,B_cldice,06,100,0.8012738216316254,0.7658577086776154,6,4,2,82,48,34,249.0,5.0
B_cldice_s1,B_cldice,07,0,0.8099435409117721,0.795908090690299,81,2,79,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,07,2,0.8100062370412825,0.7961521544524129,69,2,67,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,07,5,0.8099463544654003,0.7961291966354508,53,2,51,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,07,10,0.81012743805564,0.7962282641968486,36,2,34,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,07,20,0.8109290729622469,0.7977139722396719,22,2,20,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,07,50,0.8125927315517506,0.798111070596745,11,2,9,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,07,100,0.8113597246127366,0.790480534867283,2,2,0,81,47,34,268.0,4.0
B_cldice_s1,B_cldice,08,0,0.7928041037414356,0.7795694165218889,108,3,105,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,08,2,0.7927798611235713,0.7797058246585675,87,3,84,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,08,5,0.7928080038797981,0.7800861408651784,66,3,63,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,08,10,0.7932934735628872,0.7813897741996334,44,3,41,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,08,20,0.7947017474114096,0.7845673561167631,30,3,27,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,08,50,0.7953973522010285,0.7826013089630043,14,3,11,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,08,100,0.7937079642765261,0.7770837246217881,8,3,5,108,60,48,391.0,6.0
B_cldice_s1,B_cldice,09,0,0.8000841831365871,0.7970307264516124,65,3,62,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,09,2,0.8002372887842777,0.7975633915507904,55,3,52,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,09,5,0.8004519947139601,0.7984137831055801,39,3,36,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,09,10,0.8004373345609391,0.7981105753058877,28,3,25,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,09,20,0.8005149488894012,0.7981854980167571,21,3,18,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,09,50,0.7982347475998761,0.7926604289457999,9,3,6,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,09,100,0.7961433042396439,0.7874267195787459,6,3,3,65,38,27,96.0,2.0
B_cldice_s1,B_cldice,10,0,0.802500488376636,0.7845435442619638,80,3,77,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,10,2,0.8025934807709388,0.7850041445679058,66,3,63,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,10,5,0.8028867518708783,0.7858412504103032,52,3,49,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,10,10,0.8038238330900417,0.7884704875744866,38,3,35,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,10,20,0.8046124736710578,0.7892787745050779,28,3,25,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,10,50,0.8051658392690122,0.7874445954115225,12,3,9,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,10,100,0.8040264804570599,0.781658378962657,5,3,2,80,40,40,240.0,4.0
B_cldice_s1,B_cldice,11,0,0.8022827746965678,0.7847605155508827,77,3,74,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,11,2,0.8023347429692399,0.78500252119259,63,3,60,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,11,5,0.8025938918031732,0.7858945569763889,46,3,43,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,11,10,0.8033130297463663,0.7872367197375602,33,3,30,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,11,20,0.8047140224384881,0.7900961481930096,19,3,16,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,11,50,0.8068281866501451,0.7914842106569516,2,3,1,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,11,100,0.8068281866501451,0.7914842106569516,2,3,1,77,35,42,378.0,5.0
B_cldice_s1,B_cldice,12,0,0.8182868011683989,0.8376330145718981,56,1,55,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,12,2,0.8183238781125795,0.8377968001143791,46,1,45,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,12,5,0.8185850483489965,0.8385733393555206,35,1,34,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,12,10,0.8189983669025586,0.8398034482084062,26,1,25,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,12,20,0.8195369597437776,0.8411160529954851,21,1,20,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,12,50,0.822234414649201,0.8453536710743522,8,1,7,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,12,100,0.8218036568988671,0.8429682751314747,4,1,3,56,23,33,349.0,6.0
B_cldice_s1,B_cldice,13,0,0.8099117656101086,0.7934881622673394,82,6,76,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,13,2,0.8099448023493596,0.7936751274106978,67,6,61,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,13,5,0.8102960182165057,0.7947319888000444,51,6,45,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,13,10,0.8104426088028603,0.7956298229422628,36,6,30,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,13,20,0.8107757221681272,0.7958091199324936,23,6,17,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,13,50,0.8117963969294489,0.7963577965355937,7,6,1,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,13,100,0.8112370779849465,0.7941601417776307,4,6,2,82,47,35,245.0,3.0
B_cldice_s1,B_cldice,14,0,0.8080382381662127,0.8215564389724254,74,1,73,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,14,2,0.808100884106641,0.8218545977311897,67,1,66,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,14,5,0.8083187600726949,0.8226646150373415,54,1,53,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,14,10,0.8094820922442669,0.8260785779741867,36,1,35,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,14,20,0.8115437629221227,0.8312123450902629,24,1,23,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,14,50,0.8138510114152875,0.8353739350955877,10,1,9,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,14,100,0.8144964003634585,0.8341842624342822,4,1,3,74,25,49,659.0,6.0
B_cldice_s1,B_cldice,15,0,0.7865604380977734,0.8177431680538542,93,2,91,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,15,2,0.7866651452913433,0.8181402513341041,86,2,84,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,15,5,0.7874333587204875,0.8203514630932042,64,2,62,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,15,10,0.7887786259541985,0.822462427898667,48,2,46,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,15,20,0.7923072493810099,0.8303410053800023,26,2,24,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,15,50,0.7962414026930156,0.8356102428521469,10,2,8,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,15,100,0.799004819182698,0.8384811532334849,2,2,0,93,18,75,1182.0,8.0
B_cldice_s1,B_cldice,16,0,0.8322307915712027,0.8678520332215991,74,2,72,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,16,2,0.8322602507624534,0.868027515451943,67,2,65,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,16,5,0.8325502542988618,0.8692637590479446,55,2,53,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,16,10,0.8329048843187661,0.8700322598922263,41,2,39,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,16,20,0.8353128245067497,0.8762385958378605,24,2,22,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,16,50,0.8365882430041287,0.8801076587806946,4,2,2,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,16,100,0.8365253639243103,0.879813041805582,2,2,0,74,25,49,569.0,10.0
B_cldice_s1,B_cldice,17,0,0.8141472902799836,0.8374356011815275,93,1,92,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,17,2,0.8141245358469009,0.837725094921918,70,1,69,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,17,5,0.8143383009899575,0.8391703544832851,51,1,50,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,17,10,0.8149738744542266,0.8411546114819247,39,1,38,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,17,20,0.8159327332506873,0.8434264177179626,23,1,22,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,17,50,0.8174965572225846,0.8476413266742682,9,1,8,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,17,100,0.8146716738979838,0.8404016564765957,4,1,3,93,45,48,393.0,4.0
B_cldice_s1,B_cldice,18,0,0.8060046587869899,0.865950367078388,76,3,73,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,18,2,0.805985089051498,0.8661796759340836,65,3,62,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,18,5,0.8064310014333328,0.8677488738970985,52,3,49,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,18,10,0.8075412955115454,0.8703846773803242,38,3,35,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,18,20,0.8103190861428423,0.8768929611390917,22,3,19,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,18,50,0.8124452848688588,0.8827040645388414,6,3,3,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,18,100,0.8095053823963977,0.8769946396086838,2,3,1,76,22,54,584.0,7.5
B_cldice_s1,B_cldice,19,0,0.833984790252678,0.8763044192183063,78,5,73,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,19,2,0.8340939202119829,0.8767240708243137,70,5,65,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,19,5,0.8344054341599149,0.8780561103808089,55,5,50,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,19,10,0.8353641536972957,0.8807542477275926,37,5,32,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,19,20,0.8360116993657366,0.8821643383379988,28,5,23,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,19,50,0.8401475917070669,0.8903948390420704,14,5,9,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,19,100,0.8386104002542358,0.8865929756034469,5,5,0,78,25,53,677.0,6.0
B_cldice_s1,B_cldice,20,0,0.7896919858616461,0.836568915643116,89,3,86,89,19,70,1045.0,8.0
B_cldice_s1,B_cldice,20,2,0.7897841025918511,0.836933969467426,80,3,77,89,19,70,1045.0,8.0
B_cldice_s1,B_cldice,20,5,0.7902174893962639,0.8383069804513374,65,3,62,89,19,70,1045.0,8.0
B_cldice_s1,B_cldice,20,10,0.79192979281643,0.8432185470165323,45,3,42,89,19,70,1045.0,8.0
B_cldice_s1,B_cldice,20,20,0.794207954070602,0.8492845068965648,29,3,26,89,19,70,1045.0,8.0
B_cldice_s1,B_cldice,20,50,0.7975334018499486,0.8555216566913305,11,3,8,89,19,70,1045.0,8.0
B_cldice_s1,B_cldice,20,100,0.8011931007651407,0.8621258890259922,4,3,1,89,19,70,1045.0,8.0
C_boundary_s1,C_boundary,01,0,0.8164087509174097,0.8581335763812856,77,9,68,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,01,2,0.8164055788964031,0.8582283844728295,65,9,56,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,01,5,0.8168745506267779,0.859930104904793,47,9,38,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,01,10,0.8174615601415464,0.8618947481214974,29,9,20,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,01,20,0.8173863868423946,0.8614028104936056,14,9,5,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,01,50,0.8180155175676528,0.8620477615910594,6,9,3,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,01,100,0.816306514379726,0.857885681340893,3,9,6,77,38,39,210.0,4.0
C_boundary_s1,C_boundary,02,0,0.8491755923865635,0.8503591494002675,77,4,73,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,02,2,0.8492026031609812,0.8505409763494808,63,4,59,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,02,5,0.8493617264869197,0.8512277024151811,48,4,44,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,02,10,0.8497142120417723,0.8523627949124054,37,4,33,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,02,20,0.8518470586543577,0.8574614462843758,19,4,15,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,02,50,0.8520895198087927,0.8554483653441525,3,4,1,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,02,100,0.852309165566373,0.8547891802958961,1,4,3,77,35,42,316.0,5.0
C_boundary_s1,C_boundary,03,0,0.7963881629395471,0.7777149968557181,116,1,115,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,03,2,0.7965119919844699,0.7783213611340358,91,1,90,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,03,5,0.7971534711663558,0.7804912230978766,63,1,62,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,03,10,0.7980773761839687,0.7822919872239537,43,1,42,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,03,20,0.7991608038615642,0.7833734554252197,23,1,22,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,03,50,0.8003106279121367,0.7839477056194118,12,1,11,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,03,100,0.7986617811056237,0.7795715216690415,7,1,6,116,48,68,385.0,3.0
C_boundary_s1,C_boundary,04,0,0.8257317336971896,0.7966888997246726,66,1,65,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,04,2,0.8256889894820929,0.7966010985744265,57,1,56,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,04,5,0.8257834496776236,0.7970915554324777,33,1,32,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,04,10,0.826019514635977,0.7970191925550837,24,1,23,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,04,20,0.8272680162484746,0.7997640196806305,15,1,14,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,04,50,0.8262921839041844,0.7954057260624366,6,1,5,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,04,100,0.8261617319754502,0.7929143465969355,2,1,1,66,39,27,168.0,3.0
C_boundary_s1,C_boundary,05,0,0.808255412349423,0.7816645847743797,76,2,74,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,05,2,0.8082697265328818,0.7817769588883646,70,2,68,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,05,5,0.8083032612728069,0.7818797813958548,53,2,51,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,05,10,0.808737814870504,0.7826698272712658,37,2,35,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,05,20,0.8089541110282654,0.7827366489237454,24,2,22,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,05,50,0.8078099110025452,0.7777334955924888,9,2,7,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,05,100,0.8072187784398235,0.7742904390135618,5,2,3,76,48,28,189.0,5.0
C_boundary_s1,C_boundary,06,0,0.7972463096577745,0.7712708873867632,112,4,108,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,06,2,0.7972717941926298,0.7713752654366839,90,4,86,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,06,5,0.7973282063181623,0.771712064902684,64,4,60,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,06,10,0.7976963037957876,0.7726420690525393,52,4,48,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,06,20,0.7973236781072197,0.7709047562360133,29,4,25,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,06,50,0.7952204644900707,0.7641453869680049,13,4,9,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,06,100,0.7895678244723439,0.7503942312479565,3,4,1,112,69,43,271.0,3.0
C_boundary_s1,C_boundary,07,0,0.8104897379277289,0.7940702121828384,112,2,110,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,07,2,0.8106515968832948,0.79487563549578,88,2,86,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,07,5,0.8108200826772329,0.7956873367702599,55,2,53,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,07,10,0.8110773248123142,0.7958847775653161,43,2,41,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,07,20,0.8114677791952557,0.7956801026825008,28,2,26,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,07,50,0.8105448032413445,0.7895787195178642,11,2,9,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,07,100,0.806996593024481,0.777753792121065,3,2,1,112,59,53,411.0,2.0
C_boundary_s1,C_boundary,08,0,0.7921939595255718,0.7762132987346321,111,3,108,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,08,2,0.7923724222615479,0.7768637790223099,96,3,93,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,08,5,0.7927162257463699,0.7783075991277053,66,3,63,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,08,10,0.7937262012692656,0.7809610531059894,43,3,40,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,08,20,0.7946067906401252,0.7824342077909626,29,3,26,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,08,50,0.7951665626032982,0.7811748828005128,12,3,9,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,08,100,0.7931335250997494,0.7724682437248767,4,3,1,111,54,57,345.0,3.0
C_boundary_s1,C_boundary,09,0,0.7970853978431944,0.7902145565102202,79,3,76,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,09,2,0.7972008941588103,0.7907674372437584,59,3,56,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,09,5,0.7974555499358051,0.79161148093795,45,3,42,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,09,10,0.7974841297659384,0.7917035466997427,38,3,35,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,09,20,0.7976313783736246,0.7918489621367888,24,3,21,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,09,50,0.7961467239273472,0.7861074830059178,12,3,9,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,09,100,0.7929796727813585,0.779492170650675,7,3,4,79,49,30,108.0,1.5
C_boundary_s1,C_boundary,10,0,0.8028919466819756,0.781633281778504,88,3,85,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,10,2,0.8030436265096997,0.7821829624848144,70,3,67,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,10,5,0.8034200316137377,0.7835169460357407,51,3,48,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,10,10,0.8043607318257866,0.7861159688288856,38,3,35,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,10,20,0.8052074505490543,0.7877246500657655,28,3,25,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,10,50,0.8052950709226315,0.7836218003230336,10,3,7,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,10,100,0.8044307511737089,0.7784855592884178,4,3,1,88,39,49,301.0,3.0
C_boundary_s1,C_boundary,11,0,0.804909940832271,0.7843215268417754,81,3,78,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,11,2,0.8049239018489154,0.784435856363296,70,3,67,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,11,5,0.8052946758729016,0.7855894083122177,50,3,47,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,11,10,0.80533394492407,0.7854786831673245,38,3,35,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,11,20,0.8067666206352337,0.7882155949800514,23,3,20,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,11,50,0.8080590332476577,0.7886982527409436,5,3,2,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,11,100,0.8074193494772882,0.7881685143681435,3,3,0,81,43,38,347.0,4.0
C_boundary_s1,C_boundary,12,0,0.8206889446028094,0.8359226919694609,68,1,67,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,12,2,0.820781451266638,0.8362755312922742,59,1,58,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,12,5,0.8211651854016606,0.8374818799927907,40,1,39,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,12,10,0.8211200220287062,0.8374647513337174,30,1,29,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,12,20,0.8220454506237813,0.8396981024913359,18,1,17,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,12,50,0.8242615448620164,0.8432697262921018,9,1,8,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,12,100,0.8232691805277367,0.8395858224795281,5,1,4,68,30,38,309.0,3.5
C_boundary_s1,C_boundary,13,0,0.8135156528892269,0.7930260104409912,109,6,103,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,13,2,0.8134877511100072,0.7930558571938993,94,6,88,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,13,5,0.8134734355084403,0.793370313341026,67,6,61,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,13,10,0.8141353102417145,0.7951240382603844,49,6,43,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,13,20,0.8153802834527423,0.7975907152008352,28,6,22,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,13,50,0.8157189264200334,0.7954544015390651,11,6,5,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,13,100,0.8125696811391074,0.7852557235321572,2,6,4,109,64,45,344.0,5.0
C_boundary_s1,C_boundary,14,0,0.8137247966041741,0.82326001990785,87,1,86,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,14,2,0.8138777821025441,0.8238633369154903,69,1,68,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,14,5,0.8144815615147544,0.8260229502375952,46,1,45,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,14,10,0.8150382343026453,0.827672248947179,32,1,31,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,14,20,0.8170132459763566,0.8325174808892561,18,1,17,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,14,50,0.8172470621954715,0.8310616699215704,7,1,6,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,14,100,0.8179591542700717,0.8305169672626221,3,1,2,87,28,59,571.0,3.0
C_boundary_s1,C_boundary,15,0,0.7818552303326922,0.8097061480981275,132,2,130,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,15,2,0.7820305206805236,0.8104144193727836,110,2,108,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,15,5,0.783568128889398,0.8149054846922023,76,2,74,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,15,10,0.7849326599326599,0.8179417466748816,59,2,57,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,15,20,0.7881307008428587,0.8239724296889138,38,2,36,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,15,50,0.794598906550966,0.8344974581352853,17,2,15,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,15,100,0.7989647951321664,0.8362140772295098,4,2,2,132,23,109,1558.0,5.0
C_boundary_s1,C_boundary,16,0,0.8348614840526557,0.8730277451937801,83,2,81,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,16,2,0.8349902550076158,0.8735840599940111,64,2,62,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,16,5,0.8355957767722474,0.8757858798808729,43,2,41,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,16,10,0.835960073548726,0.8771851249800866,31,2,29,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,16,20,0.8363008063189074,0.8785305511183966,20,2,18,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,16,50,0.8379298321350889,0.8835994946775548,3,2,1,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,16,100,0.8359670302222962,0.8799889401215175,1,2,1,83,25,58,515.0,4.0
C_boundary_s1,C_boundary,17,0,0.8106283349667864,0.8334006437443443,94,1,93,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,17,2,0.8107195381012038,0.833971784851178,73,1,72,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,17,5,0.8110249096095495,0.8349512234686947,59,1,58,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,17,10,0.8119807608220376,0.8381609164415944,38,1,37,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,17,20,0.8133887231667368,0.8426433347560108,21,1,20,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,17,50,0.8116726502807696,0.8388898069902028,10,1,9,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,17,100,0.8084948530093666,0.8331343903637551,4,1,3,94,41,53,395.0,5.0
C_boundary_s1,C_boundary,18,0,0.8140627739786077,0.8685850622335999,70,3,67,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,18,2,0.8141211132740569,0.8689082999854847,61,3,58,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,18,5,0.8142701716210999,0.8697672268324819,48,3,45,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,18,10,0.8147366940870421,0.8712047499271273,35,3,32,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,18,20,0.8162148807002683,0.8759618432357617,18,3,15,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,18,50,0.8168813860506442,0.8796185161389618,4,3,1,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,18,100,0.814664241646161,0.8748850352657744,1,3,2,70,27,43,436.0,8.0
C_boundary_s1,C_boundary,19,0,0.8372637619974274,0.8765489372223237,96,5,91,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,19,2,0.837424122459752,0.877170280948369,82,5,77,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,19,5,0.8380801426519392,0.8793486230207582,60,5,55,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,19,10,0.8387651788373094,0.8809671812621878,43,5,38,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,19,20,0.8401844663415281,0.8851633257349538,31,5,26,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,19,50,0.841150583156239,0.8872330873959414,14,5,9,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,19,100,0.8409927401654567,0.8858270354192667,6,5,1,96,31,65,690.0,4.0
C_boundary_s1,C_boundary,20,0,0.7982242116270111,0.8438507784568966,96,3,93,96,19,77,899.0,6.0
C_boundary_s1,C_boundary,20,2,0.7983632727206004,0.8443908117579257,84,3,81,96,19,77,899.0,6.0
C_boundary_s1,C_boundary,20,5,0.7990595841598707,0.847026967301247,63,3,60,96,19,77,899.0,6.0
C_boundary_s1,C_boundary,20,10,0.8007734806629834,0.8519422965215085,41,3,38,96,19,77,899.0,6.0
C_boundary_s1,C_boundary,20,20,0.8019286189315008,0.8550501173578076,27,3,24,96,19,77,899.0,6.0
C_boundary_s1,C_boundary,20,50,0.8092729582305911,0.8706653803132045,8,3,5,96,19,77,899.0,6.0
C_boundary_s1,C_boundary,20,100,0.809229903386174,0.8699500860659359,5,3,2,96,19,77,899.0,6.0
D_blurpool_s1,D_blurpool,01,0,0.8172397924369614,0.8501053573759487,79,9,70,79,40,39,185.0,3.0
D_blurpool_s1,D_blurpool,01,2,0.8172814424480985,0.8503530382600111,66,9,57,79,40,39,185.0,3.0
D_blurpool_s1,D_blurpool,01,5,0.8176864047282375,0.8519866908617679,44,9,35,79,40,39,185.0,3.0
