run,config,dataset,image,dice,cldice,betti0_err,betti1_err,b0_pred,b0_gt,hd95,erl,erl_ceiling,breaks,severs
H_aug_s3,H_aug,stare,im0162,0.7951176748263538,0.8466181880464273,100,17,104,4,7.211102550927978,8294.94,10366.0,110,1
H_aug_s3,H_aug,stare,im0163,0.7857357733767861,0.8526927460787803,60,3,61,1,12.041594578792296,7258.61,8302.0,30,2
H_aug_s3,H_aug,stare,im0235,0.8201709036022866,0.8741811963288064,60,3,69,9,6.082762530298219,2874.8,7740.86,97,5
H_aug_s3,H_aug,stare,im0236,0.8315307321518501,0.8714933511520292,60,15,63,3,8.06225774829855,2500.87,7869.82,92,6
H_aug_s3,H_aug,stare,im0239,0.8164959445565668,0.8591106886063258,75,14,78,3,6.324555320336759,4847.69,8654.32,160,5
H_aug_s3,H_aug,stare,im0240,0.7685639711692728,0.8372292155233404,71,21,78,7,15.231546211727817,1505.86,3646.87,102,14
H_aug_s3,H_aug,stare,im0255,0.8501740481553305,0.8643101527794091,109,26,112,3,6.708203932499369,8140.04,10587.03,160,4
H_aug_s3,H_aug,stare,im0291,0.8327323162274619,0.8700536821955019,28,7,33,5,12.0,2539.0,4590.45,83,2
H_aug_s3,H_aug,stare,im0319,0.7670312005260979,0.8174161865067172,62,13,69,7,21.18962010041709,349.44,2075.24,91,10
H_aug_s3,H_aug,stare,im0324,0.6605600324656502,0.7272345145313405,74,7,79,5,21.02379604162864,104.23,3671.72,107,24
H_aug_s4,H_aug,stare,im0001,0.7343000589010742,0.8058922415637011,116,8,120,4,13.416407864998739,998.89,7318.51,124,20
H_aug_s4,H_aug,stare,im0002,0.7950147923963682,0.833970519763933,85,9,87,2,14.560219778561036,2999.66,7020.85,104,18
H_aug_s4,H_aug,stare,im0003,0.7964582462137052,0.8287192740990278,69,9,78,9,12.672754066878761,1012.12,4712.73,93,19
H_aug_s4,H_aug,stare,im0004,0.6984914824597167,0.7952495648314977,76,14,87,11,25.80697580112788,336.31,2264.78,92,18
H_aug_s4,H_aug,stare,im0005,0.7923665196584405,0.8076705892555429,116,2,125,9,23.020642423120478,2238.59,2831.52,56,6
H_aug_s4,H_aug,stare,im0044,0.7790476475786762,0.839047375683946,85,2,101,16,12.36931687685298,908.41,1471.06,73,12
H_aug_s4,H_aug,stare,im0077,0.7738095238095238,0.8386099122674717,62,10,69,7,11.661903789690601,3303.92,7243.06,35,2
H_aug_s4,H_aug,stare,im0081,0.7503966426122115,0.8130239411033421,118,7,121,3,16.55294535724685,3183.15,4825.14,45,6
H_aug_s4,H_aug,stare,im0082,0.7924551839423161,0.8468121583975149,81,11,89,8,9.899494936611665,2741.26,6053.12,64,6
H_aug_s4,H_aug,stare,im0139,0.7741581304819773,0.8289108267442729,90,12,94,4,12.165525060596439,4779.0,8206.02,93,15
H_aug_s4,H_aug,stare,im0162,0.7782163627272967,0.845954999289623,117,16,121,4,8.0,8838.93,10366.0,76,2
H_aug_s4,H_aug,stare,im0163,0.7843011098600611,0.8576351298788518,66,2,67,1,12.041594578792296,6899.79,8302.0,24,6
H_aug_s4,H_aug,stare,im0235,0.8176111038861237,0.8770058896611235,65,11,74,9,6.0,2800.36,7740.86,72,9
H_aug_s4,H_aug,stare,im0236,0.8309663311267723,0.8823715446250069,64,4,67,3,7.280109889280518,2761.26,7869.82,92,7
H_aug_s4,H_aug,stare,im0239,0.811493107457233,0.8676810238278179,75,12,78,3,5.656854249492381,2671.82,8654.32,138,6
H_aug_s4,H_aug,stare,im0240,0.7715541425098186,0.8391151782299122,97,10,104,7,16.0312195418814,1683.59,3646.87,88,16
H_aug_s4,H_aug,stare,im0255,0.8392595801477561,0.8593549476979564,98,24,101,3,8.48528137423857,8845.66,10587.03,116,3
H_aug_s4,H_aug,stare,im0291,0.8318078840054373,0.879176274287764,29,5,34,5,8.94427190999916,2709.34,4590.45,64,4
H_aug_s4,H_aug,stare,im0319,0.7654854225974281,0.8143172467565468,76,15,83,7,23.40939982143925,495.02,2075.24,84,10
H_aug_s4,H_aug,stare,im0324,0.6419702495594803,0.7162037619480911,92,9,97,5,22.135943621178654,151.62,3671.72,82,24
H_aug_s5,H_aug,stare,im0001,0.6670289797157973,0.7575779597456912,109,18,113,4,15.231546211727817,617.01,7318.51,129,28
H_aug_s5,H_aug,stare,im0002,0.7898148320115892,0.8226480958926903,64,15,66,2,13.038404810405298,1318.38,7020.85,116,25
H_aug_s5,H_aug,stare,im0003,0.734591973589188,0.7846339864628302,67,9,76,9,19.841866736070752,289.77,4712.73,108,27
H_aug_s5,H_aug,stare,im0004,0.6023864983041151,0.7472202895448098,66,14,77,11,26.0,278.54,2264.78,90,22
H_aug_s5,H_aug,stare,im0005,0.7872161889357769,0.8074446256635159,104,5,113,9,20.591260281974,1632.09,2831.52,62,9
H_aug_s5,H_aug,stare,im0044,0.7600917655098355,0.8299309836184355,102,9,118,16,12.041594578792296,419.02,1471.06,105,27
H_aug_s5,H_aug,stare,im0077,0.773094688221709,0.8365945554379183,53,7,60,7,11.0,6446.38,7243.06,45,3
H_aug_s5,H_aug,stare,im0081,0.7428965928011587,0.8239615925840134,80,4,83,3,16.1245154965971,3031.21,4825.14,43,6
H_aug_s5,H_aug,stare,im0082,0.7922932450906489,0.8484081931945832,66,7,74,8,8.94427190999916,4781.76,6053.12,72,2
H_aug_s5,H_aug,stare,im0139,0.7889705882352941,0.8417611580399792,77,20,81,4,10.198039027185569,1273.25,8206.02,110,28
H_aug_s5,H_aug,stare,im0162,0.788224628019839,0.8564500826775384,70,14,74,4,6.082762530298219,8868.47,10366.0,85,2
H_aug_s5,H_aug,stare,im0163,0.7889824721147279,0.868848236635987,58,1,59,1,9.0,6857.66,8302.0,23,3
H_aug_s5,H_aug,stare,im0235,0.7950427796197643,0.8661762915024058,53,11,62,9,6.4031242374328485,1778.77,7740.86,103,17
H_aug_s5,H_aug,stare,im0236,0.7987112262303367,0.8620698111658289,59,13,62,3,8.246211251235321,1671.26,7869.82,125,15
H_aug_s5,H_aug,stare,im0239,0.7792489167067886,0.848716719171476,74,19,77,3,9.219544457292887,2349.53,8654.32,164,10
H_aug_s5,H_aug,stare,im0240,0.7212057373958048,0.812328039378837,73,25,80,7,20.12461179749811,1019.73,3646.87,108,22
H_aug_s5,H_aug,stare,im0255,0.8522744999220034,0.8722556709819054,83,23,86,3,5.0990195135927845,8531.26,10587.03,123,2
H_aug_s5,H_aug,stare,im0291,0.8234151426134748,0.8752109413617358,20,9,25,5,8.602325267042627,1323.15,4590.45,92,5
H_aug_s5,H_aug,stare,im0319,0.7585420808482438,0.8151396502866597,49,15,56,7,17.444091927078446,299.67,2075.24,112,15
H_aug_s5,H_aug,stare,im0324,0.45638279495595097,0.5697262839902717,84,11,89,5,39.086429707958665,51.77,3671.72,73,17
I_coletra_s0,I_coletra,stare,im0001,0.6316377497371188,0.7219725431154788,150,18,154,4,24.166091947189145,571.88,7318.51,109,21
I_coletra_s0,I_coletra,stare,im0002,0.7522769679838903,0.7844226608477124,47,13,49,2,18.439088914585774,981.95,7020.85,98,22
I_coletra_s0,I_coletra,stare,im0003,0.7281519290777211,0.7356628225272419,111,7,120,9,15.0,305.64,4712.73,104,36
I_coletra_s0,I_coletra,stare,im0004,0.6228471145212636,0.7503728848454098,82,15,93,11,27.80287754891569,206.04,2264.78,101,23
I_coletra_s0,I_coletra,stare,im0005,0.7528414652402722,0.7915679933472275,132,16,141,9,22.47220505424423,1409.98,2831.52,73,10
I_coletra_s0,I_coletra,stare,im0044,0.7515155342258146,0.8010444874591434,114,4,130,16,13.92838827718412,631.44,1471.06,96,21
I_coletra_s0,I_coletra,stare,im0077,0.7734298711505943,0.8435883840908257,70,8,77,7,9.57733918582788,6561.03,7243.06,40,4
I_coletra_s0,I_coletra,stare,im0081,0.7314934019954941,0.8179459996417371,103,1,106,3,16.97056274847714,2105.77,4825.14,56,9
I_coletra_s0,I_coletra,stare,im0082,0.788063212806219,0.8494047977927652,80,1,88,8,7.280109889280518,2839.72,6053.12,87,6
I_coletra_s0,I_coletra,stare,im0139,0.7652964176265455,0.8292371416686685,106,15,110,4,10.770329614269007,821.14,8206.02,97,22
I_coletra_s0,I_coletra,stare,im0162,0.7882046880866813,0.855631708995364,79,13,83,4,6.082762530298219,8511.65,10366.0,96,2
I_coletra_s0,I_coletra,stare,im0163,0.7935678191820377,0.8754153131557842,52,7,53,1,7.0710678118654755,6595.15,8302.0,37,3
I_coletra_s0,I_coletra,stare,im0235,0.8094788107872356,0.8814013891668632,63,10,72,9,4.242640687119285,2524.24,7740.86,101,10
I_coletra_s0,I_coletra,stare,im0236,0.8199689601655458,0.8845365483631163,60,12,63,3,5.0,1939.78,7869.82,98,12
I_coletra_s0,I_coletra,stare,im0239,0.7602239402825913,0.8277008183991902,93,18,96,3,14.317821063276353,1461.74,8654.32,176,11
I_coletra_s0,I_coletra,stare,im0240,0.7090393668466758,0.804792458927359,77,22,84,7,24.0,622.46,3646.87,100,14
I_coletra_s0,I_coletra,stare,im0255,0.8519496100779844,0.8801103142562059,87,26,90,3,4.47213595499958,8525.53,10587.03,146,5
I_coletra_s0,I_coletra,stare,im0291,0.8101801245187966,0.8551791813390791,31,9,36,5,14.035668847618199,1299.02,4590.45,75,5
I_coletra_s0,I_coletra,stare,im0319,0.744985976610044,0.8060373705453668,67,16,74,7,19.0,206.36,2075.24,105,21
I_coletra_s0,I_coletra,stare,im0324,0.5125459412859023,0.6017409228815015,81,10,86,5,57.27564910979208,54.6,3671.72,91,18
I_coletra_s1,I_coletra,stare,im0001,0.6820545679417068,0.772404674258189,156,3,160,4,16.0312195418814,842.48,7318.51,128,25
I_coletra_s1,I_coletra,stare,im0002,0.7785076758300606,0.8045606611125067,58,15,60,2,17.804493814764857,1577.43,7020.85,99,16
I_coletra_s1,I_coletra,stare,im0003,0.7656703797654498,0.80664079200968,84,3,93,9,14.317821063276353,722.73,4712.73,100,21
I_coletra_s1,I_coletra,stare,im0004,0.6656534954407295,0.7789323499098154,79,13,90,11,23.769728648009426,238.26,2264.78,126,20
I_coletra_s1,I_coletra,stare,im0005,0.7473657774914558,0.769100048683978,164,37,173,9,24.186773244895647,1301.25,2831.52,65,7
I_coletra_s1,I_coletra,stare,im0044,0.7644425751794995,0.8323073176995747,99,2,115,16,11.180339887498949,836.73,1471.06,82,15
I_coletra_s1,I_coletra,stare,im0077,0.773791627079099,0.8522219730852593,73,17,80,7,8.602325267042627,6189.66,7243.06,48,3
I_coletra_s1,I_coletra,stare,im0081,0.7372480851757293,0.8244997505515198,102,0,105,3,12.727922061357855,2978.92,4825.14,47,5
I_coletra_s1,I_coletra,stare,im0082,0.795594262295082,0.8714560231444469,69,8,77,8,5.0,4814.8,6053.12,81,9
I_coletra_s1,I_coletra,stare,im0139,0.7920342894823607,0.8486789402591604,86,16,90,4,10.0,1792.26,8206.02,102,18
I_coletra_s1,I_coletra,stare,im0162,0.7928329064012982,0.8702317496337488,71,17,75,4,4.123105625617661,8964.54,10366.0,93,2
I_coletra_s1,I_coletra,stare,im0163,0.7937490601032633,0.886078510910554,37,5,38,1,5.385164807134504,6231.78,8302.0,47,5
I_coletra_s1,I_coletra,stare,im0235,0.8056134980683544,0.8888425601342502,44,15,53,9,4.123105625617661,2445.5,7740.86,108,12
I_coletra_s1,I_coletra,stare,im0236,0.8173527976882952,0.8804654943812379,54,17,57,3,5.0,1694.5,7869.82,140,21
I_coletra_s1,I_coletra,stare,im0239,0.7622742834127677,0.8433092107876642,94,18,97,3,9.433981132056603,1754.32,8654.32,151,9
I_coletra_s1,I_coletra,stare,im0240,0.7234585400425231,0.8153398053886675,70,23,77,7,23.41900696426551,475.9,3646.87,117,14
I_coletra_s1,I_coletra,stare,im0255,0.8552895049220033,0.8863005301489844,91,29,94,3,3.605551275463989,8364.02,10587.03,147,4
I_coletra_s1,I_coletra,stare,im0291,0.804490664145592,0.8576223877207332,26,9,31,5,15.177206068009445,1249.71,4590.45,72,7
I_coletra_s1,I_coletra,stare,im0319,0.7516870158855192,0.8143951753436867,60,16,67,7,18.35755975068582,286.17,2075.24,94,15
I_coletra_s1,I_coletra,stare,im0324,0.5636282989576403,0.6288698892727289,101,12,106,5,59.19290005827674,110.78,3671.72,91,16
I_coletra_s2,I_coletra,stare,im0001,0.6553754335027018,0.7421780747422401,160,14,164,4,19.849433241279208,600.35,7318.51,105,26
I_coletra_s2,I_coletra,stare,im0002,0.7618524620172067,0.7927094690005592,63,17,65,2,16.492422502470642,1125.0,7020.85,107,22
I_coletra_s2,I_coletra,stare,im0003,0.739932284405497,0.7878942440339716,81,11,90,9,15.264337522473747,554.7,4712.73,100,30
I_coletra_s2,I_coletra,stare,im0004,0.6024854876952007,0.7322740267557982,85,14,96,11,29.0,162.3,2264.78,106,23
I_coletra_s2,I_coletra,stare,im0005,0.7713530692308588,0.8019496873562504,111,19,120,9,21.633307652783937,1086.07,2831.52,68,7
I_coletra_s2,I_coletra,stare,im0044,0.76630786982155,0.8303582757664986,89,2,105,16,10.44030650891055,343.49,1471.06,93,23
I_coletra_s2,I_coletra,stare,im0077,0.7744627632069458,0.8480725028114341,56,9,63,7,9.055385138137417,6447.02,7243.06,35,2
I_coletra_s2,I_coletra,stare,im0081,0.7328185855825077,0.8226600478857321,100,4,103,3,15.0,2954.44,4825.14,42,5
I_coletra_s2,I_coletra,stare,im0082,0.7679862986628022,0.846485335509306,83,5,91,8,8.48528137423857,2691.51,6053.12,71,8
I_coletra_s2,I_coletra,stare,im0139,0.7721416416821976,0.8324018589245885,92,14,96,4,10.04987562112089,720.58,8206.02,108,26
I_coletra_s2,I_coletra,stare,im0162,0.7912514732669024,0.8584874801209074,76,15,80,4,5.0,8673.15,10366.0,96,2
I_coletra_s2,I_coletra,stare,im0163,0.7951129932916089,0.8766649129465992,54,0,55,1,7.211102550927978,6980.8,8302.0,43,4
I_coletra_s2,I_coletra,stare,im0235,0.8037977781040474,0.8745120513197494,66,3,75,9,5.0,2240.45,7740.86,105,18
I_coletra_s2,I_coletra,stare,im0236,0.8194217130387343,0.8791617108548371,66,15,69,3,6.0,1688.6,7869.82,115,19
I_coletra_s2,I_coletra,stare,im0239,0.7637915847957178,0.8459883232087075,74,25,77,3,9.055385138137417,1642.82,8654.32,166,10
I_coletra_s2,I_coletra,stare,im0240,0.7205935390798084,0.8186268084034198,72,23,79,7,23.323807579381203,588.42,3646.87,113,15
I_coletra_s2,I_coletra,stare,im0255,0.8535415317454607,0.8793870178604978,82,23,85,3,4.123105625617661,8577.47,10587.03,131,4
I_coletra_s2,I_coletra,stare,im0291,0.8143738242087967,0.865030215886913,39,10,44,5,10.63014581273465,1095.93,4590.45,76,6
I_coletra_s2,I_coletra,stare,im0319,0.7513812154696132,0.8056760299502116,61,16,68,7,19.1049731745428,238.38,2075.24,102,21
I_coletra_s2,I_coletra,stare,im0324,0.5200018563207722,0.6157577825991565,79,11,84,5,49.65782909948905,73.31,3671.72,61,17
I_coletra_s3,I_coletra,stare,im0001,0.6604178748883212,0.7532355478861088,145,4,149,4,20.8806130178211,640.56,7318.51,117,27
I_coletra_s3,I_coletra,stare,im0002,0.7663595644732529,0.793096988788562,47,16,49,2,19.026297590440446,2513.24,7020.85,101,18
I_coletra_s3,I_coletra,stare,im0003,0.7424983373107469,0.7920294677814376,93,7,102,9,15.132745950421556,673.7,4712.73,102,16
I_coletra_s3,I_coletra,stare,im0004,0.600484970107446,0.7163608250228589,58,15,69,11,37.6762472087335,156.16,2264.78,98,20
I_coletra_s3,I_coletra,stare,im0005,0.7549966265166849,0.794658075241432,111,38,120,9,24.351591323771842,1574.63,2831.52,56,3
I_coletra_s3,I_coletra,stare,im0044,0.7763324920476098,0.8392493020930637,101,7,117,16,11.313708498984761,745.4,1471.06,97,19
I_coletra_s3,I_coletra,stare,im0077,0.7866939857779921,0.8707837757255646,54,10,61,7,6.708203932499369,6544.77,7243.06,39,1
I_coletra_s3,I_coletra,stare,im0081,0.7386132160026073,0.8317620494785108,89,1,92,3,14.0,2083.05,4825.14,59,10
I_coletra_s3,I_coletra,stare,im0082,0.8030207677784771,0.8734741141399098,73,5,81,8,4.47213595499958,4561.29,6053.12,80,4
I_coletra_s3,I_coletra,stare,im0139,0.7802133644711002,0.8396217212103503,77,5,81,4,11.0,1507.65,8206.02,92,12
I_coletra_s3,I_coletra,stare,im0162,0.793298789164228,0.8636518668884239,76,12,80,4,4.47213595499958,8441.59,10366.0,102,2
I_coletra_s3,I_coletra,stare,im0163,0.7988629185091598,0.8825318730044676,51,2,52,1,5.0,6637.55,8302.0,41,6
I_coletra_s3,I_coletra,stare,im0235,0.810138922739459,0.8888708314635811,68,5,77,9,4.0,5389.81,7740.86,93,15
I_coletra_s3,I_coletra,stare,im0236,0.8298576508077117,0.8918952881449781,50,12,53,3,4.47213595499958,2139.92,7869.82,104,7
I_coletra_s3,I_coletra,stare,im0239,0.7636078733230701,0.8438533737850681,84,18,87,3,7.615773105863909,1516.9,8654.32,160,14
I_coletra_s3,I_coletra,stare,im0240,0.6867954173486088,0.7856960587144661,59,23,66,7,28.0178514522438,531.3,3646.87,110,19
I_coletra_s3,I_coletra,stare,im0255,0.8547520288548242,0.8877825260230364,75,29,78,3,3.605551275463989,8632.04,10587.03,139,3
I_coletra_s3,I_coletra,stare,im0291,0.8120235242866478,0.8503071090687968,27,5,32,5,16.525710072597512,1170.66,4590.45,66,3
I_coletra_s3,I_coletra,stare,im0319,0.6840608601330949,0.7613866178365789,72,15,79,7,17.46424919657298,160.99,2075.24,102,24
I_coletra_s3,I_coletra,stare,im0324,0.5173680293828168,0.5875874006557726,76,10,81,5,69.6932463203109,53.23,3671.72,73,23
I_coletra_s4,I_coletra,stare,im0001,0.6358519414621032,0.7435502906115247,159,18,163,4,18.383415482841936,504.56,7318.51,117,28
I_coletra_s4,I_coletra,stare,im0002,0.7755668334002702,0.8049370556625024,42,14,44,2,20.8806130178211,1177.62,7020.85,104,16
I_coletra_s4,I_coletra,stare,im0003,0.7371012369791666,0.7622765508597275,87,8,96,9,17.204650534085253,512.35,4712.73,109,28
I_coletra_s4,I_coletra,stare,im0004,0.5447588227576857,0.67219640994957,92,15,103,11,38.8329756778952,79.88,2264.78,103,25
I_coletra_s4,I_coletra,stare,im0005,0.7592636863495099,0.7991649556847238,147,17,156,9,21.095023109728988,1328.24,2831.52,79,11
I_coletra_s4,I_coletra,stare,im0044,0.7683907412943934,0.8275788968582747,101,2,117,16,13.0,522.94,1471.06,96,17
I_coletra_s4,I_coletra,stare,im0077,0.7799833676826843,0.851559342439108,74,18,81,7,8.94427190999916,5477.51,7243.06,46,3
I_coletra_s4,I_coletra,stare,im0081,0.740688609787787,0.8268721717068064,96,10,99,3,15.0,2114.87,4825.14,61,5
I_coletra_s4,I_coletra,stare,im0082,0.7910315537142708,0.8594345758524838,62,11,70,8,6.708203932499369,4673.49,6053.12,69,6
I_coletra_s4,I_coletra,stare,im0139,0.77538246632013,0.8382618798157137,86,9,90,4,10.198039027185569,764.63,8206.02,114,21
I_coletra_s4,I_coletra,stare,im0162,0.7978799831916826,0.8658300989025153,94,21,98,4,4.123105625617661,8567.43,10366.0,108,2
I_coletra_s4,I_coletra,stare,im0163,0.8022266542122137,0.883063124243723,39,3,40,1,5.0,6877.52,8302.0,43,8
I_coletra_s4,I_coletra,stare,im0235,0.8033020140813973,0.8738049179231295,53,3,62,9,5.656854249492381,1827.38,7740.86,96,14
I_coletra_s4,I_coletra,stare,im0236,0.8094056925235518,0.8707032645395627,60,9,63,3,6.708203932499369,2006.49,7869.82,103,16
I_coletra_s4,I_coletra,stare,im0239,0.7569182259469776,0.8381152218541654,79,26,82,3,10.295630140987,1447.17,8654.32,150,12
I_coletra_s4,I_coletra,stare,im0240,0.7338061101261595,0.824903910452546,76,22,83,7,19.235384061671343,1049.74,3646.87,109,20
I_coletra_s4,I_coletra,stare,im0255,0.8572015665038921,0.8863636648704086,85,26,88,3,3.1622776601683795,8390.37,10587.03,146,4
I_coletra_s4,I_coletra,stare,im0291,0.8022935220202513,0.8475485951580203,27,7,32,5,20.0,1411.75,4590.45,81,4
I_coletra_s4,I_coletra,stare,im0319,0.7338369691310868,0.789942379685756,54,16,61,7,15.811388300841896,250.69,2075.24,99,22
I_coletra_s4,I_coletra,stare,im0324,0.45006839945280436,0.5420784220880892,65,13,70,5,79.4184872893094,46.77,3671.72,62,18
I_coletra_s5,I_coletra,stare,im0001,0.6242745479553156,0.7240978772360916,161,9,165,4,20.0,467.89,7318.51,133,26
I_coletra_s5,I_coletra,stare,im0002,0.7639745832949627,0.7867554584252522,49,13,51,2,19.235384061671343,1227.05,7020.85,129,13
I_coletra_s5,I_coletra,stare,im0003,0.7003306281935677,0.7265122021343785,112,6,121,9,18.027756377319946,253.93,4712.73,121,36
I_coletra_s5,I_coletra,stare,im0004,0.5757434352861325,0.720253723172851,110,12,121,11,30.083217912982647,129.32,2264.78,144,32
I_coletra_s5,I_coletra,stare,im0005,0.7651699899583991,0.7962323304575258,160,17,169,9,21.213203435596427,939.69,2831.52,81,5
I_coletra_s5,I_coletra,stare,im0044,0.7561853645765152,0.8031318794270328,114,3,130,16,14.422205101855956,594.75,1471.06,116,17
I_coletra_s5,I_coletra,stare,im0077,0.7773156994242754,0.8492564017667598,68,22,75,7,8.94427190999916,5594.53,7243.06,70,6
I_coletra_s5,I_coletra,stare,im0081,0.7449073614674737,0.8291688009252433,127,5,130,3,12.727922061357855,1933.66,4825.14,72,11
I_coletra_s5,I_coletra,stare,im0082,0.7945311872305096,0.8645658270400298,72,11,80,8,5.656854249492381,2424.68,6053.12,106,8
I_coletra_s5,I_coletra,stare,im0139,0.7873824689111313,0.8336417093151329,98,9,102,4,10.0,750.78,8206.02,117,22
I_coletra_s5,I_coletra,stare,im0162,0.8023494058188771,0.8622479095220167,74,21,78,4,4.47213595499958,8041.12,10366.0,119,3
I_coletra_s5,I_coletra,stare,im0163,0.7870203719644208,0.8731687419038542,59,2,60,1,6.708203932499369,6100.5,8302.0,62,6
I_coletra_s5,I_coletra,stare,im0235,0.8043780536030922,0.8740341848958674,55,8,64,9,5.0990195135927845,1587.59,7740.86,134,16
I_coletra_s5,I_coletra,stare,im0236,0.7953915476675293,0.8580917497735567,74,12,77,3,7.280109889280518,1880.91,7869.82,136,13
I_coletra_s5,I_coletra,stare,im0239,0.7535415575777303,0.8310276300849408,93,21,96,3,10.63014581273465,1316.1,8654.32,173,14
I_coletra_s5,I_coletra,stare,im0240,0.7047199149706728,0.7928467908288703,71,23,78,7,23.345235059857504,464.12,3646.87,118,19
I_coletra_s5,I_coletra,stare,im0255,0.8619418573218981,0.8888401828426664,88,28,91,3,3.0,8094.27,10587.03,170,7
I_coletra_s5,I_coletra,stare,im0291,0.8084950567557672,0.8509642983985839,23,6,28,5,13.416407864998739,1076.33,4590.45,89,4
I_coletra_s5,I_coletra,stare,im0319,0.7159568950613727,0.7750178702368332,80,14,87,7,21.197874267729823,276.83,2075.24,112,18
I_coletra_s5,I_coletra,stare,im0324,0.454558910597987,0.5267943163608453,84,13,89,5,67.46850019165478,45.52,3671.72,71,16
J_liot_s0,J_liot,stare,im0001,0.7212766251156113,0.8009451181982125,145,3,149,4,13.45362404707371,1093.86,7318.51,118,21
J_liot_s0,J_liot,stare,im0002,0.8115208685890455,0.856879771869877,80,14,82,2,7.810249675906654,2810.29,7020.85,123,20
J_liot_s0,J_liot,stare,im0003,0.762605548854041,0.8124553046376793,113,5,122,9,15.535435767705385,1278.63,4712.73,105,16
J_liot_s0,J_liot,stare,im0004,0.7459630959338732,0.8199057467211049,85,12,96,11,19.1049731745428,489.01,2264.78,83,13
J_liot_s0,J_liot,stare,im0005,0.7707637355650857,0.7962133834953659,145,3,154,9,22.135943621178654,1791.23,2831.52,68,8
J_liot_s0,J_liot,stare,im0044,0.7632144266319835,0.8230976311569419,125,2,141,16,13.92838827718412,859.46,1471.06,79,17
J_liot_s0,J_liot,stare,im0077,0.7545616169177506,0.8426549872086326,71,7,78,7,11.180339887498949,3082.06,7243.06,39,2
J_liot_s0,J_liot,stare,im0081,0.7469293924466338,0.831471223903608,97,7,100,3,13.0,3164.67,4825.14,67,9
J_liot_s0,J_liot,stare,im0082,0.7581800154235981,0.8271108655144168,88,10,96,8,10.770329614269007,2623.23,6053.12,64,4
J_liot_s0,J_liot,stare,im0139,0.7634612248993465,0.8272730467400767,112,7,116,4,11.180339887498949,1680.44,8206.02,98,19
J_liot_s0,J_liot,stare,im0162,0.7568491819842226,0.834163961508226,97,16,101,4,8.06225774829855,8665.49,10366.0,81,5
J_liot_s0,J_liot,stare,im0163,0.7673096796417499,0.8437164702262953,70,1,71,1,12.980624847486148,6272.05,8302.0,40,6
J_liot_s0,J_liot,stare,im0235,0.7853870660186498,0.8548795224059023,95,3,104,9,8.0,1810.16,7740.86,89,11
J_liot_s0,J_liot,stare,im0236,0.7987198644562366,0.8672757020194696,79,8,82,3,9.0,1991.42,7869.82,85,8
J_liot_s0,J_liot,stare,im0239,0.7801895368675359,0.8508931207117298,97,18,100,3,8.06225774829855,2198.39,8654.32,157,1
J_liot_s0,J_liot,stare,im0240,0.7304352086625265,0.8170248811426333,93,20,100,7,18.35755975068582,1561.65,3646.87,83,10
J_liot_s0,J_liot,stare,im0255,0.8298178837032265,0.8611536573024662,100,26,103,3,7.0710678118654755,8428.07,10587.03,136,5
J_liot_s0,J_liot,stare,im0291,0.8223643307576162,0.8584808548856024,58,6,63,5,10.0,2098.49,4590.45,101,9
J_liot_s0,J_liot,stare,im0319,0.7412560935207535,0.7915256700592108,119,13,126,7,30.727771420812765,714.18,2075.24,86,11
J_liot_s0,J_liot,stare,im0324,0.6716662419454658,0.739757485591426,112,1,117,5,22.388561094809482,271.6,3671.72,103,15
J_liot_s1,J_liot,stare,im0001,0.7255367309143288,0.7971570215773437,141,7,145,4,15.620499351813308,1057.7,7318.51,123,20
J_liot_s1,J_liot,stare,im0002,0.8078751072678064,0.8569600861578492,114,12,116,2,9.486832980505138,3242.67,7020.85,112,13
J_liot_s1,J_liot,stare,im0003,0.7602849449538157,0.8044967443609929,125,10,134,9,18.681541692269406,1232.63,4712.73,90,13
J_liot_s1,J_liot,stare,im0004,0.7470956794152199,0.8090895696074624,104,10,115,11,21.840329667841555,481.99,2264.78,94,15
J_liot_s1,J_liot,stare,im0005,0.7699857453321804,0.7845807591987182,157,1,166,9,23.769728648009426,1164.37,2831.52,73,8
J_liot_s1,J_liot,stare,im0044,0.7494478386828443,0.8024843563429942,137,3,153,16,19.235384061671343,854.91,1471.06,89,18
J_liot_s1,J_liot,stare,im0077,0.7487255734919286,0.8200297763812013,72,6,79,7,13.152946437965905,6487.27,7243.06,41,1
J_liot_s1,J_liot,stare,im0081,0.7444206345058276,0.8187377494508334,92,7,95,3,16.0312195418814,2521.85,4825.14,47,3
J_liot_s1,J_liot,stare,im0082,0.7571433829393073,0.8145181040731493,107,11,115,8,12.206555615733702,2630.09,6053.12,71,7
J_liot_s1,J_liot,stare,im0139,0.7579847555307678,0.8159208611340936,127,12,131,4,13.0,1832.3,8206.02,110,15
J_liot_s1,J_liot,stare,im0162,0.7628219426112285,0.8348584989791121,77,20,81,4,8.54400374531753,8605.2,10366.0,81,6
J_liot_s1,J_liot,stare,im0163,0.7632411067193676,0.8353117020009034,94,5,95,1,14.317821063276353,6244.99,8302.0,40,3
J_liot_s1,J_liot,stare,im0235,0.7776591706993073,0.842722891553127,98,8,107,9,9.219544457292887,1671.74,7740.86,96,5
J_liot_s1,J_liot,stare,im0236,0.7899404803914649,0.8440160869409454,100,18,103,3,12.165525060596439,2446.84,7869.82,85,9
J_liot_s1,J_liot,stare,im0239,0.7782020044711261,0.8337698130780324,97,22,100,3,11.045361017187261,2189.27,8654.32,155,3
