run,config,image,min_size,band,breaks,gt_px,skel_px,dice,cldice,tprec,tsens
A_dice_s1,A_dice,19,0,Q2,35,6957,2067,0.77673,0.82591,0.74442,0.92743
A_dice_s1,A_dice,19,0,Q3,4,8771,2610,0.88431,0.96274,0.93555,0.99157
A_dice_s1,A_dice,19,0,Q4_clearest,1,7909,2077,0.9611,0.9924,0.98585,0.99904
A_dice_s1,A_dice,19,20,Q1_dimmest,134,3731,1722,0.62625,0.64852,0.67473,0.62427
A_dice_s1,A_dice,19,20,Q2,33,6957,2067,0.78259,0.84555,0.77797,0.92598
A_dice_s1,A_dice,19,20,Q3,4,8771,2610,0.88503,0.96519,0.94018,0.99157
A_dice_s1,A_dice,19,20,Q4_clearest,1,7909,2077,0.9611,0.9924,0.98585,0.99904
A_dice_s1,A_dice,20,0,Q1_dimmest,214,5411,1924,0.61058,0.6079,0.57238,0.64813
A_dice_s1,A_dice,20,0,Q2,27,7210,2225,0.78931,0.84573,0.77336,0.93303
A_dice_s1,A_dice,20,0,Q3,6,6951,2027,0.8523,0.9412,0.8981,0.98865
A_dice_s1,A_dice,20,0,Q4_clearest,1,4693,1197,0.93601,0.99148,0.98471,0.99833
A_dice_s1,A_dice,20,20,Q1_dimmest,199,5411,1924,0.61667,0.62249,0.61472,0.63046
A_dice_s1,A_dice,20,20,Q2,27,7210,2225,0.79485,0.86099,0.8026,0.92854
A_dice_s1,A_dice,20,20,Q3,6,6951,2027,0.85503,0.95045,0.91509,0.98865
A_dice_s1,A_dice,20,20,Q4_clearest,1,4693,1197,0.936,0.99187,0.9855,0.99833
B_cldice_s1,B_cldice,01,0,Q1_dimmest,200,4597,1791,0.58984,0.55868,0.52422,0.59799
B_cldice_s1,B_cldice,01,0,Q2,60,6946,2500,0.76978,0.82468,0.75732,0.9052
B_cldice_s1,B_cldice,01,0,Q3,8,8473,2538,0.84736,0.96186,0.94228,0.98227
B_cldice_s1,B_cldice,01,0,Q4_clearest,0,9424,2483,0.91971,0.99055,0.98245,0.99879
B_cldice_s1,B_cldice,01,20,Q1_dimmest,189,4597,1791,0.59064,0.55998,0.53641,0.58571
B_cldice_s1,B_cldice,01,20,Q2,58,6946,2500,0.77215,0.83219,0.77271,0.9016
B_cldice_s1,B_cldice,01,20,Q3,7,8473,2538,0.84873,0.96501,0.94946,0.98109
B_cldice_s1,B_cldice,01,20,Q4_clearest,0,9424,2483,0.91998,0.99178,0.98486,0.99879
B_cldice_s1,B_cldice,02,0,Q1_dimmest,232,5691,1790,0.54178,0.46716,0.46506,0.46927
B_cldice_s1,B_cldice,02,0,Q2,39,6606,1861,0.79183,0.76581,0.68661,0.86566
B_cldice_s1,B_cldice,02,0,Q3,1,8662,2260,0.8891,0.95137,0.91466,0.99115
B_cldice_s1,B_cldice,02,0,Q4_clearest,1,12831,3378,0.95943,0.99327,0.98693,0.9997
B_cldice_s1,B_cldice,02,20,Q1_dimmest,218,5691,1790,0.54457,0.4753,0.4932,0.45866
B_cldice_s1,B_cldice,02,20,Q2,37,6606,1861,0.79326,0.76996,0.70291,0.85116
B_cldice_s1,B_cldice,02,20,Q3,1,8662,2260,0.89054,0.95578,0.92285,0.99115
B_cldice_s1,B_cldice,02,20,Q4_clearest,1,12831,3378,0.95943,0.99327,0.98693,0.9997
B_cldice_s1,B_cldice,03,0,Q1_dimmest,254,10358,3377,0.53514,0.50959,0.55204,0.4732
B_cldice_s1,B_cldice,03,0,Q2,30,9353,2708,0.81529,0.85001,0.81105,0.89291
B_cldice_s1,B_cldice,03,0,Q3,7,8095,2089,0.92529,0.96547,0.95282,0.97846
B_cldice_s1,B_cldice,03,0,Q4_clearest,0,5087,1047,0.98678,0.99904,1.0,0.99809
B_cldice_s1,B_cldice,03,20,Q1_dimmest,246,10358,3377,0.53832,0.51744,0.57921,0.46757
B_cldice_s1,B_cldice,03,20,Q2,28,9353,2708,0.81743,0.85635,0.82424,0.89106
B_cldice_s1,B_cldice,03,20,Q3,7,8095,2089,0.92635,0.96881,0.96028,0.9775
B_cldice_s1,B_cldice,03,20,Q4_clearest,0,5087,1047,0.98678,0.99904,1.0,0.99809
B_cldice_s1,B_cldice,04,0,Q1_dimmest,234,7750,3035,0.52466,0.45133,0.54102,0.38715
B_cldice_s1,B_cldice,04,0,Q2,37,6017,1865,0.79398,0.82298,0.77759,0.87399
B_cldice_s1,B_cldice,04,0,Q3,2,6293,1680,0.8982,0.95507,0.92891,0.98274
B_cldice_s1,B_cldice,04,0,Q4_clearest,1,10294,2346,0.9706,0.99067,0.98776,0.99361
B_cldice_s1,B_cldice,04,20,Q1_dimmest,213,7750,3035,0.52202,0.44672,0.56897,0.36771
B_cldice_s1,B_cldice,04,20,Q2,31,6017,1865,0.79433,0.82414,0.78443,0.8681
B_cldice_s1,B_cldice,04,20,Q3,2,6293,1680,0.8988,0.95771,0.93393,0.98274
B_cldice_s1,B_cldice,04,20,Q4_clearest,1,10294,2346,0.9706,0.99067,0.98776,0.99361
B_cldice_s1,B_cldice,05,0,Q1_dimmest,285,9685,3539,0.52709,0.44136,0.56196,0.36338
B_cldice_s1,B_cldice,05,0,Q2,25,7440,2198,0.83953,0.84195,0.8026,0.88535
B_cldice_s1,B_cldice,05,0,Q3,2,7606,2186,0.92886,0.98253,0.97258,0.99268
B_cldice_s1,B_cldice,05,0,Q4_clearest,1,6179,1663,0.97177,0.99676,0.99592,0.99759
B_cldice_s1,B_cldice,05,20,Q1_dimmest,267,9685,3539,0.52632,0.43924,0.60084,0.34614
B_cldice_s1,B_cldice,05,20,Q2,24,7440,2198,0.8412,0.8469,0.81787,0.87807
B_cldice_s1,B_cldice,05,20,Q3,2,7606,2186,0.92879,0.9823,0.97257,0.99222
B_cldice_s1,B_cldice,05,20,Q4_clearest,1,6179,1663,0.97177,0.99676,0.99592,0.99759
B_cldice_s1,B_cldice,06,0,Q1_dimmest,363,10790,3981,0.52383,0.48208,0.5972,0.40417
B_cldice_s1,B_cldice,06,0,Q2,39,7933,2378,0.83684,0.83042,0.81572,0.84567
B_cldice_s1,B_cldice,06,0,Q3,1,7891,2229,0.9398,0.98288,0.9727,0.99327
B_cldice_s1,B_cldice,06,0,Q4_clearest,0,5502,1401,0.97984,0.9986,0.99721,1.0
B_cldice_s1,B_cldice,06,20,Q1_dimmest,344,10790,3981,0.52382,0.47996,0.6142,0.39387
B_cldice_s1,B_cldice,06,20,Q2,36,7933,2378,0.83907,0.83683,0.83349,0.8402
B_cldice_s1,B_cldice,06,20,Q3,1,7891,2229,0.94008,0.98396,0.97482,0.99327
B_cldice_s1,B_cldice,06,20,Q4_clearest,0,5502,1401,0.98011,0.9993,0.9986,1.0
B_cldice_s1,B_cldice,07,0,Q1_dimmest,228,8316,2808,0.52209,0.44721,0.56263,0.37108
B_cldice_s1,B_cldice,07,0,Q2,51,7149,2172,0.804,0.80451,0.78707,0.82274
B_cldice_s1,B_cldice,07,0,Q3,6,7254,1955,0.90405,0.95493,0.93061,0.98056
B_cldice_s1,B_cldice,07,0,Q4_clearest,0,7433,2033,0.96968,0.9944,0.99127,0.99754
B_cldice_s1,B_cldice,07,20,Q1_dimmest,195,8316,2808,0.51995,0.44204,0.59643,0.35114
B_cldice_s1,B_cldice,07,20,Q2,46,7149,2172,0.80454,0.80407,0.80153,0.80663
B_cldice_s1,B_cldice,07,20,Q3,6,7254,1955,0.90494,0.95676,0.93641,0.97801
B_cldice_s1,B_cldice,07,20,Q4_clearest,0,7433,2033,0.96968,0.9944,0.99127,0.99754
B_cldice_s1,B_cldice,08,0,Q1_dimmest,269,9976,3245,0.56033,0.49651,0.57269,0.43821
B_cldice_s1,B_cldice,08,0,Q2,39,8461,2479,0.83755,0.84214,0.8086,0.87858
B_cldice_s1,B_cldice,08,0,Q3,4,6640,1970,0.92496,0.97388,0.96274,0.98528
B_cldice_s1,B_cldice,08,0,Q4_clearest,0,3312,891,0.97476,0.99511,0.99471,0.99551
B_cldice_s1,B_cldice,08,20,Q1_dimmest,240,9976,3245,0.5614,0.49868,0.61557,0.41911
B_cldice_s1,B_cldice,08,20,Q2,36,8461,2479,0.83827,0.8449,0.82184,0.8693
B_cldice_s1,B_cldice,08,20,Q3,4,6640,1970,0.92539,0.97484,0.9651,0.98477
B_cldice_s1,B_cldice,08,20,Q4_clearest,0,3312,891,0.97476,0.99511,0.99471,0.99551
B_cldice_s1,B_cldice,09,0,Q1_dimmest,273,9368,3406,0.57649,0.53751,0.62969,0.46888
B_cldice_s1,B_cldice,09,0,Q2,38,7639,2383,0.84106,0.86453,0.82496,0.9081
B_cldice_s1,B_cldice,09,0,Q3,1,6249,1936,0.92239,0.98,0.97051,0.98967
B_cldice_s1,B_cldice,09,0,Q4_clearest,2,3485,1001,0.9689,0.98787,1.0,0.97602
B_cldice_s1,B_cldice,09,20,Q1_dimmest,250,9368,3406,0.57629,0.53648,0.65093,0.45625
B_cldice_s1,B_cldice,09,20,Q2,36,7639,2383,0.84038,0.86394,0.83055,0.90013
B_cldice_s1,B_cldice,09,20,Q3,1,6249,1936,0.92252,0.98052,0.97203,0.98915
B_cldice_s1,B_cldice,09,20,Q4_clearest,2,3485,1001,0.9689,0.98787,1.0,0.97602
B_cldice_s1,B_cldice,10,0,Q1_dimmest,305,7560,3177,0.55438,0.49176,0.52351,0.46364
B_cldice_s1,B_cldice,10,0,Q2,29,6756,2369,0.80377,0.81259,0.75252,0.88307
B_cldice_s1,B_cldice,10,0,Q3,5,6741,2035,0.89433,0.95428,0.91836,0.99312
B_cldice_s1,B_cldice,10,0,Q4_clearest,0,6099,1556,0.95602,0.99402,0.98812,1.0
B_cldice_s1,B_cldice,10,20,Q1_dimmest,291,7560,3177,0.55699,0.49557,0.5489,0.45168
B_cldice_s1,B_cldice,10,20,Q2,29,6756,2369,0.80519,0.81617,0.76311,0.87716
B_cldice_s1,B_cldice,10,20,Q3,5,6741,2035,0.89491,0.95637,0.92224,0.99312
B_cldice_s1,B_cldice,10,20,Q4_clearest,0,6099,1556,0.95632,0.99535,0.99073,1.0
B_cldice_s1,B_cldice,11,0,Q1_dimmest,309,6386,2930,0.50358,0.43125,0.48315,0.38942
B_cldice_s1,B_cldice,11,0,Q2,55,5601,2186,0.76784,0.73194,0.66171,0.81885
B_cldice_s1,B_cldice,11,0,Q3,7,6593,2129,0.85069,0.91088,0.85787,0.97088
B_cldice_s1,B_cldice,11,0,Q4_clearest,2,10959,3211,0.93002,0.97903,0.96267,0.99595
B_cldice_s1,B_cldice,11,20,Q1_dimmest,290,6386,2930,0.50762,0.43819,0.51767,0.37986
B_cldice_s1,B_cldice,11,20,Q2,52,5601,2186,0.77046,0.73613,0.67609,0.80787
B_cldice_s1,B_cldice,11,20,Q3,6,6593,2129,0.85102,0.91249,0.86146,0.96994
B_cldice_s1,B_cldice,11,20,Q4_clearest,2,10959,3211,0.93014,0.97918,0.96296,0.99595
B_cldice_s1,B_cldice,12,0,Q1_dimmest,223,6741,2151,0.58831,0.54862,0.56285,0.5351
B_cldice_s1,B_cldice,12,0,Q2,52,7686,2661,0.8085,0.83041,0.78392,0.88275
B_cldice_s1,B_cldice,12,0,Q3,3,7976,2374,0.88461,0.95657,0.93482,0.97936
B_cldice_s1,B_cldice,12,0,Q4_clearest,0,6087,1526,0.95499,0.99551,0.993,0.99803
B_cldice_s1,B_cldice,12,20,Q1_dimmest,214,6741,2151,0.58988,0.55394,0.58297,0.52766
B_cldice_s1,B_cldice,12,20,Q2,49,7686,2661,0.80988,0.8337,0.79407,0.87749
B_cldice_s1,B_cldice,12,20,Q3,3,7976,2374,0.88517,0.95813,0.9378,0.97936
B_cldice_s1,B_cldice,12,20,Q4_clearest,0,6087,1526,0.95499,0.99551,0.993,0.99803
B_cldice_s1,B_cldice,13,0,Q1_dimmest,303,8947,3161,0.54898,0.48961,0.52496,0.45872
B_cldice_s1,B_cldice,13,0,Q2,73,7970,2798,0.80058,0.78801,0.73586,0.84811
B_cldice_s1,B_cldice,13,0,Q3,3,7295,2120,0.90218,0.95975,0.93712,0.98349
B_cldice_s1,B_cldice,13,0,Q4_clearest,0,8047,2107,0.9722,0.99859,0.99718,1.0
B_cldice_s1,B_cldice,13,20,Q1_dimmest,277,8947,3161,0.54811,0.48828,0.54692,0.441
B_cldice_s1,B_cldice,13,20,Q2,66,7970,2798,0.801,0.78935,0.74824,0.83524
B_cldice_s1,B_cldice,13,20,Q3,3,7295,2120,0.90208,0.95948,0.93834,0.9816
B_cldice_s1,B_cldice,13,20,Q4_clearest,0,8047,2107,0.9722,0.99859,0.99718,1.0
B_cldice_s1,B_cldice,14,0,Q1_dimmest,183,4886,1623,0.54668,0.50273,0.4368,0.59211
B_cldice_s1,B_cldice,14,0,Q2,48,6453,2243,0.76567,0.74987,0.64397,0.89746
B_cldice_s1,B_cldice,14,0,Q3,4,8104,2470,0.86509,0.9347,0.88277,0.99312
B_cldice_s1,B_cldice,14,0,Q4_clearest,0,7234,2022,0.94277,0.99144,0.98303,1.0
B_cldice_s1,B_cldice,14,20,Q1_dimmest,177,4886,1623,0.55525,0.52363,0.47531,0.58287
B_cldice_s1,B_cldice,14,20,Q2,44,6453,2243,0.76919,0.75889,0.65956,0.89345
B_cldice_s1,B_cldice,14,20,Q3,4,8104,2470,0.8657,0.93702,0.88788,0.9919
B_cldice_s1,B_cldice,14,20,Q4_clearest,0,7234,2022,0.94289,0.99193,0.98399,1.0
B_cldice_s1,B_cldice,15,0,Q1_dimmest,156,4357,1638,0.51093,0.48811,0.42702,0.5696
B_cldice_s1,B_cldice,15,0,Q2,25,5141,1751,0.74093,0.75993,0.64899,0.91662
B_cldice_s1,B_cldice,15,0,Q3,2,6066,1760,0.82583,0.90656,0.83105,0.99716
B_cldice_s1,B_cldice,15,0,Q4_clearest,2,8050,2502,0.92665,0.97678,0.95903,0.9952
B_cldice_s1,B_cldice,15,20,Q1_dimmest,149,4357,1638,0.52112,0.50712,0.46645,0.55556
B_cldice_s1,B_cldice,15,20,Q2,24,5141,1751,0.74542,0.77118,0.66893,0.91034
B_cldice_s1,B_cldice,15,20,Q3,2,6066,1760,0.83075,0.92051,0.85565,0.99602
B_cldice_s1,B_cldice,15,20,Q4_clearest,2,8050,2502,0.92724,0.97813,0.96163,0.9952
B_cldice_s1,B_cldice,16,0,Q1_dimmest,236,6445,1959,0.60185,0.60122,0.6371,0.56917
B_cldice_s1,B_cldice,16,0,Q2,53,6977,2256,0.82534,0.8673,0.8413,0.89495
B_cldice_s1,B_cldice,16,0,Q3,0,7630,2131,0.87679,0.95423,0.91681,0.99484
B_cldice_s1,B_cldice,16,0,Q4_clearest,2,8739,2466,0.93375,0.9827,0.96675,0.99919
B_cldice_s1,B_cldice,16,20,Q1_dimmest,231,6445,1959,0.60779,0.61529,0.68349,0.55947
B_cldice_s1,B_cldice,16,20,Q2,50,6977,2256,0.82764,0.87474,0.8587,0.8914
B_cldice_s1,B_cldice,16,20,Q3,0,7630,2131,0.87841,0.95908,0.92621,0.99437
B_cldice_s1,B_cldice,16,20,Q4_clearest,2,8739,2466,0.93465,0.98468,0.97059,0.99919
B_cldice_s1,B_cldice,17,0,Q1_dimmest,272,7862,2585,0.5936,0.59696,0.70291,0.51876
B_cldice_s1,B_cldice,17,0,Q2,41,7104,2140,0.83505,0.87385,0.85042,0.8986
B_cldice_s1,B_cldice,17,0,Q3,8,7222,1826,0.89245,0.96368,0.95124,0.97645
B_cldice_s1,B_cldice,17,0,Q4_clearest,1,5664,1433,0.92152,0.98496,0.97568,0.99442
B_cldice_s1,B_cldice,17,20,Q1_dimmest,250,7862,2585,0.59352,0.60102,0.75016,0.50135
B_cldice_s1,B_cldice,17,20,Q2,37,7104,2140,0.83651,0.88023,0.86961,0.89112
B_cldice_s1,B_cldice,17,20,Q3,8,7222,1826,0.8935,0.96568,0.95566,0.9759
B_cldice_s1,B_cldice,17,20,Q4_clearest,1,5664,1433,0.9225,0.9863,0.97832,0.99442
B_cldice_s1,B_cldice,18,0,Q1_dimmest,184,4966,1759,0.62563,0.61979,0.64054,0.60034
B_cldice_s1,B_cldice,18,0,Q2,45,6044,1968,0.79063,0.85446,0.80968,0.90447
B_cldice_s1,B_cldice,18,0,Q3,4,7429,2081,0.83317,0.95241,0.91601,0.99183
B_cldice_s1,B_cldice,18,0,Q4_clearest,0,7705,1851,0.8882,0.98591,0.97221,1.0
B_cldice_s1,B_cldice,18,20,Q1_dimmest,178,4966,1759,0.63343,0.63637,0.68213,0.59636
B_cldice_s1,B_cldice,18,20,Q2,44,6044,1968,0.79435,0.86487,0.82988,0.90295
B_cldice_s1,B_cldice,18,20,Q3,4,7429,2081,0.8368,0.96138,0.93274,0.99183
B_cldice_s1,B_cldice,18,20,Q4_clearest,0,7705,1851,0.89051,0.99082,0.98181,1.0
B_cldice_s1,B_cldice,19,0,Q1_dimmest,143,3731,1722,0.63308,0.65852,0.63732,0.68118
B_cldice_s1,B_cldice,19,0,Q2,29,6957,2067,0.76307,0.82902,0.73354,0.95307
B_cldice_s1,B_cldice,19,0,Q3,1,8771,2610,0.86867,0.9571,0.92196,0.99502
B_cldice_s1,B_cldice,19,0,Q4_clearest,0,7909,2077,0.96011,0.99703,0.99456,0.99952
B_cldice_s1,B_cldice,19,20,Q1_dimmest,134,3731,1722,0.63478,0.66304,0.65553,0.67073
B_cldice_s1,B_cldice,19,20,Q2,26,6957,2067,0.76636,0.84001,0.75427,0.94775
B_cldice_s1,B_cldice,19,20,Q3,1,8771,2610,0.86988,0.96072,0.93208,0.99119
B_cldice_s1,B_cldice,19,20,Q4_clearest,0,7909,2077,0.96011,0.99703,0.99456,0.99952
B_cldice_s1,B_cldice,20,0,Q1_dimmest,172,5411,1924,0.61663,0.62657,0.57047,0.69491
B_cldice_s1,B_cldice,20,0,Q2,18,7210,2225,0.7717,0.83577,0.74135,0.95775
B_cldice_s1,B_cldice,20,0,Q3,2,6951,2027,0.84241,0.93568,0.88611,0.99112
B_cldice_s1,B_cldice,20,0,Q4_clearest,0,4693,1197,0.934,0.98216,0.96494,1.0
B_cldice_s1,B_cldice,20,20,Q1_dimmest,165,5411,1924,0.62221,0.63951,0.59967,0.68503
B_cldice_s1,B_cldice,20,20,Q2,19,7210,2225,0.77651,0.85096,0.76762,0.95461
B_cldice_s1,B_cldice,20,20,Q3,2,6951,2027,0.84643,0.94755,0.90765,0.99112
B_cldice_s1,B_cldice,20,20,Q4_clearest,0,4693,1197,0.93465,0.98455,0.96958,1.0
C_boundary_s1,C_boundary,01,0,Q1_dimmest,198,4597,1791,0.57609,0.5576,0.55411,0.56114
C_boundary_s1,C_boundary,01,0,Q2,59,6946,2500,0.77148,0.82079,0.76874,0.8804
C_boundary_s1,C_boundary,01,0,Q3,10,8473,2538,0.85176,0.95261,0.93106,0.97518
C_boundary_s1,C_boundary,01,0,Q4_clearest,1,9424,2483,0.91905,0.98605,0.97516,0.99718
C_boundary_s1,C_boundary,01,20,Q1_dimmest,176,4597,1791,0.57332,0.55245,0.57246,0.53378
C_boundary_s1,C_boundary,01,20,Q2,51,6946,2500,0.77062,0.81963,0.78155,0.8616
C_boundary_s1,C_boundary,01,20,Q3,10,8473,2538,0.85378,0.95943,0.94567,0.9736
C_boundary_s1,C_boundary,01,20,Q4_clearest,1,9424,2483,0.91964,0.98825,0.97948,0.99718
C_boundary_s1,C_boundary,02,0,Q1_dimmest,229,5691,1790,0.54275,0.47987,0.48154,0.47821
C_boundary_s1,C_boundary,02,0,Q2,58,6606,1861,0.80085,0.77386,0.70178,0.86244
C_boundary_s1,C_boundary,02,0,Q3,7,8662,2260,0.89178,0.94693,0.90984,0.98717
C_boundary_s1,C_boundary,02,0,Q4_clearest,1,12831,3378,0.95839,0.99288,0.98614,0.9997
C_boundary_s1,C_boundary,02,20,Q1_dimmest,207,5691,1790,0.54641,0.48477,0.51404,0.45866
C_boundary_s1,C_boundary,02,20,Q2,54,6606,1861,0.80375,0.78353,0.72547,0.85169
C_boundary_s1,C_boundary,02,20,Q3,6,8662,2260,0.89368,0.95292,0.92135,0.98673
C_boundary_s1,C_boundary,02,20,Q4_clearest,1,12831,3378,0.95842,0.99302,0.98642,0.9997
C_boundary_s1,C_boundary,03,0,Q1_dimmest,270,10358,3377,0.53536,0.4965,0.55266,0.4507
C_boundary_s1,C_boundary,03,0,Q2,40,9353,2708,0.81287,0.83099,0.79624,0.86891
C_boundary_s1,C_boundary,03,0,Q3,4,8095,2089,0.92662,0.96475,0.95552,0.97415
C_boundary_s1,C_boundary,03,0,Q4_clearest,0,5087,1047,0.98746,0.99862,0.99819,0.99904
C_boundary_s1,C_boundary,03,20,Q1_dimmest,241,10358,3377,0.53693,0.49894,0.5898,0.43234
C_boundary_s1,C_boundary,03,20,Q2,35,9353,2708,0.81503,0.83579,0.81453,0.8582
C_boundary_s1,C_boundary,03,20,Q3,4,8095,2089,0.92788,0.96703,0.96002,0.97415
C_boundary_s1,C_boundary,03,20,Q4_clearest,0,5087,1047,0.98775,0.99952,1.0,0.99904
C_boundary_s1,C_boundary,04,0,Q1_dimmest,228,7750,3035,0.51632,0.44807,0.56101,0.37298
C_boundary_s1,C_boundary,04,0,Q2,30,6017,1865,0.80093,0.82674,0.79408,0.8622
C_boundary_s1,C_boundary,04,0,Q3,4,6293,1680,0.9094,0.9585,0.93382,0.98452
C_boundary_s1,C_boundary,04,0,Q4_clearest,2,10294,2346,0.97117,0.99065,0.98813,0.99318
C_boundary_s1,C_boundary,04,20,Q1_dimmest,199,7750,3035,0.51731,0.44764,0.5931,0.35947
C_boundary_s1,C_boundary,04,20,Q2,30,6017,1865,0.80109,0.82739,0.80415,0.85201
C_boundary_s1,C_boundary,04,20,Q3,4,6293,1680,0.90944,0.95936,0.93544,0.98452
C_boundary_s1,C_boundary,04,20,Q4_clearest,2,10294,2346,0.97209,0.99275,0.99275,0.99275
C_boundary_s1,C_boundary,05,0,Q1_dimmest,300,9685,3539,0.51363,0.43901,0.56456,0.35914
C_boundary_s1,C_boundary,05,0,Q2,36,7440,2198,0.83459,0.83212,0.80571,0.86033
C_boundary_s1,C_boundary,05,0,Q3,3,7606,2186,0.93002,0.97796,0.96933,0.98673
C_boundary_s1,C_boundary,05,0,Q4_clearest,1,6179,1663,0.97395,0.99611,0.99704,0.99519
C_boundary_s1,C_boundary,05,20,Q1_dimmest,271,9685,3539,0.5102,0.42949,0.59516,0.33597
C_boundary_s1,C_boundary,05,20,Q2,34,7440,2198,0.83568,0.83397,0.8174,0.85123
C_boundary_s1,C_boundary,05,20,Q3,3,7606,2186,0.9303,0.97883,0.97106,0.98673
C_boundary_s1,C_boundary,05,20,Q4_clearest,1,6179,1663,0.97395,0.99611,0.99704,0.99519
C_boundary_s1,C_boundary,06,0,Q1_dimmest,352,10790,3981,0.506,0.48084,0.60344,0.39965
C_boundary_s1,C_boundary,06,0,Q2,38,7933,2378,0.82671,0.81456,0.80796,0.82128
C_boundary_s1,C_boundary,06,0,Q3,3,7891,2229,0.94097,0.97934,0.96793,0.99103
C_boundary_s1,C_boundary,06,0,Q4_clearest,0,5502,1401,0.97898,0.99719,0.9951,0.99929
C_boundary_s1,C_boundary,06,20,Q1_dimmest,301,10790,3981,0.50177,0.47099,0.63509,0.37428
C_boundary_s1,C_boundary,06,20,Q2,35,7933,2378,0.82561,0.81324,0.82891,0.79815
C_boundary_s1,C_boundary,06,20,Q3,3,7891,2229,0.94104,0.9793,0.96999,0.98878
C_boundary_s1,C_boundary,06,20,Q4_clearest,0,5502,1401,0.97924,0.99824,0.9972,0.99929
C_boundary_s1,C_boundary,07,0,Q1_dimmest,246,8316,2808,0.50008,0.44284,0.60355,0.34972
C_boundary_s1,C_boundary,07,0,Q2,47,7149,2172,0.8067,0.79511,0.78392,0.80663
C_boundary_s1,C_boundary,07,0,Q3,5,7254,1955,0.91419,0.95579,0.93597,0.97647
C_boundary_s1,C_boundary,07,0,Q4_clearest,0,7433,2033,0.96939,0.99581,0.99263,0.99902
C_boundary_s1,C_boundary,07,20,Q1_dimmest,219,8316,2808,0.4959,0.42886,0.63652,0.32336
C_boundary_s1,C_boundary,07,20,Q2,44,7149,2172,0.80784,0.79942,0.80708,0.7919
C_boundary_s1,C_boundary,07,20,Q3,5,7254,1955,0.91443,0.95695,0.93961,0.97494
C_boundary_s1,C_boundary,07,20,Q4_clearest,0,7433,2033,0.96965,0.99679,0.99458,0.99902
C_boundary_s1,C_boundary,08,0,Q1_dimmest,280,9976,3245,0.55781,0.49255,0.5534,0.44376
C_boundary_s1,C_boundary,08,0,Q2,43,8461,2479,0.83864,0.84122,0.80861,0.87656
C_boundary_s1,C_boundary,08,0,Q3,1,6640,1970,0.92576,0.97315,0.9667,0.9797
C_boundary_s1,C_boundary,08,0,Q4_clearest,0,3312,891,0.9725,0.98997,0.98893,0.99102
C_boundary_s1,C_boundary,08,20,Q1_dimmest,252,9976,3245,0.56042,0.49704,0.59733,0.42558
C_boundary_s1,C_boundary,08,20,Q2,38,8461,2479,0.84009,0.846,0.82536,0.86769
C_boundary_s1,C_boundary,08,20,Q3,1,6640,1970,0.92637,0.97507,0.97149,0.97868
C_boundary_s1,C_boundary,08,20,Q4_clearest,0,3312,891,0.97128,0.98825,0.98998,0.98653
C_boundary_s1,C_boundary,09,0,Q1_dimmest,278,9368,3406,0.55069,0.52021,0.6264,0.4448
C_boundary_s1,C_boundary,09,0,Q2,49,7639,2383,0.84112,0.86005,0.82373,0.89971
C_boundary_s1,C_boundary,09,0,Q3,2,6249,1936,0.93275,0.97788,0.96539,0.9907
C_boundary_s1,C_boundary,09,0,Q4_clearest,1,3485,1001,0.97098,0.98635,0.99898,0.97403
C_boundary_s1,C_boundary,09,20,Q1_dimmest,251,9368,3406,0.54883,0.51589,0.66017,0.42337
C_boundary_s1,C_boundary,09,20,Q2,47,7639,2383,0.84079,0.86035,0.83038,0.89257
C_boundary_s1,C_boundary,09,20,Q3,2,6249,1936,0.9331,0.97918,0.96793,0.9907
C_boundary_s1,C_boundary,09,20,Q4_clearest,1,3485,1001,0.97084,0.98635,0.99898,0.97403
C_boundary_s1,C_boundary,10,0,Q1_dimmest,279,7560,3177,0.54234,0.48944,0.51947,0.4627
C_boundary_s1,C_boundary,10,0,Q2,41,6756,2369,0.80824,0.80836,0.75712,0.86703
C_boundary_s1,C_boundary,10,0,Q3,5,6741,2035,0.89998,0.955,0.92011,0.99263
C_boundary_s1,C_boundary,10,0,Q4_clearest,0,6099,1556,0.95601,0.99593,0.99253,0.99936
C_boundary_s1,C_boundary,10,20,Q1_dimmest,265,7560,3177,0.54709,0.49987,0.55574,0.4542
C_boundary_s1,C_boundary,10,20,Q2,40,6756,2369,0.80914,0.81103,0.76678,0.8607
C_boundary_s1,C_boundary,10,20,Q3,4,6741,2035,0.89979,0.95477,0.92139,0.99066
C_boundary_s1,C_boundary,10,20,Q4_clearest,0,6099,1556,0.95601,0.99593,0.99253,0.99936
C_boundary_s1,C_boundary,11,0,Q1_dimmest,300,6386,2930,0.49129,0.42262,0.49704,0.36758
C_boundary_s1,C_boundary,11,0,Q2,54,5601,2186,0.76885,0.7319,0.68312,0.7882
C_boundary_s1,C_boundary,11,0,Q3,10,6593,2129,0.85691,0.91249,0.86786,0.96195
C_boundary_s1,C_boundary,11,0,Q4_clearest,4,10959,3211,0.93474,0.98216,0.96903,0.99564
C_boundary_s1,C_boundary,11,20,Q1_dimmest,277,6386,2930,0.4932,0.4245,0.53024,0.35392
C_boundary_s1,C_boundary,11,20,Q2,52,5601,2186,0.76909,0.73171,0.69563,0.77173
C_boundary_s1,C_boundary,11,20,Q3,9,6593,2129,0.85778,0.91568,0.87482,0.96054
C_boundary_s1,C_boundary,11,20,Q4_clearest,4,10959,3211,0.9349,0.98247,0.96964,0.99564
